qid,query,docno,docid,score,rank
156498,do google docs auto save,1575717,1575717,0.8482839,72
156498,do google docs auto save,5043020,5043020,0.84820163,73
156498,do google docs auto save,768647,768647,0.84805226,74
156498,do google docs auto save,1176897,1176897,0.8478737,75
156498,do google docs auto save,2305390,2305390,0.84785354,76
156498,do google docs auto save,3397582,3397582,0.8478499,77
156498,do google docs auto save,2085209,2085209,0.8478297,78
156498,do google docs auto save,8414925,8414925,0.8477795,79
156498,do google docs auto save,6602232,6602232,0.84768915,80
156498,do google docs auto save,6602231,6602231,0.84767854,81
156498,do google docs auto save,7456851,7456851,0.84754044,82
156498,do google docs auto save,8305049,8305049,0.8472682,83
156498,do google docs auto save,8615228,8615228,0.84717274,84
156498,do google docs auto save,3443396,3443396,0.8471676,85
156498,do google docs auto save,287216,287216,0.8470398,86
156498,do google docs auto save,494568,494568,0.84699595,87
156498,do google docs auto save,8648972,8648972,0.84696317,88
156498,do google docs auto save,7707057,7707057,0.8468019,89
156498,do google docs auto save,1575719,1575719,0.8467686,90
156498,do google docs auto save,1430195,1430195,0.8466621,91
156498,do google docs auto save,6351769,6351769,0.8466372,92
156498,do google docs auto save,494573,494573,0.8464995,93
156498,do google docs auto save,3287998,3287998,0.8464742,94
156498,do google docs auto save,6351773,6351773,0.8462782,95
156498,do google docs auto save,6792607,6792607,0.846138,96
156498,do google docs auto save,4382823,4382823,0.845862,97
156498,do google docs auto save,968558,968558,0.84550714,98
156498,do google docs auto save,4325222,4325222,0.8455007,99
156498,do google docs auto save,4950765,4950765,0.8453704,100
156498,do google docs auto save,5051133,5051133,0.8453624,101
156498,do google docs auto save,8704061,8704061,0.84535307,102
156498,do google docs auto save,1434101,1434101,0.84531194,103
156498,do google docs auto save,6648985,6648985,0.8451116,104
156498,do google docs auto save,3288004,3288004,0.8449839,105
156498,do google docs auto save,2085202,2085202,0.84489596,106
156498,do google docs auto save,8615232,8615232,0.844661,107
156498,do google docs auto save,4349518,4349518,0.8442397,108
156498,do google docs auto save,768645,768645,0.8442376,109
156498,do google docs auto save,4908499,4908499,0.84423316,110
156498,do google docs auto save,494571,494571,0.84414494,111
156498,do google docs auto save,2455307,2455307,0.84396327,112
156498,do google docs auto save,1354418,1354418,0.8438916,113
156498,do google docs auto save,5569666,5569666,0.84368336,114
156498,do google docs auto save,628905,628905,0.8436426,115
156498,do google docs auto save,841993,841993,0.8433655,116
156498,do google docs auto save,4273414,4273414,0.8432189,117
156498,do google docs auto save,8648969,8648969,0.84300166,118
156498,do google docs auto save,628909,628909,0.84290135,119
169208,does mississippi have an income tax,4859433,4859433,0.9117502,0
169208,does mississippi have an income tax,4762140,4762140,0.905139,1
169208,does mississippi have an income tax,85989,85989,0.9040699,2
169208,does mississippi have an income tax,4762135,4762135,0.90132225,3
169208,does mississippi have an income tax,1395413,1395413,0.89919007,4
169208,does mississippi have an income tax,4580131,4580131,0.89885384,5
169208,does mississippi have an income tax,4859432,4859432,0.89870113,6
169208,does mississippi have an income tax,4859437,4859437,0.8979492,7
169208,does mississippi have an income tax,85987,85987,0.8978321,8
169208,does mississippi have an income tax,2888367,2888367,0.89724725,9
169208,does mississippi have an income tax,4580132,4580132,0.8955736,10
169208,does mississippi have an income tax,4762134,4762134,0.89507747,11
169208,does mississippi have an income tax,6413011,6413011,0.8950713,12
169208,does mississippi have an income tax,7251639,7251639,0.8947388,13
169208,does mississippi have an income tax,4580139,4580139,0.89468944,14
169208,does mississippi have an income tax,4580133,4580133,0.8939379,15
169208,does mississippi have an income tax,4762137,4762137,0.8911678,16
169208,does mississippi have an income tax,4859438,4859438,0.8877167,17
169208,does mississippi have an income tax,6808744,6808744,0.88663125,18
169208,does mississippi have an income tax,2888366,2888366,0.8844647,19
169208,does mississippi have an income tax,2888363,2888363,0.883688,20
169208,does mississippi have an income tax,4762142,4762142,0.8830959,21
169208,does mississippi have an income tax,4762141,4762141,0.8827907,22
169208,does mississippi have an income tax,7169068,7169068,0.8810853,23
169208,does mississippi have an income tax,2888368,2888368,0.8791197,24
169208,does mississippi have an income tax,7169064,7169064,0.8785311,25
169208,does mississippi have an income tax,2594161,2594161,0.8775908,26
169208,does mississippi have an income tax,721607,721607,0.8755908,27
169208,does mississippi have an income tax,1395417,1395417,0.87553823,28
169208,does mississippi have an income tax,7169066,7169066,0.87459683,29
169208,does mississippi have an income tax,6628987,6628987,0.87399226,30
169208,does mississippi have an income tax,85988,85988,0.8730766,31
169208,does mississippi have an income tax,2888361,2888361,0.87252957,32
169208,does mississippi have an income tax,7169065,7169065,0.872262,33
169208,does mississippi have an income tax,2888362,2888362,0.8719511,34
169208,does mississippi have an income tax,4859436,4859436,0.8712751,35
169208,does mississippi have an income tax,1395410,1395410,0.8711797,36
169208,does mississippi have an income tax,4202276,4202276,0.87064874,37
169208,does mississippi have an income tax,4694328,4694328,0.8702265,38
169208,does mississippi have an income tax,4694326,4694326,0.86921805,39
169208,does mississippi have an income tax,6808748,6808748,0.86906254,40
169208,does mississippi have an income tax,4859434,4859434,0.8680041,41
169208,does mississippi have an income tax,2888360,2888360,0.8676816,42
169208,does mississippi have an income tax,4694322,4694322,0.8672817,43
169208,does mississippi have an income tax,4859431,4859431,0.8672292,44
169208,does mississippi have an income tax,4580137,4580137,0.86584646,45
169208,does mississippi have an income tax,4771736,4771736,0.86581224,46
169208,does mississippi have an income tax,5541539,5541539,0.865366,47
169208,does mississippi have an income tax,7251632,7251632,0.865208,48
169208,does mississippi have an income tax,2888364,2888364,0.86516035,49
169208,does mississippi have an income tax,3555910,3555910,0.86449283,50
169208,does mississippi have an income tax,5541538,5541538,0.86398196,51
169208,does mississippi have an income tax,3561304,3561304,0.86376923,52
169208,does mississippi have an income tax,7484151,7484151,0.8628293,53
169208,does mississippi have an income tax,85992,85992,0.86275196,54
169208,does mississippi have an income tax,4694327,4694327,0.8623117,55
169208,does mississippi have an income tax,1389264,1389264,0.8619319,56
169208,does mississippi have an income tax,2594160,2594160,0.8616104,57
169208,does mississippi have an income tax,5872890,5872890,0.86155903,58
169208,does mississippi have an income tax,85993,85993,0.86132324,59
169208,does mississippi have an income tax,3977586,3977586,0.8610232,60
169208,does mississippi have an income tax,721610,721610,0.8608918,61
169208,does mississippi have an income tax,3555913,3555913,0.8608632,62
169208,does mississippi have an income tax,3555914,3555914,0.8608291,63
169208,does mississippi have an income tax,7169062,7169062,0.8604723,64
169208,does mississippi have an income tax,7251637,7251637,0.86015964,65
169208,does mississippi have an income tax,748057,748057,0.8600776,66
169208,does mississippi have an income tax,85985,85985,0.86003315,67
169208,does mississippi have an income tax,8426366,8426366,0.8597637,68
169208,does mississippi have an income tax,2594164,2594164,0.8594625,69
169208,does mississippi have an income tax,4762139,4762139,0.85920453,70
169208,does mississippi have an income tax,4694321,4694321,0.85887843,71
169208,does mississippi have an income tax,560198,560198,0.8588271,72
169208,does mississippi have an income tax,7342092,7342092,0.85774195,73
169208,does mississippi have an income tax,1594778,1594778,0.85774195,74
169208,does mississippi have an income tax,4771735,4771735,0.8575195,75
169208,does mississippi have an income tax,1395418,1395418,0.8574228,76
169208,does mississippi have an income tax,4694325,4694325,0.8570651,77
169208,does mississippi have an income tax,3555909,3555909,0.8570614,78
169208,does mississippi have an income tax,7461953,7461953,0.85702395,79
169208,does mississippi have an income tax,8518733,8518733,0.8570017,80
169208,does mississippi have an income tax,8303019,8303019,0.8563322,81
169208,does mississippi have an income tax,7461959,7461959,0.8561663,82
169208,does mississippi have an income tax,5573046,5573046,0.8560516,83
169208,does mississippi have an income tax,6900079,6900079,0.85595053,84
169208,does mississippi have an income tax,1395414,1395414,0.8553084,85
169208,does mississippi have an income tax,7116790,7116790,0.85513735,86
169208,does mississippi have an income tax,6378182,6378182,0.8539654,87
169208,does mississippi have an income tax,7169063,7169063,0.85392004,88
169208,does mississippi have an income tax,4771738,4771738,0.8536198,89
169208,does mississippi have an income tax,8518731,8518731,0.85354984,90
169208,does mississippi have an income tax,8616158,8616158,0.8534099,91
169208,does mississippi have an income tax,5193338,5193338,0.8531774,92
169208,does mississippi have an income tax,4202280,4202280,0.8531324,93
169208,does mississippi have an income tax,5326938,5326938,0.85291606,94
169208,does mississippi have an income tax,8230949,8230949,0.8527007,95
169208,does mississippi have an income tax,3555912,3555912,0.8526219,96
169208,does mississippi have an income tax,85984,85984,0.85258555,97
169208,does mississippi have an income tax,4202275,4202275,0.8525391,98
169208,does mississippi have an income tax,4202278,4202278,0.8519175,99
169208,does mississippi have an income tax,3561306,3561306,0.8515074,100
169208,does mississippi have an income tax,2178936,2178936,0.8508855,101
169208,does mississippi have an income tax,3262489,3262489,0.85081136,102
169208,does mississippi have an income tax,8426363,8426363,0.85064167,103
169208,does mississippi have an income tax,3555911,3555911,0.8505774,104
169208,does mississippi have an income tax,4983451,4983451,0.8497022,105
169208,does mississippi have an income tax,3800142,3800142,0.8493203,106
169208,does mississippi have an income tax,6440833,6440833,0.8492565,107
169208,does mississippi have an income tax,7251634,7251634,0.84905875,108
169208,does mississippi have an income tax,1395412,1395412,0.8487342,109
169208,does mississippi have an income tax,3800143,3800143,0.84812796,110
169208,does mississippi have an income tax,7036738,7036738,0.84781814,111
169208,does mississippi have an income tax,5893619,5893619,0.8475828,112
169208,does mississippi have an income tax,8616152,8616152,0.8470201,113
169208,does mississippi have an income tax,6396333,6396333,0.84670126,114
169208,does mississippi have an income tax,6945637,6945637,0.84635663,115
169208,does mississippi have an income tax,5326937,5326937,0.8463236,116
169208,does mississippi have an income tax,8426364,8426364,0.8462971,117
169208,does mississippi have an income tax,8411957,8411957,0.846212,118
169208,does mississippi have an income tax,3398277,3398277,0.8453441,119
174463,dog day afternoon meaning,7089632,7089632,0.8816843,0
174463,dog day afternoon meaning,1567958,1567958,0.8763559,1
174463,dog day afternoon meaning,1835377,1835377,0.87287414,2
174463,dog day afternoon meaning,470712,470712,0.8720833,3
174463,dog day afternoon meaning,8304456,8304456,0.870153,4
174463,dog day afternoon meaning,2533624,2533624,0.86988986,5
174463,dog day afternoon meaning,470708,470708,0.86968285,6
174463,dog day afternoon meaning,1835370,1835370,0.8633561,7
174463,dog day afternoon meaning,1479952,1479952,0.86303294,8
174463,dog day afternoon meaning,1024764,1024764,0.86026657,9
174463,dog day afternoon meaning,8304457,8304457,0.85959536,10
174463,dog day afternoon meaning,7089624,7089624,0.85931635,11
174463,dog day afternoon meaning,6083371,6083371,0.85841835,12
174463,dog day afternoon meaning,4710618,4710618,0.8577655,13
174463,dog day afternoon meaning,470711,470711,0.856686,14
174463,dog day afternoon meaning,6094019,6094019,0.8561373,15
174463,dog day afternoon meaning,6094016,6094016,0.85598874,16
174463,dog day afternoon meaning,2533622,2533622,0.8549886,17
174463,dog day afternoon meaning,1024766,1024766,0.8529305,18
174463,dog day afternoon meaning,5084515,5084515,0.8518685,19
174463,dog day afternoon meaning,5303496,5303496,0.8517475,20
174463,dog day afternoon meaning,8304458,8304458,0.8507762,21
174463,dog day afternoon meaning,1567956,1567956,0.8504474,22
174463,dog day afternoon meaning,1024758,1024758,0.8502587,23
174463,dog day afternoon meaning,3716939,3716939,0.8499875,24
174463,dog day afternoon meaning,2533626,2533626,0.84935987,25
174463,dog day afternoon meaning,6718987,6718987,0.8489492,26
174463,dog day afternoon meaning,1567955,1567955,0.8482932,27
174463,dog day afternoon meaning,6717195,6717195,0.84774244,28
174463,dog day afternoon meaning,6094017,6094017,0.8476673,29
174463,dog day afternoon meaning,5538545,5538545,0.8474564,30
174463,dog day afternoon meaning,1835369,1835369,0.84709895,31
174463,dog day afternoon meaning,1854164,1854164,0.84696275,32
174463,dog day afternoon meaning,1024759,1024759,0.84690064,33
174463,dog day afternoon meaning,5688367,5688367,0.8465277,34
174463,dog day afternoon meaning,8304451,8304451,0.8453447,35
174463,dog day afternoon meaning,4452289,4452289,0.84469783,36
174463,dog day afternoon meaning,8770949,8770949,0.84448934,37
174463,dog day afternoon meaning,7089627,7089627,0.84424615,38
174463,dog day afternoon meaning,1854163,1854163,0.843904,39
174463,dog day afternoon meaning,1432591,1432591,0.8436582,40
174463,dog day afternoon meaning,1854168,1854168,0.8434482,41
174463,dog day afternoon meaning,1835375,1835375,0.8431021,42
174463,dog day afternoon meaning,1854166,1854166,0.8420181,43
174463,dog day afternoon meaning,1835371,1835371,0.8418429,44
174463,dog day afternoon meaning,4275750,4275750,0.84177125,45
174463,dog day afternoon meaning,1788354,1788354,0.8412,46
174463,dog day afternoon meaning,5688364,5688364,0.84087986,47
174463,dog day afternoon meaning,5688363,5688363,0.8405554,48
174463,dog day afternoon meaning,5264565,5264565,0.8405277,49
174463,dog day afternoon meaning,4452294,4452294,0.839833,50
174463,dog day afternoon meaning,2924413,2924413,0.83972514,51
174463,dog day afternoon meaning,1567954,1567954,0.83972263,52
174463,dog day afternoon meaning,2247009,2247009,0.8388566,53
174463,dog day afternoon meaning,5303495,5303495,0.83867097,54
174463,dog day afternoon meaning,5538543,5538543,0.83832407,55
174463,dog day afternoon meaning,470707,470707,0.8382552,56
174463,dog day afternoon meaning,8770952,8770952,0.8374299,57
174463,dog day afternoon meaning,8645017,8645017,0.8373238,58
174463,dog day afternoon meaning,1973697,1973697,0.83712137,59
174463,dog day afternoon meaning,8304452,8304452,0.8366203,60
174463,dog day afternoon meaning,2533619,2533619,0.8365941,61
174463,dog day afternoon meaning,1432595,1432595,0.83651173,62
174463,dog day afternoon meaning,1432596,1432596,0.8362695,63
174463,dog day afternoon meaning,1013078,1013078,0.83617055,64
174463,dog day afternoon meaning,5264568,5264568,0.8359585,65
174463,dog day afternoon meaning,4662168,4662168,0.8357142,66
174463,dog day afternoon meaning,4043870,4043870,0.8354509,67
174463,dog day afternoon meaning,5967945,5967945,0.83496344,68
174463,dog day afternoon meaning,5538546,5538546,0.83471704,69
174463,dog day afternoon meaning,1788362,1788362,0.8345063,70
174463,dog day afternoon meaning,4275752,4275752,0.83416814,71
174463,dog day afternoon meaning,2247004,2247004,0.8341477,72
174463,dog day afternoon meaning,4275746,4275746,0.8341284,73
174463,dog day afternoon meaning,3716946,3716946,0.83410144,74
174463,dog day afternoon meaning,4452290,4452290,0.83305264,75
174463,dog day afternoon meaning,3501229,3501229,0.8330423,76
174463,dog day afternoon meaning,7089629,7089629,0.8328054,77
174463,dog day afternoon meaning,5538544,5538544,0.8327227,78
174463,dog day afternoon meaning,1854167,1854167,0.8326514,79
174463,dog day afternoon meaning,6718985,6718985,0.83191895,80
174463,dog day afternoon meaning,3829744,3829744,0.8318887,81
174463,dog day afternoon meaning,6083369,6083369,0.83177173,82
174463,dog day afternoon meaning,5264569,5264569,0.83167744,83
174463,dog day afternoon meaning,2533625,2533625,0.83152044,84
174463,dog day afternoon meaning,6443247,6443247,0.83149743,85
174463,dog day afternoon meaning,1854170,1854170,0.83143735,86
174463,dog day afternoon meaning,8304454,8304454,0.83113873,87
174463,dog day afternoon meaning,8770955,8770955,0.83091426,88
174463,dog day afternoon meaning,3825604,3825604,0.8308705,89
174463,dog day afternoon meaning,470713,470713,0.8303472,90
174463,dog day afternoon meaning,5084509,5084509,0.8301795,91
174463,dog day afternoon meaning,6083370,6083370,0.83006287,92
174463,dog day afternoon meaning,5264567,5264567,0.83000624,93
174463,dog day afternoon meaning,7042410,7042410,0.82975554,94
174463,dog day afternoon meaning,4452292,4452292,0.82941544,95
174463,dog day afternoon meaning,7089625,7089625,0.82928646,96
174463,dog day afternoon meaning,1409812,1409812,0.82902086,97
174463,dog day afternoon meaning,5264564,5264564,0.8288264,98
174463,dog day afternoon meaning,1024762,1024762,0.8288112,99
174463,dog day afternoon meaning,6867423,6867423,0.8287376,100
174463,dog day afternoon meaning,5264566,5264566,0.8284207,101
174463,dog day afternoon meaning,470709,470709,0.8280412,102
174463,dog day afternoon meaning,2533623,2533623,0.82786334,103
174463,dog day afternoon meaning,1788355,1788355,0.827812,104
174463,dog day afternoon meaning,4452296,4452296,0.82771385,105
174463,dog day afternoon meaning,4275749,4275749,0.8276765,106
174463,dog day afternoon meaning,7853459,7853459,0.82732624,107
174463,dog day afternoon meaning,6083368,6083368,0.82706684,108
174463,dog day afternoon meaning,1024765,1024765,0.826854,109
174463,dog day afternoon meaning,3716941,3716941,0.82684124,110
174463,dog day afternoon meaning,1970971,1970971,0.8267797,111
174463,dog day afternoon meaning,470710,470710,0.8265883,112
174463,dog day afternoon meaning,2247008,2247008,0.8261012,113
174463,dog day afternoon meaning,8645014,8645014,0.82570237,114
174463,dog day afternoon meaning,1024760,1024760,0.8256843,115
174463,dog day afternoon meaning,1024761,1024761,0.8255482,116
174463,dog day afternoon meaning,7550455,7550455,0.8253818,117
174463,dog day afternoon meaning,1854169,1854169,0.824534,118
174463,dog day afternoon meaning,4710617,4710617,0.82438946,119
23849,are naturalization records public information,2647769,2647769,0.88938814,0
23849,are naturalization records public information,8010558,8010558,0.872928,1
23849,are naturalization records public information,6688737,6688737,0.86524045,2
23849,are naturalization records public information,8010561,8010561,0.86461115,3
23849,are naturalization records public information,4556933,4556933,0.8613061,4
23849,are naturalization records public information,6688741,6688741,0.85891426,5
23849,are naturalization records public information,7119957,7119957,0.85629505,6
23849,are naturalization records public information,1037854,1037854,0.8545368,7
23849,are naturalization records public information,3513239,3513239,0.8544464,8
23849,are naturalization records public information,7845081,7845081,0.85285985,9
23849,are naturalization records public information,188190,188190,0.85252273,10
23849,are naturalization records public information,3643765,3643765,0.8522834,11
23849,are naturalization records public information,4806514,4806514,0.85222274,12
23849,are naturalization records public information,39516,39516,0.851354,13
23849,are naturalization records public information,8010559,8010559,0.8509809,14
23849,are naturalization records public information,4188880,4188880,0.85022974,15
23849,are naturalization records public information,2766280,2766280,0.84955126,16
23849,are naturalization records public information,1215556,1215556,0.84883463,17
23849,are naturalization records public information,5913890,5913890,0.8480424,18
23849,are naturalization records public information,8059826,8059826,0.8478676,19
23849,are naturalization records public information,1158886,1158886,0.8478377,20
23849,are naturalization records public information,3978767,3978767,0.84778875,21
23849,are naturalization records public information,6688736,6688736,0.8464806,22
23849,are naturalization records public information,8010564,8010564,0.845932,23
23849,are naturalization records public information,1622747,1622747,0.84558016,24
23849,are naturalization records public information,8010562,8010562,0.8454981,25
23849,are naturalization records public information,8264389,8264389,0.84501183,26
23849,are naturalization records public information,3074819,3074819,0.8444171,27
23849,are naturalization records public information,1449785,1449785,0.8443607,28
23849,are naturalization records public information,3468397,3468397,0.8438376,29
23849,are naturalization records public information,886103,886103,0.8435806,30
23849,are naturalization records public information,4482145,4482145,0.8427743,31
23849,are naturalization records public information,5885925,5885925,0.8425324,32
23849,are naturalization records public information,2132735,2132735,0.8416684,33
23849,are naturalization records public information,4556932,4556932,0.84155357,34
23849,are naturalization records public information,8350307,8350307,0.8401762,35
23849,are naturalization records public information,1460057,1460057,0.8394971,36
23849,are naturalization records public information,2132626,2132626,0.8394108,37
23849,are naturalization records public information,6688744,6688744,0.8393419,38
23849,are naturalization records public information,5811573,5811573,0.8388372,39
23849,are naturalization records public information,2199040,2199040,0.83851814,40
23849,are naturalization records public information,6667419,6667419,0.83845866,41
23849,are naturalization records public information,1393534,1393534,0.83829653,42
23849,are naturalization records public information,4237106,4237106,0.83826005,43
23849,are naturalization records public information,7457992,7457992,0.83801657,44
23849,are naturalization records public information,2371663,2371663,0.83785325,45
23849,are naturalization records public information,7624168,7624168,0.8374729,46
23849,are naturalization records public information,1594083,1594083,0.8371433,47
23849,are naturalization records public information,8126279,8126279,0.8371184,48
23849,are naturalization records public information,2209883,2209883,0.8366881,49
23849,are naturalization records public information,1739455,1739455,0.8364819,50
23849,are naturalization records public information,1698006,1698006,0.8364742,51
23849,are naturalization records public information,8769995,8769995,0.83644974,52
23849,are naturalization records public information,4556938,4556938,0.83630204,53
23849,are naturalization records public information,8466748,8466748,0.83627385,54
23849,are naturalization records public information,892160,892160,0.83595085,55
23849,are naturalization records public information,6688742,6688742,0.83584666,56
23849,are naturalization records public information,799642,799642,0.8357392,57
23849,are naturalization records public information,8466744,8466744,0.8355524,58
23849,are naturalization records public information,2664672,2664672,0.83525455,59
23849,are naturalization records public information,7519911,7519911,0.8351801,60
23849,are naturalization records public information,8466741,8466741,0.8351057,61
23849,are naturalization records public information,6001585,6001585,0.8349452,62
23849,are naturalization records public information,1120730,1120730,0.8348647,63
23849,are naturalization records public information,3878669,3878669,0.8347472,64
23849,are naturalization records public information,1393533,1393533,0.83464736,65
23849,are naturalization records public information,100741,100741,0.83450323,66
23849,are naturalization records public information,7987535,7987535,0.83436036,67
23849,are naturalization records public information,7186713,7186713,0.8343575,68
23849,are naturalization records public information,3113004,3113004,0.83430356,69
23849,are naturalization records public information,1827512,1827512,0.834275,70
23849,are naturalization records public information,2832480,2832480,0.8341455,71
23849,are naturalization records public information,1280939,1280939,0.83411205,72
23849,are naturalization records public information,359449,359449,0.83406657,73
23849,are naturalization records public information,8466750,8466750,0.8339616,74
23849,are naturalization records public information,2804529,2804529,0.83376646,75
23849,are naturalization records public information,3420281,3420281,0.8336944,76
23849,are naturalization records public information,1333480,1333480,0.8336688,77
23849,are naturalization records public information,1908447,1908447,0.83355516,78
23849,are naturalization records public information,188246,188246,0.8334809,79
23849,are naturalization records public information,7506904,7506904,0.8333893,80
23849,are naturalization records public information,6498474,6498474,0.83331174,81
23849,are naturalization records public information,3796917,3796917,0.8332795,82
23849,are naturalization records public information,1908414,1908414,0.8331225,83
23849,are naturalization records public information,4511667,4511667,0.8329617,84
23849,are naturalization records public information,2466882,2466882,0.8327153,85
23849,are naturalization records public information,590929,590929,0.83266103,86
23849,are naturalization records public information,1280938,1280938,0.83244216,87
23849,are naturalization records public information,1764180,1764180,0.83224154,88
23849,are naturalization records public information,4091551,4091551,0.8321569,89
23849,are naturalization records public information,8466742,8466742,0.8320594,90
23849,are naturalization records public information,1280935,1280935,0.8320457,91
23849,are naturalization records public information,175196,175196,0.8320089,92
23849,are naturalization records public information,1139571,1139571,0.83189213,93
23849,are naturalization records public information,7593919,7593919,0.83176994,94
23849,are naturalization records public information,7482415,7482415,0.8317481,95
23849,are naturalization records public information,6196804,6196804,0.83162844,96
23849,are naturalization records public information,622864,622864,0.8314651,97
23849,are naturalization records public information,6277497,6277497,0.8313664,98
23849,are naturalization records public information,6626083,6626083,0.8312402,99
23849,are naturalization records public information,4482728,4482728,0.83122677,100
23849,are naturalization records public information,7750069,7750069,0.83122206,101
23849,are naturalization records public information,7014217,7014217,0.83104086,102
23849,are naturalization records public information,4653314,4653314,0.8309295,103
23849,are naturalization records public information,2050901,2050901,0.8308623,104
23849,are naturalization records public information,1825393,1825393,0.8308594,105
23849,are naturalization records public information,6455259,6455259,0.8307576,106
23849,are naturalization records public information,5455962,5455962,0.830717,107
23849,are naturalization records public information,2607130,2607130,0.8307096,108
23849,are naturalization records public information,3053222,3053222,0.83064455,109
23849,are naturalization records public information,4194422,4194422,0.83048445,110
23849,are naturalization records public information,8017141,8017141,0.83041906,111
23849,are naturalization records public information,8061468,8061468,0.830317,112
23849,are naturalization records public information,5441482,5441482,0.83025587,113
23849,are naturalization records public information,640767,640767,0.8302262,114
23849,are naturalization records public information,6581759,6581759,0.8302238,115
23849,are naturalization records public information,5925321,5925321,0.8301002,116
23849,are naturalization records public information,6798569,6798569,0.83006597,117
23849,are naturalization records public information,3420285,3420285,0.8300103,118
23849,are naturalization records public information,200846,200846,0.8299694,119
258062,how long does it take to remove wisdom tooth,955813,955813,0.92674005,0
258062,how long does it take to remove wisdom tooth,91493,91493,0.92410797,1
258062,how long does it take to remove wisdom tooth,4595795,4595795,0.9240849,2
258062,how long does it take to remove wisdom tooth,3012167,3012167,0.9228953,3
258062,how long does it take to remove wisdom tooth,1805967,1805967,0.92014253,4
258062,how long does it take to remove wisdom tooth,5275169,5275169,0.9190828,5
258062,how long does it take to remove wisdom tooth,1311741,1311741,0.91905344,6
258062,how long does it take to remove wisdom tooth,955811,955811,0.9189414,7
258062,how long does it take to remove wisdom tooth,8694161,8694161,0.9183924,8
258062,how long does it take to remove wisdom tooth,3195767,3195767,0.91750133,9
258062,how long does it take to remove wisdom tooth,6990374,6990374,0.9173404,10
258062,how long does it take to remove wisdom tooth,4174313,4174313,0.9171964,11
258062,how long does it take to remove wisdom tooth,7068639,7068639,0.9168713,12
258062,how long does it take to remove wisdom tooth,2898169,2898169,0.9166996,13
258062,how long does it take to remove wisdom tooth,1348968,1348968,0.91655856,14
258062,how long does it take to remove wisdom tooth,8694163,8694163,0.9162623,15
258062,how long does it take to remove wisdom tooth,4595794,4595794,0.91619605,16
258062,how long does it take to remove wisdom tooth,4174308,4174308,0.91535294,17
258062,how long does it take to remove wisdom tooth,5396985,5396985,0.91519135,18
258062,how long does it take to remove wisdom tooth,4155912,4155912,0.91483736,19
258062,how long does it take to remove wisdom tooth,4852785,4852785,0.913949,20
258062,how long does it take to remove wisdom tooth,5456429,5456429,0.91389436,21
258062,how long does it take to remove wisdom tooth,8694158,8694158,0.91351306,22
258062,how long does it take to remove wisdom tooth,5456423,5456423,0.91327953,23
258062,how long does it take to remove wisdom tooth,2909753,2909753,0.9127917,24
258062,how long does it take to remove wisdom tooth,63215,63215,0.912789,25
258062,how long does it take to remove wisdom tooth,5463138,5463138,0.91270924,26
258062,how long does it take to remove wisdom tooth,6084336,6084336,0.9122397,27
258062,how long does it take to remove wisdom tooth,2707014,2707014,0.9120661,28
258062,how long does it take to remove wisdom tooth,4159345,4159345,0.91193306,29
258062,how long does it take to remove wisdom tooth,3740719,3740719,0.91181463,30
258062,how long does it take to remove wisdom tooth,7716250,7716250,0.91141593,31
258062,how long does it take to remove wisdom tooth,8421207,8421207,0.91075337,32
258062,how long does it take to remove wisdom tooth,6852974,6852974,0.9105425,33
258062,how long does it take to remove wisdom tooth,5254426,5254426,0.9103954,34
258062,how long does it take to remove wisdom tooth,3404354,3404354,0.91036785,35
258062,how long does it take to remove wisdom tooth,777716,777716,0.9103409,36
258062,how long does it take to remove wisdom tooth,3947010,3947010,0.91025245,37
258062,how long does it take to remove wisdom tooth,2510542,2510542,0.9099661,38
258062,how long does it take to remove wisdom tooth,60521,60521,0.9095633,39
258062,how long does it take to remove wisdom tooth,2707009,2707009,0.9094311,40
258062,how long does it take to remove wisdom tooth,4159145,4159145,0.909198,41
258062,how long does it take to remove wisdom tooth,3838197,3838197,0.908903,42
258062,how long does it take to remove wisdom tooth,6006234,6006234,0.9086505,43
258062,how long does it take to remove wisdom tooth,7643445,7643445,0.9084699,44
258062,how long does it take to remove wisdom tooth,5617294,5617294,0.9083803,45
258062,how long does it take to remove wisdom tooth,5035481,5035481,0.90832055,46
258062,how long does it take to remove wisdom tooth,2463315,2463315,0.908301,47
258062,how long does it take to remove wisdom tooth,4925680,4925680,0.90826726,48
258062,how long does it take to remove wisdom tooth,5993823,5993823,0.90791917,49
258062,how long does it take to remove wisdom tooth,2707016,2707016,0.9074271,50
258062,how long does it take to remove wisdom tooth,6474946,6474946,0.9068086,51
258062,how long does it take to remove wisdom tooth,2707015,2707015,0.9065143,52
258062,how long does it take to remove wisdom tooth,3392238,3392238,0.9063163,53
258062,how long does it take to remove wisdom tooth,2198616,2198616,0.906041,54
258062,how long does it take to remove wisdom tooth,4159140,4159140,0.9059837,55
258062,how long does it take to remove wisdom tooth,2463314,2463314,0.9059822,56
258062,how long does it take to remove wisdom tooth,3016095,3016095,0.90587044,57
258062,how long does it take to remove wisdom tooth,412375,412375,0.9058687,58
258062,how long does it take to remove wisdom tooth,5134732,5134732,0.90582037,59
258062,how long does it take to remove wisdom tooth,4852784,4852784,0.905687,60
258062,how long does it take to remove wisdom tooth,8421209,8421209,0.9052341,61
258062,how long does it take to remove wisdom tooth,3325413,3325413,0.90443957,62
258062,how long does it take to remove wisdom tooth,6996199,6996199,0.9043951,63
