qid,docid,docno,rank,score,query
135802,1993575,1993575,93,19.72809219360352,definition of laudable
135802,6550392,6550392,94,19.72449493408203,definition of laudable
135802,5035382,5035382,95,19.72250366210937,definition of laudable
135802,8000682,8000682,96,19.72121238708496,definition of laudable
135802,7481274,7481274,97,19.71704864501953,definition of laudable
135802,2562041,2562041,98,19.713943481445312,definition of laudable
135802,2235123,2235123,99,19.70542907714844,definition of laudable
141630,3500851,3500851,0,26.50446128845215,describe how muscles and bones work together to produce movement
141630,8319987,8319987,1,26.366241455078125,describe how muscles and bones work together to produce movement
141630,8319993,8319993,2,26.31546401977539,describe how muscles and bones work together to produce movement
141630,2366121,2366121,3,26.24498176574707,describe how muscles and bones work together to produce movement
141630,885784,885784,4,26.22740936279297,describe how muscles and bones work together to produce movement
141630,6496225,6496225,5,26.174976348876957,describe how muscles and bones work together to produce movement
141630,6530476,6530476,6,26.0809326171875,describe how muscles and bones work together to produce movement
141630,4098919,4098919,7,26.003387451171875,describe how muscles and bones work together to produce movement
141630,8225222,8225222,8,25.972753524780277,describe how muscles and bones work together to produce movement
141630,4098924,4098924,9,25.955272674560547,describe how muscles and bones work together to produce movement
141630,1157249,1157249,10,25.84286117553711,describe how muscles and bones work together to produce movement
141630,7985117,7985117,11,25.74898147583008,describe how muscles and bones work together to produce movement
141630,8319989,8319989,12,25.739803314208984,describe how muscles and bones work together to produce movement
141630,3500860,3500860,13,25.70221710205078,describe how muscles and bones work together to produce movement
141630,4422344,4422344,14,25.600072860717773,describe how muscles and bones work together to produce movement
141630,6319711,6319711,15,25.54275131225586,describe how muscles and bones work together to produce movement
141630,4422338,4422338,16,25.37396240234375,describe how muscles and bones work together to produce movement
141630,3500852,3500852,17,25.31138610839844,describe how muscles and bones work together to produce movement
141630,5337305,5337305,18,25.281068801879883,describe how muscles and bones work together to produce movement
141630,8319990,8319990,19,25.16156768798828,describe how muscles and bones work together to produce movement
141630,4422342,4422342,20,25.093971252441406,describe how muscles and bones work together to produce movement
141630,6007469,6007469,21,25.08579444885254,describe how muscles and bones work together to produce movement
141630,885787,885787,22,25.078521728515625,describe how muscles and bones work together to produce movement
141630,8685361,8685361,23,24.938011169433597,describe how muscles and bones work together to produce movement
141630,6496228,6496228,24,24.87097930908203,describe how muscles and bones work together to produce movement
141630,1314689,1314689,25,24.802440643310547,describe how muscles and bones work together to produce movement
141630,6007465,6007465,26,24.784740447998047,describe how muscles and bones work together to produce movement
141630,5126207,5126207,27,24.7069034576416,describe how muscles and bones work together to produce movement
141630,3604692,3604692,28,24.705589294433597,describe how muscles and bones work together to produce movement
141630,3500854,3500854,29,24.66557884216309,describe how muscles and bones work together to produce movement
141630,8319991,8319991,30,24.65923309326172,describe how muscles and bones work together to produce movement
141630,3303693,3303693,31,24.65069961547852,describe how muscles and bones work together to produce movement
141630,4422339,4422339,32,24.616474151611328,describe how muscles and bones work together to produce movement
141630,1157251,1157251,33,24.60257339477539,describe how muscles and bones work together to produce movement
141630,1611308,1611308,34,24.59223937988281,describe how muscles and bones work together to produce movement
141630,6064897,6064897,35,24.55831527709961,describe how muscles and bones work together to produce movement
141630,5126206,5126206,36,24.52383804321289,describe how muscles and bones work together to produce movement
141630,6638749,6638749,37,24.48526382446289,describe how muscles and bones work together to produce movement
141630,153861,153861,38,24.466297149658203,describe how muscles and bones work together to produce movement
141630,6496229,6496229,39,24.45905303955078,describe how muscles and bones work together to produce movement
141630,554699,554699,40,24.447399139404297,describe how muscles and bones work together to produce movement
141630,8549945,8549945,41,24.447376251220703,describe how muscles and bones work together to produce movement
141630,6496226,6496226,42,24.41254234313965,describe how muscles and bones work together to produce movement
141630,4422343,4422343,43,24.405738830566406,describe how muscles and bones work together to produce movement
141630,2366117,2366117,44,24.39665412902832,describe how muscles and bones work together to produce movement
141630,7261857,7261857,45,24.374174118041992,describe how muscles and bones work together to produce movement
141630,7985118,7985118,46,24.367639541625977,describe how muscles and bones work together to produce movement
141630,4422340,4422340,47,24.365636825561523,describe how muscles and bones work together to produce movement
141630,885781,885781,48,24.342803955078125,describe how muscles and bones work together to produce movement
141630,7107466,7107466,49,24.29511260986328,describe how muscles and bones work together to produce movement
141630,1314684,1314684,50,24.27539825439453,describe how muscles and bones work together to produce movement
141630,1157248,1157248,51,24.24962615966797,describe how muscles and bones work together to produce movement
141630,885782,885782,52,24.244897842407227,describe how muscles and bones work together to produce movement
141630,3672655,3672655,53,24.239591598510746,describe how muscles and bones work together to produce movement
141630,6865899,6865899,54,24.228904724121094,describe how muscles and bones work together to produce movement
141630,8768725,8768725,55,24.17960548400879,describe how muscles and bones work together to produce movement
141630,41364,41364,56,24.16510772705078,describe how muscles and bones work together to produce movement
141630,885785,885785,57,24.14300537109375,describe how muscles and bones work together to produce movement
141630,4718251,4718251,58,24.04087829589844,describe how muscles and bones work together to produce movement
141630,340875,340875,59,24.037954330444336,describe how muscles and bones work together to produce movement
141630,8653589,8653589,60,24.03466796875,describe how muscles and bones work together to produce movement
141630,3500855,3500855,61,23.995662689208984,describe how muscles and bones work together to produce movement
141630,885786,885786,62,23.976476669311523,describe how muscles and bones work together to produce movement
141630,4101952,4101952,63,23.932106018066406,describe how muscles and bones work together to produce movement
141630,554702,554702,64,23.92001724243164,describe how muscles and bones work together to produce movement
141630,2831483,2831483,65,23.913715362548828,describe how muscles and bones work together to produce movement
141630,3500858,3500858,66,23.886489868164062,describe how muscles and bones work together to produce movement
141630,8808343,8808343,67,23.87722969055176,describe how muscles and bones work together to produce movement
141630,5098396,5098396,68,23.86246490478516,describe how muscles and bones work together to produce movement
141630,3665879,3665879,69,23.85673141479492,describe how muscles and bones work together to produce movement
141630,4101944,4101944,70,23.85360336303711,describe how muscles and bones work together to produce movement
141630,885780,885780,71,23.843284606933597,describe how muscles and bones work together to produce movement
141630,4422341,4422341,72,23.82171440124512,describe how muscles and bones work together to produce movement
141630,1889340,1889340,73,23.80566024780273,describe how muscles and bones work together to produce movement
141630,7599641,7599641,74,23.789470672607425,describe how muscles and bones work together to produce movement
141630,5389973,5389973,75,23.77902603149414,describe how muscles and bones work together to produce movement
141630,6486090,6486090,76,23.73905372619629,describe how muscles and bones work together to produce movement
141630,5711342,5711342,77,23.70523834228516,describe how muscles and bones work together to produce movement
141630,6580043,6580043,78,23.701892852783203,describe how muscles and bones work together to produce movement
141630,6496222,6496222,79,23.692989349365234,describe how muscles and bones work together to produce movement
141630,5098398,5098398,80,23.691001892089844,describe how muscles and bones work together to produce movement
141630,5316338,5316338,81,23.69020652770996,describe how muscles and bones work together to produce movement
141630,557354,557354,82,23.68912506103516,describe how muscles and bones work together to produce movement
141630,2366118,2366118,83,23.685762405395508,describe how muscles and bones work together to produce movement
141630,2366119,2366119,84,23.67954444885254,describe how muscles and bones work together to produce movement
141630,2892893,2892893,85,23.67361068725586,describe how muscles and bones work together to produce movement
141630,2173072,2173072,86,23.66660499572754,describe how muscles and bones work together to produce movement
141630,41361,41361,87,23.65984535217285,describe how muscles and bones work together to produce movement
141630,6319712,6319712,88,23.650056838989254,describe how muscles and bones work together to produce movement
141630,153856,153856,89,23.646465301513672,describe how muscles and bones work together to produce movement
141630,2473236,2473236,90,23.631023406982425,describe how muscles and bones work together to produce movement
141630,4101945,4101945,91,23.62461471557617,describe how muscles and bones work together to produce movement
141630,6064896,6064896,92,23.61355209350586,describe how muscles and bones work together to produce movement
141630,6530480,6530480,93,23.613155364990234,describe how muscles and bones work together to produce movement
141630,5316337,5316337,94,23.60643768310547,describe how muscles and bones work together to produce movement
141630,5098395,5098395,95,23.587156295776367,describe how muscles and bones work together to produce movement
141630,5607938,5607938,96,23.57242584228516,describe how muscles and bones work together to produce movement
141630,3745658,3745658,97,23.545743942260746,describe how muscles and bones work together to produce movement
141630,2686304,2686304,98,23.52060317993164,describe how muscles and bones work together to produce movement
141630,1157244,1157244,99,23.48984146118164,describe how muscles and bones work together to produce movement
156498,104801,104801,0,24.201181411743164,do google docs auto save
156498,104803,104803,1,23.770973205566406,do google docs auto save
156498,4273419,4273419,2,22.746213912963867,do google docs auto save
156498,3301559,3301559,3,22.617624282836918,do google docs auto save
156498,4960216,4960216,4,22.474231719970703,do google docs auto save
156498,4273410,4273410,5,22.38467025756836,do google docs auto save
156498,3669926,3669926,6,22.199127197265625,do google docs auto save
156498,1663164,1663164,7,22.031818389892575,do google docs auto save
156498,1118223,1118223,8,21.876094818115234,do google docs auto save
156498,3301563,3301563,9,21.76733016967773,do google docs auto save
156498,1663169,1663169,10,21.700031280517575,do google docs auto save
156498,1066785,1066785,11,21.65214157104492,do google docs auto save
156498,4273418,4273418,12,21.58212280273437,do google docs auto save
156498,5606985,5606985,13,21.51345443725586,do google docs auto save
156498,4273412,4273412,14,21.26781463623047,do google docs auto save
156498,104800,104800,15,21.014816284179688,do google docs auto save
156498,3287997,3287997,16,20.77499771118164,do google docs auto save
156498,8606129,8606129,17,20.472761154174805,do google docs auto save
156498,3852372,3852372,18,20.288028717041016,do google docs auto save
156498,6351769,6351769,19,20.277257919311523,do google docs auto save
156498,8615228,8615228,20,20.236656188964844,do google docs auto save
156498,8414922,8414922,21,20.17206573486328,do google docs auto save
156498,7807690,7807690,22,20.015426635742188,do google docs auto save
156498,6648982,6648982,23,19.991918563842773,do google docs auto save
156498,3852379,3852379,24,19.957984924316406,do google docs auto save
156498,6351773,6351773,25,19.907451629638672,do google docs auto save
156498,5596941,5596941,26,19.816421508789062,do google docs auto save
156498,3397578,3397578,27,19.8011474609375,do google docs auto save
156498,3669928,3669928,28,19.78666877746582,do google docs auto save
156498,6351772,6351772,29,19.72597885131836,do google docs auto save
156498,7075146,7075146,30,19.70762252807617,do google docs auto save
156498,3852370,3852370,31,19.43680191040039,do google docs auto save
156498,603431,603431,32,19.39969062805176,do google docs auto save
156498,172094,172094,33,19.370759963989254,do google docs auto save
156498,3109227,3109227,34,19.363862991333008,do google docs auto save
156498,8615226,8615226,35,19.32814598083496,do google docs auto save
156498,4767873,4767873,36,19.323074340820312,do google docs auto save
156498,8648966,8648966,37,19.30138397216797,do google docs auto save
156498,5230812,5230812,38,19.30076026916504,do google docs auto save
156498,2814536,2814536,39,19.29283905029297,do google docs auto save
156498,3446475,3446475,40,19.279220581054688,do google docs auto save
156498,1606582,1606582,41,19.221942901611328,do google docs auto save
156498,4177116,4177116,42,19.21683883666992,do google docs auto save
156498,4177115,4177115,43,19.075515747070312,do google docs auto save
156498,1663167,1663167,44,19.04965209960937,do google docs auto save
156498,3119677,3119677,45,19.02714157104492,do google docs auto save
156498,1663166,1663166,46,19.0058708190918,do google docs auto save
156498,6648981,6648981,47,18.99408721923828,do google docs auto save
156498,6264236,6264236,48,18.9457950592041,do google docs auto save
156498,2823801,2823801,49,18.931686401367188,do google docs auto save
156498,841992,841992,50,18.91562843322754,do google docs auto save
156498,6368549,6368549,51,18.912891387939453,do google docs auto save
156498,2234764,2234764,52,18.910053253173828,do google docs auto save
156498,7617959,7617959,53,18.861473083496094,do google docs auto save
156498,8615233,8615233,54,18.84154319763184,do google docs auto save
156498,8615788,8615788,55,18.81804656982422,do google docs auto save
156498,8648972,8648972,56,18.80330467224121,do google docs auto save
156498,4177112,4177112,57,18.803268432617188,do google docs auto save
156498,4177109,4177109,58,18.73960876464844,do google docs auto save
156498,1575718,1575718,59,18.73187828063965,do google docs auto save
156498,8833080,8833080,60,18.67584800720215,do google docs auto save
156498,768644,768644,61,18.661365509033203,do google docs auto save
156498,841993,841993,62,18.62555694580078,do google docs auto save
156498,4177110,4177110,63,18.604576110839844,do google docs auto save
156498,8615229,8615229,64,18.599288940429688,do google docs auto save
156498,1422131,1422131,65,18.59375762939453,do google docs auto save
156498,824798,824798,66,18.568145751953125,do google docs auto save
156498,8146073,8146073,67,18.55286026000977,do google docs auto save
156498,713578,713578,68,18.546161651611328,do google docs auto save
156498,8615231,8615231,69,18.50518226623535,do google docs auto save
156498,1133400,1133400,70,18.493873596191406,do google docs auto save
156498,3397581,3397581,71,18.483497619628903,do google docs auto save
156498,104802,104802,72,18.43990707397461,do google docs auto save
156498,1400849,1400849,73,18.435251235961918,do google docs auto save
156498,8439464,8439464,74,18.395618438720703,do google docs auto save
156498,698322,698322,75,18.37677383422852,do google docs auto save
156498,2149494,2149494,76,18.36910057067871,do google docs auto save
156498,463628,463628,77,18.366744995117188,do google docs auto save
156498,1434098,1434098,78,18.33599853515625,do google docs auto save
156498,5230804,5230804,79,18.329933166503903,do google docs auto save
156498,4325225,4325225,80,18.316871643066406,do google docs auto save
156498,2149495,2149495,81,18.303071975708008,do google docs auto save
156498,584841,584841,82,18.297643661499023,do google docs auto save
156498,3287998,3287998,83,18.267475128173828,do google docs auto save
156498,6648984,6648984,84,18.263973236083984,do google docs auto save
156498,2126090,2126090,85,18.25690460205078,do google docs auto save
156498,7707057,7707057,86,18.229875564575195,do google docs auto save
156498,2619260,2619260,87,18.229572296142575,do google docs auto save
156498,6460152,6460152,88,18.2205753326416,do google docs auto save
156498,6648985,6648985,89,18.21528434753418,do google docs auto save
156498,3773717,3773717,90,18.1989860534668,do google docs auto save
156498,628905,628905,91,18.19761085510254,do google docs auto save
156498,172091,172091,92,18.186471939086918,do google docs auto save
156498,1606581,1606581,93,18.164810180664062,do google docs auto save
156498,2085202,2085202,94,18.156118392944336,do google docs auto save
156498,8238888,8238888,95,18.14659309387207,do google docs auto save
156498,6792607,6792607,96,18.145658493041992,do google docs auto save
156498,4325222,4325222,97,18.14472007751465,do google docs auto save
156498,4979434,4979434,98,18.139068603515625,do google docs auto save
156498,2085209,2085209,99,18.134843826293945,do google docs auto save
169208,4859433,4859433,0,26.883834838867188,does mississippi have an income tax
169208,4580131,4580131,1,26.584836959838867,does mississippi have an income tax
169208,4859432,4859432,2,26.09518814086914,does mississippi have an income tax
169208,4580133,4580133,3,26.015777587890625,does mississippi have an income tax
169208,4859438,4859438,4,25.5693473815918,does mississippi have an income tax
169208,4859437,4859437,5,25.154712677001957,does mississippi have an income tax
169208,6413011,6413011,6,25.1251277923584,does mississippi have an income tax
169208,2888366,2888366,7,25.04239273071289,does mississippi have an income tax
169208,1395413,1395413,8,25.02667236328125,does mississippi have an income tax
169208,4762137,4762137,9,24.96908950805664,does mississippi have an income tax
169208,4762140,4762140,10,24.83115005493164,does mississippi have an income tax
169208,4580132,4580132,11,24.730690002441406,does mississippi have an income tax
169208,85989,85989,12,24.70116806030273,does mississippi have an income tax
169208,4580139,4580139,13,24.65917205810547,does mississippi have an income tax
169208,2888367,2888367,14,24.623554229736328,does mississippi have an income tax
169208,7169064,7169064,15,24.537506103515625,does mississippi have an income tax
169208,85987,85987,16,24.533205032348636,does mississippi have an income tax
169208,4762135,4762135,17,24.246864318847656,does mississippi have an income tax
169208,4762141,4762141,18,24.156719207763672,does mississippi have an income tax
169208,4859436,4859436,19,24.14790725708008,does mississippi have an income tax
169208,7251639,7251639,20,24.06007194519043,does mississippi have an income tax
169208,7169068,7169068,21,23.81903839111328,does mississippi have an income tax
169208,7169066,7169066,22,23.8173770904541,does mississippi have an income tax
169208,2888360,2888360,23,23.811887741088867,does mississippi have an income tax
169208,4580137,4580137,24,23.790515899658203,does mississippi have an income tax
169208,4694326,4694326,25,23.767269134521484,does mississippi have an income tax
169208,4859434,4859434,26,23.618043899536133,does mississippi have an income tax
169208,7169062,7169062,27,23.58797264099121,does mississippi have an income tax
169208,2888364,2888364,28,23.539623260498047,does mississippi have an income tax
169208,4694327,4694327,29,23.468589782714844,does mississippi have an income tax
169208,2594164,2594164,30,23.458576202392575,does mississippi have an income tax
169208,4694328,4694328,31,23.446189880371094,does mississippi have an income tax
169208,4762142,4762142,32,23.02222442626953,does mississippi have an income tax
169208,6808744,6808744,33,22.924814224243164,does mississippi have an income tax
169208,7169065,7169065,34,22.833675384521484,does mississippi have an income tax
169208,7484151,7484151,35,22.81442642211914,does mississippi have an income tax
169208,4771743,4771743,36,22.800567626953125,does mississippi have an income tax
169208,4694322,4694322,37,22.70226287841797,does mississippi have an income tax
169208,85985,85985,38,22.702049255371094,does mississippi have an income tax
169208,1395410,1395410,39,22.660789489746094,does mississippi have an income tax
169208,4771736,4771736,40,22.650753021240234,does mississippi have an income tax
169208,85993,85993,41,22.62249755859375,does mississippi have an income tax
169208,4694325,4694325,42,22.61068344116211,does mississippi have an income tax
169208,8303019,8303019,43,22.607255935668945,does mississippi have an income tax
169208,4859431,4859431,44,22.57099151611328,does mississippi have an income tax
169208,5872890,5872890,45,22.54499244689941,does mississippi have an income tax
169208,4771735,4771735,46,22.53249931335449,does mississippi have an income tax
169208,4771738,4771738,47,22.49227523803711,does mississippi have an income tax
169208,1389264,1389264,48,22.419870376586918,does mississippi have an income tax
169208,3561306,3561306,49,22.41628646850586,does mississippi have an income tax
169208,6709088,6709088,50,22.396333694458008,does mississippi have an income tax
169208,2594161,2594161,51,22.3626766204834,does mississippi have an income tax
169208,2594160,2594160,52,22.34624481201172,does mississippi have an income tax
169208,3561304,3561304,53,22.32724952697754,does mississippi have an income tax
169208,4202276,4202276,54,22.31222915649414,does mississippi have an income tax
169208,2888361,2888361,55,22.31194305419922,does mississippi have an income tax
169208,7461959,7461959,56,22.30774307250977,does mississippi have an income tax
169208,8518731,8518731,57,22.300539016723636,does mississippi have an income tax
169208,7461953,7461953,58,22.296104431152344,does mississippi have an income tax
169208,8155993,8155993,59,22.241151809692383,does mississippi have an income tax
169208,7116790,7116790,60,22.234922409057617,does mississippi have an income tax
169208,721607,721607,61,22.20920181274414,does mississippi have an income tax
169208,2888362,2888362,62,22.15411949157715,does mississippi have an income tax
169208,3408570,3408570,63,22.10148048400879,does mississippi have an income tax
169208,721610,721610,64,22.077598571777344,does mississippi have an income tax
169208,2178936,2178936,65,21.995105743408203,does mississippi have an income tax
169208,8383467,8383467,66,21.938152313232425,does mississippi have an income tax
169208,6900079,6900079,67,21.93814849853516,does mississippi have an income tax
169208,4202280,4202280,68,21.92915725708008,does mississippi have an income tax
169208,5893619,5893619,69,21.9201774597168,does mississippi have an income tax
169208,6378182,6378182,70,21.901521682739254,does mississippi have an income tax
169208,6440833,6440833,71,21.88326644897461,does mississippi have an income tax
169208,5541539,5541539,72,21.869384765625,does mississippi have an income tax
169208,4363719,4363719,73,21.85548591613769,does mississippi have an income tax
169208,5541538,5541538,74,21.83796119689941,does mississippi have an income tax
169208,7187475,7187475,75,21.72907829284668,does mississippi have an income tax
169208,6628987,6628987,76,21.71669006347656,does mississippi have an income tax
169208,3555910,3555910,77,21.70987701416016,does mississippi have an income tax
169208,1395417,1395417,78,21.638526916503903,does mississippi have an income tax
169208,4694321,4694321,79,21.59562110900879,does mississippi have an income tax
169208,4762134,4762134,80,21.591087341308597,does mississippi have an income tax
169208,8616153,8616153,81,21.55126571655273,does mississippi have an income tax
169208,2875609,2875609,82,21.48562812805176,does mississippi have an income tax
169208,1395418,1395418,83,21.47538948059082,does mississippi have an income tax
169208,5629192,5629192,84,21.43425750732422,does mississippi have an income tax
169208,6808748,6808748,85,21.388229370117188,does mississippi have an income tax
169208,7169063,7169063,86,21.385513305664062,does mississippi have an income tax
169208,560198,560198,87,21.36400985717773,does mississippi have an income tax
169208,8616158,8616158,88,21.350528717041016,does mississippi have an income tax
169208,7251632,7251632,89,21.27351188659668,does mississippi have an income tax
169208,8518733,8518733,90,21.271596908569336,does mississippi have an income tax
169208,4694329,4694329,91,21.26919937133789,does mississippi have an income tax
169208,4983451,4983451,92,21.262466430664062,does mississippi have an income tax
169208,8616152,8616152,93,21.203895568847656,does mississippi have an income tax
169208,2888363,2888363,94,21.194107055664062,does mississippi have an income tax
169208,7461961,7461961,95,21.18916893005371,does mississippi have an income tax
169208,7412257,7412257,96,21.17031478881836,does mississippi have an income tax
169208,2747227,2747227,97,21.120582580566406,does mississippi have an income tax
169208,4762139,4762139,98,21.11585235595703,does mississippi have an income tax
169208,1146286,1146286,99,21.10522079467773,does mississippi have an income tax
174463,8304456,8304456,0,26.35595703125,dog day afternoon meaning
174463,7089624,7089624,1,25.86686134338379,dog day afternoon meaning
174463,8304457,8304457,2,25.862117767333984,dog day afternoon meaning
174463,8304451,8304451,3,24.444862365722656,dog day afternoon meaning
174463,8304458,8304458,4,23.923133850097656,dog day afternoon meaning
174463,1479952,1479952,5,23.90692138671875,dog day afternoon meaning
174463,7089629,7089629,6,23.84951400756836,dog day afternoon meaning
174463,7089627,7089627,7,23.46034240722656,dog day afternoon meaning
174463,7089632,7089632,8,23.223655700683597,dog day afternoon meaning
174463,5538544,5538544,9,23.12047576904297,dog day afternoon meaning
174463,4662168,4662168,10,23.11392974853516,dog day afternoon meaning
174463,470712,470712,11,23.04755973815918,dog day afternoon meaning
174463,470707,470707,12,22.888669967651367,dog day afternoon meaning
174463,470708,470708,13,22.86614418029785,dog day afternoon meaning
174463,2533624,2533624,14,22.4572696685791,dog day afternoon meaning
174463,7089630,7089630,15,22.383808135986328,dog day afternoon meaning
174463,3716941,3716941,16,22.19818115234375,dog day afternoon meaning
174463,8645014,8645014,17,22.177875518798828,dog day afternoon meaning
174463,1835377,1835377,18,22.1654052734375,dog day afternoon meaning
174463,4275752,4275752,19,22.147216796875,dog day afternoon meaning
174463,5538545,5538545,20,22.14497375488281,dog day afternoon meaning
174463,2911252,2911252,21,22.14082717895508,dog day afternoon meaning
174463,6867423,6867423,22,22.11830139160156,dog day afternoon meaning
174463,8645017,8645017,23,22.065065383911133,dog day afternoon meaning
174463,4710618,4710618,24,22.0377254486084,dog day afternoon meaning
174463,6443247,6443247,25,22.034238815307617,dog day afternoon meaning
174463,1835370,1835370,26,22.02532196044922,dog day afternoon meaning
174463,3716939,3716939,27,22.024585723876957,dog day afternoon meaning
174463,1711073,1711073,28,22.009052276611328,dog day afternoon meaning
174463,7089625,7089625,29,21.979915618896484,dog day afternoon meaning
174463,3716946,3716946,30,21.979135513305664,dog day afternoon meaning
174463,2247005,2247005,31,21.92753791809082,dog day afternoon meaning
174463,7812730,7812730,32,21.90671157836914,dog day afternoon meaning
174463,1970971,1970971,33,21.896238327026367,dog day afternoon meaning
174463,4665966,4665966,34,21.88625907897949,dog day afternoon meaning
174463,6304500,6304500,35,21.83113670349121,dog day afternoon meaning
174463,688429,688429,36,21.820331573486328,dog day afternoon meaning
174463,6825750,6825750,37,21.818626403808597,dog day afternoon meaning
174463,6130559,6130559,38,21.80925750732422,dog day afternoon meaning
174463,2247008,2247008,39,21.798114776611328,dog day afternoon meaning
174463,2911253,2911253,40,21.793148040771484,dog day afternoon meaning
174463,5538543,5538543,41,21.780658721923828,dog day afternoon meaning
174463,4275747,4275747,42,21.765426635742188,dog day afternoon meaning
174463,4665971,4665971,43,21.75531768798828,dog day afternoon meaning
174463,6443245,6443245,44,21.717098236083984,dog day afternoon meaning
174463,3994184,3994184,45,21.714157104492188,dog day afternoon meaning
174463,1024764,1024764,46,21.708595275878903,dog day afternoon meaning
174463,6443248,6443248,47,21.68701934814453,dog day afternoon meaning
174463,4662166,4662166,48,21.679222106933597,dog day afternoon meaning
174463,5264565,5264565,49,21.634645462036133,dog day afternoon meaning
174463,5538546,5538546,50,21.628427505493164,dog day afternoon meaning
174463,4275750,4275750,51,21.59580612182617,dog day afternoon meaning
174463,7812725,7812725,52,21.581035614013672,dog day afternoon meaning
174463,4665970,4665970,53,21.564210891723636,dog day afternoon meaning
174463,1854169,1854169,54,21.55947494506836,dog day afternoon meaning
174463,5538542,5538542,55,21.55332565307617,dog day afternoon meaning
174463,6094016,6094016,56,21.53993225097656,dog day afternoon meaning
174463,8304454,8304454,57,21.529800415039062,dog day afternoon meaning
174463,2911250,2911250,58,21.50868797302246,dog day afternoon meaning
174463,1567958,1567958,59,21.47614860534668,dog day afternoon meaning
174463,4246434,4246434,60,21.44605255126953,dog day afternoon meaning
174463,2247009,2247009,61,21.441877365112305,dog day afternoon meaning
174463,8770949,8770949,62,21.40363883972168,dog day afternoon meaning
174463,4275749,4275749,63,21.38669204711914,dog day afternoon meaning
174463,8307322,8307322,64,21.367521286010746,dog day afternoon meaning
174463,7812727,7812727,65,21.360464096069336,dog day afternoon meaning
174463,4662169,4662169,66,21.3426513671875,dog day afternoon meaning
174463,3994185,3994185,67,21.331892013549805,dog day afternoon meaning
174463,2533622,2533622,68,21.29217529296875,dog day afternoon meaning
174463,186683,186683,69,21.289894104003903,dog day afternoon meaning
174463,1788354,1788354,70,21.28835868835449,dog day afternoon meaning
174463,5303496,5303496,71,21.279584884643555,dog day afternoon meaning
174463,4665969,4665969,72,21.251977920532227,dog day afternoon meaning
174463,56285,56285,73,21.238258361816406,dog day afternoon meaning
174463,8770952,8770952,74,21.238157272338867,dog day afternoon meaning
174463,4008277,4008277,75,21.216842651367188,dog day afternoon meaning
174463,4275746,4275746,76,21.20108795166016,dog day afternoon meaning
174463,7236718,7236718,77,21.15166664123535,dog day afternoon meaning
174463,7642603,7642603,78,21.141756057739254,dog day afternoon meaning
174463,1973702,1973702,79,21.10755157470703,dog day afternoon meaning
174463,271015,271015,80,21.105121612548828,dog day afternoon meaning
174463,2533626,2533626,81,21.10509490966797,dog day afternoon meaning
174463,5358968,5358968,82,21.093196868896484,dog day afternoon meaning
174463,4920473,4920473,83,21.073501586914062,dog day afternoon meaning
174463,1477091,1477091,84,21.05923843383789,dog day afternoon meaning
174463,1970972,1970972,85,21.051456451416016,dog day afternoon meaning
174463,3470176,3470176,86,21.04541015625,dog day afternoon meaning
174463,479318,479318,87,20.91157913208008,dog day afternoon meaning
174463,2247004,2247004,88,20.899682998657227,dog day afternoon meaning
174463,3470169,3470169,89,20.88621711730957,dog day afternoon meaning
174463,1970967,1970967,90,20.873998641967773,dog day afternoon meaning
174463,1970970,1970970,91,20.863584518432617,dog day afternoon meaning
174463,4557563,4557563,92,20.849071502685547,dog day afternoon meaning
174463,1973697,1973697,93,20.846473693847656,dog day afternoon meaning
174463,61427,61427,94,20.844482421875,dog day afternoon meaning
174463,4293285,4293285,95,20.82180595397949,dog day afternoon meaning
174463,3028145,3028145,96,20.81343650817871,dog day afternoon meaning
174463,1750798,1750798,97,20.81315040588379,dog day afternoon meaning
174463,3716947,3716947,98,20.797771453857425,dog day afternoon meaning
174463,7812728,7812728,99,20.779170989990234,dog day afternoon meaning
23849,8010558,8010558,0,24.22986221313477,are naturalization records public information
23849,6688741,6688741,1,23.89801406860352,are naturalization records public information
23849,8010561,8010561,2,23.6778507232666,are naturalization records public information
23849,6688742,6688742,3,23.591182708740234,are naturalization records public information
23849,2647769,2647769,4,23.5653076171875,are naturalization records public information
23849,4556933,4556933,5,23.39169311523437,are naturalization records public information
23849,8010562,8010562,6,23.15774345397949,are naturalization records public information
23849,4188880,4188880,7,23.112754821777344,are naturalization records public information
23849,4556932,4556932,8,22.92188262939453,are naturalization records public information
23849,7519911,7519911,9,22.79245376586914,are naturalization records public information
23849,8010564,8010564,10,22.674434661865234,are naturalization records public information
23849,7845081,7845081,11,22.48677444458008,are naturalization records public information
23849,1158886,1158886,12,22.478519439697266,are naturalization records public information
23849,5913890,5913890,13,22.357011795043945,are naturalization records public information
23849,4556938,4556938,14,22.187244415283203,are naturalization records public information
23849,6688743,6688743,15,22.135814666748047,are naturalization records public information
23849,8010566,8010566,16,22.06462287902832,are naturalization records public information
23849,3978767,3978767,17,21.884008407592773,are naturalization records public information
23849,8126279,8126279,18,21.777158737182617,are naturalization records public information
23849,8017141,8017141,19,21.71824836730957,are naturalization records public information
23849,6688744,6688744,20,21.66132354736328,are naturalization records public information
23849,5084990,5084990,21,21.606904983520508,are naturalization records public information
23849,7186713,7186713,22,21.56427764892578,are naturalization records public information
23849,7767394,7767394,23,21.485225677490234,are naturalization records public information
23849,1318019,1318019,24,21.42770004272461,are naturalization records public information
23849,836559,836559,25,21.2540283203125,are naturalization records public information
