qid,docno,docid,score,rank,query
258062,2909752,2909752,0.0,193,how long does it take to remove wisdom tooth
258062,2875425,2875425,0.0,194,how long does it take to remove wisdom tooth
258062,2846694,2846694,0.0,195,how long does it take to remove wisdom tooth
258062,273143,273143,0.0,196,how long does it take to remove wisdom tooth
258062,2707016,2707016,0.0,197,how long does it take to remove wisdom tooth
258062,2707014,2707014,0.0,198,how long does it take to remove wisdom tooth
258062,2707010,2707010,0.0,199,how long does it take to remove wisdom tooth
258062,2707009,2707009,0.0,200,how long does it take to remove wisdom tooth
258062,2603723,2603723,0.0,201,how long does it take to remove wisdom tooth
258062,2517474,2517474,0.0,202,how long does it take to remove wisdom tooth
258062,2510542,2510542,0.0,203,how long does it take to remove wisdom tooth
258062,1951658,1951658,0.0,204,how long does it take to remove wisdom tooth
258062,18100,18100,0.0,205,how long does it take to remove wisdom tooth
258062,18097,18097,0.0,206,how long does it take to remove wisdom tooth
258062,1746736,1746736,0.0,207,how long does it take to remove wisdom tooth
258062,1307173,1307173,0.0,208,how long does it take to remove wisdom tooth
258062,1307170,1307170,0.0,209,how long does it take to remove wisdom tooth
258062,125082,125082,0.0,210,how long does it take to remove wisdom tooth
258062,1240023,1240023,0.0,211,how long does it take to remove wisdom tooth
258062,1240022,1240022,0.0,212,how long does it take to remove wisdom tooth
258062,1240021,1240021,0.0,213,how long does it take to remove wisdom tooth
258062,1240019,1240019,0.0,214,how long does it take to remove wisdom tooth
258062,1240018,1240018,0.0,215,how long does it take to remove wisdom tooth
258062,1200737,1200737,0.0,216,how long does it take to remove wisdom tooth
258062,117023,117023,0.0,217,how long does it take to remove wisdom tooth
258062,117018,117018,0.0,218,how long does it take to remove wisdom tooth
258062,1139496,1139496,0.0,219,how long does it take to remove wisdom tooth
258062,1139494,1139494,0.0,220,how long does it take to remove wisdom tooth
258062,109557,109557,0.0,221,how long does it take to remove wisdom tooth
258062,1067359,1067359,0.0,222,how long does it take to remove wisdom tooth
258062,1307177,1307177,0.0,223,how long does it take to remove wisdom tooth
258062,1307179,1307179,0.0,224,how long does it take to remove wisdom tooth
258062,1311743,1311743,0.0,225,how long does it take to remove wisdom tooth
258062,1399473,1399473,0.0,226,how long does it take to remove wisdom tooth
258062,1746732,1746732,0.0,227,how long does it take to remove wisdom tooth
258062,1619647,1619647,0.0,228,how long does it take to remove wisdom tooth
258062,1558836,1558836,0.0,229,how long does it take to remove wisdom tooth
258062,1558396,1558396,0.0,230,how long does it take to remove wisdom tooth
258062,153844,153844,0.0,231,how long does it take to remove wisdom tooth
258062,1434213,1434213,0.0,232,how long does it take to remove wisdom tooth
258062,1364844,1364844,0.0,233,how long does it take to remove wisdom tooth
258062,1321147,1321147,0.0,234,how long does it take to remove wisdom tooth
258062,1351620,1351620,0.0,235,how long does it take to remove wisdom tooth
258062,1346494,1346494,0.0,236,how long does it take to remove wisdom tooth
258062,1322086,1322086,0.0,237,how long does it take to remove wisdom tooth
258062,1322046,1322046,0.0,238,how long does it take to remove wisdom tooth
258062,1322043,1322043,0.0,239,how long does it take to remove wisdom tooth
258062,1322042,1322042,0.0,240,how long does it take to remove wisdom tooth
258062,3016095,3016095,0.0,241,how long does it take to remove wisdom tooth
258062,3098100,3098100,0.0,242,how long does it take to remove wisdom tooth
258062,4769733,4769733,0.0,243,how long does it take to remove wisdom tooth
258062,4310928,4310928,0.0,244,how long does it take to remove wisdom tooth
258062,4174309,4174309,0.0,245,how long does it take to remove wisdom tooth
258062,4174307,4174307,0.0,246,how long does it take to remove wisdom tooth
258062,4174306,4174306,0.0,247,how long does it take to remove wisdom tooth
258062,4159345,4159345,0.0,248,how long does it take to remove wisdom tooth
258062,4159344,4159344,0.0,249,how long does it take to remove wisdom tooth
258062,4159145,4159145,0.0,250,how long does it take to remove wisdom tooth
258062,4159140,4159140,0.0,251,how long does it take to remove wisdom tooth
258062,4159137,4159137,0.0,252,how long does it take to remove wisdom tooth
258062,4155912,4155912,0.0,253,how long does it take to remove wisdom tooth
258062,4087823,4087823,0.0,254,how long does it take to remove wisdom tooth
258062,4074136,4074136,0.0,255,how long does it take to remove wisdom tooth
258062,4051649,4051649,0.0,256,how long does it take to remove wisdom tooth
258062,3984587,3984587,0.0,257,how long does it take to remove wisdom tooth
258062,3969951,3969951,0.0,258,how long does it take to remove wisdom tooth
258062,3947010,3947010,0.0,259,how long does it take to remove wisdom tooth
258062,4271681,4271681,0.0,260,how long does it take to remove wisdom tooth
258062,4346539,4346539,0.0,261,how long does it take to remove wisdom tooth
258062,3132005,3132005,0.0,262,how long does it take to remove wisdom tooth
258062,4388471,4388471,0.0,263,how long does it take to remove wisdom tooth
258062,4769730,4769730,0.0,264,how long does it take to remove wisdom tooth
258062,4767654,4767654,0.0,265,how long does it take to remove wisdom tooth
258062,4748928,4748928,0.0,266,how long does it take to remove wisdom tooth
258062,4731171,4731171,0.0,267,how long does it take to remove wisdom tooth
258062,4686374,4686374,0.0,268,how long does it take to remove wisdom tooth
258062,4685826,4685826,0.0,269,how long does it take to remove wisdom tooth
258062,1064526,1064526,0.0,270,how long does it take to remove wisdom tooth
258062,4595267,4595267,0.0,271,how long does it take to remove wisdom tooth
258062,4595262,4595262,0.0,272,how long does it take to remove wisdom tooth
258062,4545046,4545046,0.0,273,how long does it take to remove wisdom tooth
258062,4536231,4536231,0.0,274,how long does it take to remove wisdom tooth
258062,4536230,4536230,0.0,275,how long does it take to remove wisdom tooth
258062,445295,445295,0.0,276,how long does it take to remove wisdom tooth
258062,4448947,4448947,0.0,277,how long does it take to remove wisdom tooth
258062,4431065,4431065,0.0,278,how long does it take to remove wisdom tooth
258062,3947004,3947004,0.0,279,how long does it take to remove wisdom tooth
258062,3849966,3849966,0.0,280,how long does it take to remove wisdom tooth
258062,3807312,3807312,0.0,281,how long does it take to remove wisdom tooth
258062,3807311,3807311,0.0,282,how long does it take to remove wisdom tooth
258062,3417555,3417555,0.0,283,how long does it take to remove wisdom tooth
258062,3404354,3404354,0.0,284,how long does it take to remove wisdom tooth
258062,3404351,3404351,0.0,285,how long does it take to remove wisdom tooth
258062,3390044,3390044,0.0,286,how long does it take to remove wisdom tooth
258062,3381553,3381553,0.0,287,how long does it take to remove wisdom tooth
258062,3325415,3325415,0.0,288,how long does it take to remove wisdom tooth
258062,3325413,3325413,0.0,289,how long does it take to remove wisdom tooth
258062,3297029,3297029,0.0,290,how long does it take to remove wisdom tooth
258062,3238203,3238203,0.0,291,how long does it take to remove wisdom tooth
258062,3238201,3238201,0.0,292,how long does it take to remove wisdom tooth
258062,3238200,3238200,0.0,293,how long does it take to remove wisdom tooth
258062,3195767,3195767,0.0,294,how long does it take to remove wisdom tooth
258062,3195763,3195763,0.0,295,how long does it take to remove wisdom tooth
258062,3189004,3189004,0.0,296,how long does it take to remove wisdom tooth
258062,3159992,3159992,0.0,297,how long does it take to remove wisdom tooth
258062,3444645,3444645,0.0,298,how long does it take to remove wisdom tooth
258062,3496658,3496658,0.0,299,how long does it take to remove wisdom tooth
258062,3512243,3512243,0.0,300,how long does it take to remove wisdom tooth
258062,3715878,3715878,0.0,301,how long does it take to remove wisdom tooth
258062,3777928,3777928,0.0,302,how long does it take to remove wisdom tooth
258062,3760046,3760046,0.0,303,how long does it take to remove wisdom tooth
258062,3759478,3759478,0.0,304,how long does it take to remove wisdom tooth
258062,3740722,3740722,0.0,305,how long does it take to remove wisdom tooth
258062,3740719,3740719,0.0,306,how long does it take to remove wisdom tooth
258062,3719526,3719526,0.0,307,how long does it take to remove wisdom tooth
258062,3695217,3695217,0.0,308,how long does it take to remove wisdom tooth
258062,352037,352037,0.0,309,how long does it take to remove wisdom tooth
258062,3683402,3683402,0.0,310,how long does it take to remove wisdom tooth
258062,36707,36707,0.0,311,how long does it take to remove wisdom tooth
258062,3653863,3653863,0.0,312,how long does it take to remove wisdom tooth
258062,3619594,3619594,0.0,313,how long does it take to remove wisdom tooth
258062,3615277,3615277,0.0,314,how long does it take to remove wisdom tooth
258062,3568946,3568946,0.0,315,how long does it take to remove wisdom tooth
258062,4646720,4646720,0.0,316,how long does it take to remove wisdom tooth
324585,8500123,8500123,3.0,0,how much money do motivational speakers make
324585,1536990,1536990,3.0,1,how much money do motivational speakers make
324585,8290314,8290314,3.0,2,how much money do motivational speakers make
324585,8310498,8310498,3.0,3,how much money do motivational speakers make
324585,8310499,8310499,3.0,4,how much money do motivational speakers make
324585,8310502,8310502,3.0,5,how much money do motivational speakers make
324585,405281,405281,3.0,6,how much money do motivational speakers make
324585,8500121,8500121,3.0,7,how much money do motivational speakers make
324585,1536995,1536995,3.0,8,how much money do motivational speakers make
324585,8290309,8290309,3.0,9,how much money do motivational speakers make
324585,1536988,1536988,3.0,10,how much money do motivational speakers make
324585,7568187,7568187,0.0,11,how much money do motivational speakers make
324585,7068289,7068289,0.0,12,how much money do motivational speakers make
324585,7728338,7728338,0.0,13,how much money do motivational speakers make
324585,732283,732283,0.0,14,how much money do motivational speakers make
324585,7341746,7341746,0.0,15,how much money do motivational speakers make
324585,7728337,7728337,0.0,16,how much money do motivational speakers make
324585,7728334,7728334,0.0,17,how much money do motivational speakers make
324585,7728333,7728333,0.0,18,how much money do motivational speakers make
324585,7369508,7369508,0.0,19,how much money do motivational speakers make
324585,7728331,7728331,0.0,20,how much money do motivational speakers make
324585,7388605,7388605,0.0,21,how much money do motivational speakers make
324585,7421217,7421217,0.0,22,how much money do motivational speakers make
324585,7711680,7711680,0.0,23,how much money do motivational speakers make
324585,7020616,7020616,0.0,24,how much money do motivational speakers make
324585,7708728,7708728,0.0,25,how much money do motivational speakers make
324585,7525323,7525323,0.0,26,how much money do motivational speakers make
324585,1051441,1051441,0.0,27,how much money do motivational speakers make
324585,6961642,6961642,0.0,28,how much money do motivational speakers make
324585,7010774,7010774,0.0,29,how much money do motivational speakers make
324585,6961644,6961644,0.0,30,how much money do motivational speakers make
324585,6361634,6361634,0.0,31,how much money do motivational speakers make
324585,6376470,6376470,0.0,32,how much money do motivational speakers make
324585,6480417,6480417,0.0,33,how much money do motivational speakers make
324585,6480420,6480420,0.0,34,how much money do motivational speakers make
324585,6480421,6480421,0.0,35,how much money do motivational speakers make
324585,6565613,6565613,0.0,36,how much money do motivational speakers make
324585,6574430,6574430,0.0,37,how much money do motivational speakers make
324585,664624,664624,0.0,38,how much money do motivational speakers make
324585,6836748,6836748,0.0,39,how much money do motivational speakers make
324585,6836749,6836749,0.0,40,how much money do motivational speakers make
324585,6836750,6836750,0.0,41,how much money do motivational speakers make
324585,685630,685630,0.0,42,how much money do motivational speakers make
324585,685635,685635,0.0,43,how much money do motivational speakers make
324585,7728340,7728340,0.0,44,how much money do motivational speakers make
324585,6961643,6961643,0.0,45,how much money do motivational speakers make
324585,7728339,7728339,0.0,46,how much money do motivational speakers make
324585,7884832,7884832,0.0,47,how much money do motivational speakers make
324585,7884824,7884824,0.0,48,how much money do motivational speakers make
324585,8279142,8279142,0.0,49,how much money do motivational speakers make
324585,8306607,8306607,0.0,50,how much money do motivational speakers make
324585,8310496,8310496,0.0,51,how much money do motivational speakers make
324585,8324093,8324093,0.0,52,how much money do motivational speakers make
324585,8368633,8368633,0.0,53,how much money do motivational speakers make
324585,8467798,8467798,0.0,54,how much money do motivational speakers make
324585,8500120,8500120,0.0,55,how much money do motivational speakers make
324585,8500124,8500124,0.0,56,how much money do motivational speakers make
324585,8568775,8568775,0.0,57,how much money do motivational speakers make
324585,8575760,8575760,0.0,58,how much money do motivational speakers make
324585,8592463,8592463,0.0,59,how much money do motivational speakers make
324585,8620629,8620629,0.0,60,how much money do motivational speakers make
324585,8751714,8751714,0.0,61,how much money do motivational speakers make
324585,8800353,8800353,0.0,62,how much money do motivational speakers make
324585,8821990,8821990,0.0,63,how much money do motivational speakers make
324585,900762,900762,0.0,64,how much money do motivational speakers make
324585,8290310,8290310,0.0,65,how much money do motivational speakers make
324585,8222823,8222823,0.0,66,how much money do motivational speakers make
324585,7884825,7884825,0.0,67,how much money do motivational speakers make
324585,8160765,8160765,0.0,68,how much money do motivational speakers make
324585,7884826,7884826,0.0,69,how much money do motivational speakers make
324585,7884829,7884829,0.0,70,how much money do motivational speakers make
324585,7884831,7884831,0.0,71,how much money do motivational speakers make
324585,5839484,5839484,0.0,72,how much money do motivational speakers make
324585,7917273,7917273,0.0,73,how much money do motivational speakers make
324585,7941122,7941122,0.0,74,how much money do motivational speakers make
324585,7941125,7941125,0.0,75,how much money do motivational speakers make
324585,7941127,7941127,0.0,76,how much money do motivational speakers make
324585,7941129,7941129,0.0,77,how much money do motivational speakers make
324585,7941130,7941130,0.0,78,how much money do motivational speakers make
324585,7941131,7941131,0.0,79,how much money do motivational speakers make
324585,7987550,7987550,0.0,80,how much money do motivational speakers make
324585,8083079,8083079,0.0,81,how much money do motivational speakers make
324585,8106987,8106987,0.0,82,how much money do motivational speakers make
324585,8118270,8118270,0.0,83,how much money do motivational speakers make
324585,6361633,6361633,0.0,84,how much money do motivational speakers make
324585,5769585,5769585,0.0,85,how much money do motivational speakers make
324585,5769586,5769586,0.0,86,how much money do motivational speakers make
324585,106606,106606,0.0,87,how much money do motivational speakers make
324585,1908328,1908328,0.0,88,how much money do motivational speakers make
324585,1908329,1908329,0.0,89,how much money do motivational speakers make
324585,1977888,1977888,0.0,90,how much money do motivational speakers make
324585,1979186,1979186,0.0,91,how much money do motivational speakers make
324585,2009581,2009581,0.0,92,how much money do motivational speakers make
324585,2032724,2032724,0.0,93,how much money do motivational speakers make
324585,2032730,2032730,0.0,94,how much money do motivational speakers make
324585,212386,212386,0.0,95,how much money do motivational speakers make
324585,2362429,2362429,0.0,96,how much money do motivational speakers make
324585,2362430,2362430,0.0,97,how much money do motivational speakers make
324585,251495,251495,0.0,98,how much money do motivational speakers make
324585,2704967,2704967,0.0,99,how much money do motivational speakers make
324585,2704968,2704968,0.0,100,how much money do motivational speakers make
324585,283669,283669,0.0,101,how much money do motivational speakers make
324585,2860575,2860575,0.0,102,how much money do motivational speakers make
324585,2942099,2942099,0.0,103,how much money do motivational speakers make
324585,2942482,2942482,0.0,104,how much money do motivational speakers make
324585,1822028,1822028,0.0,105,how much money do motivational speakers make
324585,181710,181710,0.0,106,how much money do motivational speakers make
324585,179217,179217,0.0,107,how much money do motivational speakers make
324585,1536992,1536992,0.0,108,how much money do motivational speakers make
324585,1217259,1217259,0.0,109,how much money do motivational speakers make
324585,1261381,1261381,0.0,110,how much money do motivational speakers make
324585,1261383,1261383,0.0,111,how much money do motivational speakers make
324585,1261384,1261384,0.0,112,how much money do motivational speakers make
324585,1261387,1261387,0.0,113,how much money do motivational speakers make
324585,1356588,1356588,0.0,114,how much money do motivational speakers make
324585,1453641,1453641,0.0,115,how much money do motivational speakers make
324585,1536993,1536993,0.0,116,how much money do motivational speakers make
324585,179215,179215,0.0,117,how much money do motivational speakers make
324585,1536997,1536997,0.0,118,how much money do motivational speakers make
324585,1579643,1579643,0.0,119,how much money do motivational speakers make
324585,1582081,1582081,0.0,120,how much money do motivational speakers make
324585,1726289,1726289,0.0,121,how much money do motivational speakers make
324585,1726291,1726291,0.0,122,how much money do motivational speakers make
324585,1726293,1726293,0.0,123,how much money do motivational speakers make
324585,1767870,1767870,0.0,124,how much money do motivational speakers make
324585,2979867,2979867,0.0,125,how much money do motivational speakers make
324585,2983727,2983727,0.0,126,how much money do motivational speakers make
324585,2983731,2983731,0.0,127,how much money do motivational speakers make
324585,4497687,4497687,0.0,128,how much money do motivational speakers make
324585,4201873,4201873,0.0,129,how much money do motivational speakers make
324585,4346422,4346422,0.0,130,how much money do motivational speakers make
324585,4347398,4347398,0.0,131,how much money do motivational speakers make
324585,4351263,4351263,0.0,132,how much money do motivational speakers make
324585,435547,435547,0.0,133,how much money do motivational speakers make
324585,44105,44105,0.0,134,how much money do motivational speakers make
324585,4467785,4467785,0.0,135,how much money do motivational speakers make
324585,4680865,4680865,0.0,136,how much money do motivational speakers make
324585,4183349,4183349,0.0,137,how much money do motivational speakers make
324585,4711730,4711730,0.0,138,how much money do motivational speakers make
324585,4722016,4722016,0.0,139,how much money do motivational speakers make
324585,4797858,4797858,0.0,140,how much money do motivational speakers make
324585,490144,490144,0.0,141,how much money do motivational speakers make
324585,5079132,5079132,0.0,142,how much money do motivational speakers make
324585,5511737,5511737,0.0,143,how much money do motivational speakers make
324585,5702788,5702788,0.0,144,how much money do motivational speakers make
324585,4195561,4195561,0.0,145,how much money do motivational speakers make
324585,4183348,4183348,0.0,146,how much money do motivational speakers make
324585,3137929,3137929,0.0,147,how much money do motivational speakers make
324585,3658639,3658639,0.0,148,how much money do motivational speakers make
324585,3194110,3194110,0.0,149,how much money do motivational speakers make
324585,3198035,3198035,0.0,150,how much money do motivational speakers make
324585,3323440,3323440,0.0,151,how much money do motivational speakers make
324585,3458898,3458898,0.0,152,how much money do motivational speakers make
324585,3533769,3533769,0.0,153,how much money do motivational speakers make
324585,3598964,3598964,0.0,154,how much money do motivational speakers make
324585,3608325,3608325,0.0,155,how much money do motivational speakers make
324585,3860928,3860928,0.0,156,how much money do motivational speakers make
324585,409415,409415,0.0,157,how much money do motivational speakers make
324585,3957438,3957438,0.0,158,how much money do motivational speakers make
324585,4012767,4012767,0.0,159,how much money do motivational speakers make
324585,4020950,4020950,0.0,160,how much money do motivational speakers make
324585,4048180,4048180,0.0,161,how much money do motivational speakers make
324585,405275,405275,0.0,162,how much money do motivational speakers make
324585,405277,405277,0.0,163,how much money do motivational speakers make
324585,405282,405282,0.0,164,how much money do motivational speakers make
324585,984000,984000,0.0,165,how much money do motivational speakers make
330975,4392144,4392144,3.0,0,how much would it cost to install my own wind turbine
330975,7394956,7394956,3.0,1,how much would it cost to install my own wind turbine
330975,1748537,1748537,3.0,2,how much would it cost to install my own wind turbine
330975,3857965,3857965,3.0,3,how much would it cost to install my own wind turbine
330975,6693239,6693239,3.0,4,how much would it cost to install my own wind turbine
330975,1748536,1748536,3.0,5,how much would it cost to install my own wind turbine
330975,5393803,5393803,3.0,6,how much would it cost to install my own wind turbine
330975,1748533,1748533,3.0,7,how much would it cost to install my own wind turbine
330975,7074784,7074784,3.0,8,how much would it cost to install my own wind turbine
330975,3297858,3297858,3.0,9,how much would it cost to install my own wind turbine
330975,3297857,3297857,3.0,10,how much would it cost to install my own wind turbine
330975,3297856,3297856,3.0,11,how much would it cost to install my own wind turbine
330975,7074783,7074783,2.0,12,how much would it cost to install my own wind turbine
330975,3240112,3240112,2.0,13,how much would it cost to install my own wind turbine
330975,702098,702098,2.0,14,how much would it cost to install my own wind turbine
330975,233952,233952,2.0,15,how much would it cost to install my own wind turbine
330975,233951,233951,2.0,16,how much would it cost to install my own wind turbine
330975,6625469,6625469,2.0,17,how much would it cost to install my own wind turbine
330975,233946,233946,2.0,18,how much would it cost to install my own wind turbine
330975,4108178,4108178,2.0,19,how much would it cost to install my own wind turbine
330975,4392140,4392140,2.0,20,how much would it cost to install my own wind turbine
330975,3297855,3297855,2.0,21,how much would it cost to install my own wind turbine
330975,702096,702096,2.0,22,how much would it cost to install my own wind turbine
330975,7074787,7074787,2.0,23,how much would it cost to install my own wind turbine
330975,4392147,4392147,2.0,24,how much would it cost to install my own wind turbine
330975,1637261,1637261,2.0,25,how much would it cost to install my own wind turbine
330975,5557976,5557976,2.0,26,how much would it cost to install my own wind turbine
330975,5427108,5427108,2.0,27,how much would it cost to install my own wind turbine
330975,8590481,8590481,2.0,28,how much would it cost to install my own wind turbine
330975,5393806,5393806,2.0,29,how much would it cost to install my own wind turbine
330975,8541461,8541461,2.0,30,how much would it cost to install my own wind turbine
330975,5393805,5393805,2.0,31,how much would it cost to install my own wind turbine
330975,5393804,5393804,2.0,32,how much would it cost to install my own wind turbine
330975,5190215,5190215,2.0,33,how much would it cost to install my own wind turbine
330975,5750880,5750880,2.0,34,how much would it cost to install my own wind turbine
330975,482130,482130,2.0,35,how much would it cost to install my own wind turbine
330975,6310762,6310762,2.0,36,how much would it cost to install my own wind turbine
330975,8327012,8327012,2.0,37,how much would it cost to install my own wind turbine
330975,1598185,1598185,2.0,38,how much would it cost to install my own wind turbine
330975,4620919,4620919,2.0,39,how much would it cost to install my own wind turbine
330975,8327008,8327008,2.0,40,how much would it cost to install my own wind turbine
330975,4695292,4695292,1.0,41,how much would it cost to install my own wind turbine
330975,6310757,6310757,1.0,42,how much would it cost to install my own wind turbine
330975,6625466,6625466,1.0,43,how much would it cost to install my own wind turbine
330975,702099,702099,1.0,44,how much would it cost to install my own wind turbine
330975,702103,702103,1.0,45,how much would it cost to install my own wind turbine
330975,3297862,3297862,1.0,46,how much would it cost to install my own wind turbine
330975,6625463,6625463,1.0,47,how much would it cost to install my own wind turbine
330975,6559225,6559225,1.0,48,how much would it cost to install my own wind turbine
330975,4392141,4392141,1.0,49,how much would it cost to install my own wind turbine
330975,3297860,3297860,1.0,50,how much would it cost to install my own wind turbine
330975,5427113,5427113,1.0,51,how much would it cost to install my own wind turbine
330975,8327010,8327010,1.0,52,how much would it cost to install my own wind turbine
330975,803899,803899,1.0,53,how much would it cost to install my own wind turbine
330975,3256084,3256084,1.0,54,how much would it cost to install my own wind turbine
330975,1488083,1488083,1.0,55,how much would it cost to install my own wind turbine
330975,233944,233944,1.0,56,how much would it cost to install my own wind turbine
330975,1097861,1097861,1.0,57,how much would it cost to install my own wind turbine
330975,8541458,8541458,1.0,58,how much would it cost to install my own wind turbine
330975,233948,233948,1.0,59,how much would it cost to install my own wind turbine
330975,5803903,5803903,0.0,60,how much would it cost to install my own wind turbine
330975,599105,599105,0.0,61,how much would it cost to install my own wind turbine
330975,6086034,6086034,0.0,62,how much would it cost to install my own wind turbine
330975,6168200,6168200,0.0,63,how much would it cost to install my own wind turbine
330975,8443267,8443267,0.0,64,how much would it cost to install my own wind turbine
330975,6135992,6135992,0.0,65,how much would it cost to install my own wind turbine
330975,8360182,8360182,0.0,66,how much would it cost to install my own wind turbine
330975,6174777,6174777,0.0,67,how much would it cost to install my own wind turbine
330975,620190,620190,0.0,68,how much would it cost to install my own wind turbine
330975,5757973,5757973,0.0,69,how much would it cost to install my own wind turbine
330975,7086782,7086782,0.0,70,how much would it cost to install my own wind turbine
330975,5757967,5757967,0.0,71,how much would it cost to install my own wind turbine
330975,8343615,8343615,0.0,72,how much would it cost to install my own wind turbine
330975,8541454,8541454,0.0,73,how much would it cost to install my own wind turbine
330975,5750875,5750875,0.0,74,how much would it cost to install my own wind turbine
330975,8541455,8541455,0.0,75,how much would it cost to install my own wind turbine
330975,5580311,5580311,0.0,76,how much would it cost to install my own wind turbine
330975,5558822,5558822,0.0,77,how much would it cost to install my own wind turbine
330975,5558821,5558821,0.0,78,how much would it cost to install my own wind turbine
330975,8541456,8541456,0.0,79,how much would it cost to install my own wind turbine
330975,8541460,8541460,0.0,80,how much would it cost to install my own wind turbine
330975,8643307,8643307,0.0,81,how much would it cost to install my own wind turbine
330975,92679,92679,0.0,82,how much would it cost to install my own wind turbine
330975,5547029,5547029,0.0,83,how much would it cost to install my own wind turbine
330975,5757966,5757966,0.0,84,how much would it cost to install my own wind turbine
330975,6380857,6380857,0.0,85,how much would it cost to install my own wind turbine
330975,6371976,6371976,0.0,86,how much would it cost to install my own wind turbine
330975,6649851,6649851,0.0,87,how much would it cost to install my own wind turbine
330975,7203497,7203497,0.0,88,how much would it cost to install my own wind turbine
330975,5439997,5439997,0.0,89,how much would it cost to install my own wind turbine
330975,7203502,7203502,0.0,90,how much would it cost to install my own wind turbine
330975,7240625,7240625,0.0,91,how much would it cost to install my own wind turbine
330975,7319828,7319828,0.0,92,how much would it cost to install my own wind turbine
330975,7342137,7342137,0.0,93,how much would it cost to install my own wind turbine
330975,7624927,7624927,0.0,94,how much would it cost to install my own wind turbine
330975,7697099,7697099,0.0,95,how much would it cost to install my own wind turbine
330975,6842075,6842075,0.0,96,how much would it cost to install my own wind turbine
330975,6693240,6693240,0.0,97,how much would it cost to install my own wind turbine
330975,7768610,7768610,0.0,98,how much would it cost to install my own wind turbine
330975,7768612,7768612,0.0,99,how much would it cost to install my own wind turbine
330975,7100992,7100992,0.0,100,how much would it cost to install my own wind turbine
330975,6625791,6625791,0.0,101,how much would it cost to install my own wind turbine
330975,6625787,6625787,0.0,102,how much would it cost to install my own wind turbine
330975,7871129,7871129,0.0,103,how much would it cost to install my own wind turbine
330975,7908218,7908218,0.0,104,how much would it cost to install my own wind turbine
330975,7998086,7998086,0.0,105,how much would it cost to install my own wind turbine
330975,7998090,7998090,0.0,106,how much would it cost to install my own wind turbine
330975,8164703,8164703,0.0,107,how much would it cost to install my own wind turbine
330975,6559224,6559224,0.0,108,how much would it cost to install my own wind turbine
330975,8164705,8164705,0.0,109,how much would it cost to install my own wind turbine
330975,6480692,6480692,0.0,110,how much would it cost to install my own wind turbine
330975,6471505,6471505,0.0,111,how much would it cost to install my own wind turbine
330975,1096737,1096737,0.0,112,how much would it cost to install my own wind turbine
330975,4834123,4834123,0.0,113,how much would it cost to install my own wind turbine
330975,5427116,5427116,0.0,114,how much would it cost to install my own wind turbine
330975,2643650,2643650,0.0,115,how much would it cost to install my own wind turbine
330975,2299997,2299997,0.0,116,how much would it cost to install my own wind turbine
330975,233945,233945,0.0,117,how much would it cost to install my own wind turbine
330975,233947,233947,0.0,118,how much would it cost to install my own wind turbine
330975,233949,233949,0.0,119,how much would it cost to install my own wind turbine
330975,233950,233950,0.0,120,how much would it cost to install my own wind turbine
330975,2484642,2484642,0.0,121,how much would it cost to install my own wind turbine
330975,2484647,2484647,0.0,122,how much would it cost to install my own wind turbine
330975,2874181,2874181,0.0,123,how much would it cost to install my own wind turbine
330975,3335804,3335804,0.0,124,how much would it cost to install my own wind turbine
330975,2874187,2874187,0.0,125,how much would it cost to install my own wind turbine
330975,312030,312030,0.0,126,how much would it cost to install my own wind turbine
330975,3240106,3240106,0.0,127,how much would it cost to install my own wind turbine
330975,3256083,3256083,0.0,128,how much would it cost to install my own wind turbine
330975,3256086,3256086,0.0,129,how much would it cost to install my own wind turbine
330975,3297853,3297853,0.0,130,how much would it cost to install my own wind turbine
330975,3297854,3297854,0.0,131,how much would it cost to install my own wind turbine
330975,2299992,2299992,0.0,132,how much would it cost to install my own wind turbine
330975,1990996,1990996,0.0,133,how much would it cost to install my own wind turbine
330975,1827763,1827763,0.0,134,how much would it cost to install my own wind turbine
330975,1671220,1671220,0.0,135,how much would it cost to install my own wind turbine
330975,1097857,1097857,0.0,136,how much would it cost to install my own wind turbine
330975,1097858,1097858,0.0,137,how much would it cost to install my own wind turbine
330975,1097859,1097859,0.0,138,how much would it cost to install my own wind turbine
330975,1117908,1117908,0.0,139,how much would it cost to install my own wind turbine
330975,1150915,1150915,0.0,140,how much would it cost to install my own wind turbine
330975,121723,121723,0.0,141,how much would it cost to install my own wind turbine
330975,1247064,1247064,0.0,142,how much would it cost to install my own wind turbine
330975,1272628,1272628,0.0,143,how much would it cost to install my own wind turbine
330975,1355169,1355169,0.0,144,how much would it cost to install my own wind turbine
330975,1362280,1362280,0.0,145,how much would it cost to install my own wind turbine
330975,1488078,1488078,0.0,146,how much would it cost to install my own wind turbine
330975,1540273,1540273,0.0,147,how much would it cost to install my own wind turbine
330975,1547513,1547513,0.0,148,how much would it cost to install my own wind turbine
330975,1598186,1598186,0.0,149,how much would it cost to install my own wind turbine
330975,1598190,1598190,0.0,150,how much would it cost to install my own wind turbine
330975,3297859,3297859,0.0,151,how much would it cost to install my own wind turbine
330975,3390814,3390814,0.0,152,how much would it cost to install my own wind turbine
330975,5427111,5427111,0.0,153,how much would it cost to install my own wind turbine
330975,4896436,4896436,0.0,154,how much would it cost to install my own wind turbine
330975,4695290,4695290,0.0,155,how much would it cost to install my own wind turbine
330975,4695291,4695291,0.0,156,how much would it cost to install my own wind turbine
