qid,docno,docid,score,rank,query
141630,3461358,3461358,3.0,3,describe how muscles and bones work together to produce movement
141630,3455317,3455317,3.0,4,describe how muscles and bones work together to produce movement
141630,3431764,3431764,3.0,5,describe how muscles and bones work together to produce movement
141630,7442404,7442404,3.0,6,describe how muscles and bones work together to produce movement
141630,4417328,4417328,3.0,7,describe how muscles and bones work together to produce movement
141630,7464612,7464612,3.0,8,describe how muscles and bones work together to produce movement
141630,3303693,3303693,3.0,9,describe how muscles and bones work together to produce movement
141630,7464615,7464615,3.0,10,describe how muscles and bones work together to produce movement
141630,320239,320239,3.0,11,describe how muscles and bones work together to produce movement
141630,7464616,7464616,3.0,12,describe how muscles and bones work together to produce movement
141630,3067580,3067580,3.0,13,describe how muscles and bones work together to produce movement
141630,1033241,1033241,3.0,14,describe how muscles and bones work together to produce movement
141630,2990982,2990982,3.0,15,describe how muscles and bones work together to produce movement
141630,2918266,2918266,3.0,16,describe how muscles and bones work together to produce movement
141630,7743595,7743595,3.0,17,describe how muscles and bones work together to produce movement
141630,2804269,2804269,3.0,18,describe how muscles and bones work together to produce movement
141630,7832384,7832384,3.0,19,describe how muscles and bones work together to produce movement
141630,6530480,6530480,3.0,20,describe how muscles and bones work together to produce movement
141630,6496225,6496225,3.0,21,describe how muscles and bones work together to produce movement
141630,3500857,3500857,3.0,22,describe how muscles and bones work together to produce movement
141630,41360,41360,3.0,23,describe how muscles and bones work together to produce movement
141630,3811990,3811990,3.0,24,describe how muscles and bones work together to produce movement
141630,6638748,6638748,3.0,25,describe how muscles and bones work together to produce movement
141630,6638751,6638751,3.0,26,describe how muscles and bones work together to produce movement
141630,6684857,6684857,3.0,27,describe how muscles and bones work together to produce movement
141630,4056584,4056584,3.0,28,describe how muscles and bones work together to produce movement
141630,4044667,4044667,3.0,29,describe how muscles and bones work together to produce movement
141630,6684861,6684861,3.0,30,describe how muscles and bones work together to produce movement
141630,3981221,3981221,3.0,31,describe how muscles and bones work together to produce movement
141630,6921593,6921593,3.0,32,describe how muscles and bones work together to produce movement
141630,3783309,3783309,3.0,33,describe how muscles and bones work together to produce movement
141630,6496229,6496229,3.0,34,describe how muscles and bones work together to produce movement
141630,3780909,3780909,3.0,35,describe how muscles and bones work together to produce movement
141630,3780901,3780901,3.0,36,describe how muscles and bones work together to produce movement
141630,3752117,3752117,3.0,37,describe how muscles and bones work together to produce movement
141630,3750899,3750899,3.0,38,describe how muscles and bones work together to produce movement
141630,3672659,3672659,3.0,39,describe how muscles and bones work together to produce movement
141630,3604692,3604692,3.0,40,describe how muscles and bones work together to produce movement
141630,3548239,3548239,3.0,41,describe how muscles and bones work together to produce movement
141630,3548238,3548238,3.0,42,describe how muscles and bones work together to produce movement
141630,7914501,7914501,3.0,43,describe how muscles and bones work together to produce movement
141630,2658031,2658031,3.0,44,describe how muscles and bones work together to produce movement
141630,2473236,2473236,3.0,45,describe how muscles and bones work together to produce movement
141630,5610697,5610697,3.0,46,describe how muscles and bones work together to produce movement
141630,4591821,4591821,3.0,47,describe how muscles and bones work together to produce movement
141630,1705197,1705197,3.0,48,describe how muscles and bones work together to produce movement
141630,5824330,5824330,3.0,49,describe how muscles and bones work together to produce movement
141630,1611308,1611308,3.0,50,describe how muscles and bones work together to produce movement
141630,153861,153861,3.0,51,describe how muscles and bones work together to produce movement
141630,1393695,1393695,3.0,52,describe how muscles and bones work together to produce movement
141630,4757803,4757803,3.0,53,describe how muscles and bones work together to produce movement
141630,8388805,8388805,3.0,54,describe how muscles and bones work together to produce movement
141630,1306386,1306386,3.0,55,describe how muscles and bones work together to produce movement
141630,4580952,4580952,3.0,56,describe how muscles and bones work together to produce movement
141630,8514648,8514648,3.0,57,describe how muscles and bones work together to produce movement
141630,5436450,5436450,3.0,58,describe how muscles and bones work together to produce movement
141630,5364178,5364178,3.0,59,describe how muscles and bones work together to produce movement
141630,5335838,5335838,3.0,60,describe how muscles and bones work together to produce movement
141630,1082691,1082691,3.0,61,describe how muscles and bones work together to produce movement
141630,1063617,1063617,3.0,62,describe how muscles and bones work together to produce movement
141630,5198071,5198071,3.0,63,describe how muscles and bones work together to produce movement
141630,104240,104240,3.0,64,describe how muscles and bones work together to produce movement
141630,6225719,6225719,3.0,65,describe how muscles and bones work together to produce movement
141630,1784162,1784162,3.0,66,describe how muscles and bones work together to produce movement
141630,8143133,8143133,3.0,67,describe how muscles and bones work together to produce movement
141630,8180326,8180326,3.0,68,describe how muscles and bones work together to produce movement
141630,7985118,7985118,3.0,69,describe how muscles and bones work together to produce movement
141630,2366119,2366119,3.0,70,describe how muscles and bones work together to produce movement
141630,2278493,2278493,3.0,71,describe how muscles and bones work together to produce movement
141630,2219091,2219091,3.0,72,describe how muscles and bones work together to produce movement
141630,8167527,8167527,3.0,73,describe how muscles and bones work together to produce movement
141630,2168202,2168202,3.0,74,describe how muscles and bones work together to produce movement
141630,6580043,6580043,3.0,75,describe how muscles and bones work together to produce movement
141630,5911771,5911771,3.0,76,describe how muscles and bones work together to produce movement
141630,1980892,1980892,3.0,77,describe how muscles and bones work together to produce movement
141630,8225216,8225216,3.0,78,describe how muscles and bones work together to produce movement
141630,1868944,1868944,3.0,79,describe how muscles and bones work together to produce movement
141630,1845098,1845098,3.0,80,describe how muscles and bones work together to produce movement
141630,8225220,8225220,3.0,81,describe how muscles and bones work together to produce movement
141630,6319712,6319712,2.0,82,describe how muscles and bones work together to produce movement
141630,5607938,5607938,2.0,83,describe how muscles and bones work together to produce movement
141630,554702,554702,2.0,84,describe how muscles and bones work together to produce movement
141630,6530476,6530476,2.0,85,describe how muscles and bones work together to produce movement
141630,5921140,5921140,2.0,86,describe how muscles and bones work together to produce movement
141630,5337305,5337305,2.0,87,describe how muscles and bones work together to produce movement
141630,6064894,6064894,2.0,88,describe how muscles and bones work together to produce movement
141630,6064897,6064897,2.0,89,describe how muscles and bones work together to produce movement
141630,6290795,6290795,2.0,90,describe how muscles and bones work together to produce movement
141630,6319713,6319713,2.0,91,describe how muscles and bones work together to produce movement
141630,1023019,1023019,2.0,92,describe how muscles and bones work together to produce movement
141630,6865899,6865899,2.0,93,describe how muscles and bones work together to produce movement
141630,8225222,8225222,2.0,94,describe how muscles and bones work together to produce movement
141630,885785,885785,2.0,95,describe how muscles and bones work together to produce movement
141630,885782,885782,2.0,96,describe how muscles and bones work together to produce movement
141630,885781,885781,2.0,97,describe how muscles and bones work together to produce movement
141630,885780,885780,2.0,98,describe how muscles and bones work together to produce movement
141630,8741249,8741249,2.0,99,describe how muscles and bones work together to produce movement
141630,8685361,8685361,2.0,100,describe how muscles and bones work together to produce movement
141630,8549945,8549945,2.0,101,describe how muscles and bones work together to produce movement
141630,8389912,8389912,2.0,102,describe how muscles and bones work together to produce movement
141630,8319991,8319991,2.0,103,describe how muscles and bones work together to produce movement
141630,8319990,8319990,2.0,104,describe how muscles and bones work together to produce movement
141630,8319989,8319989,2.0,105,describe how muscles and bones work together to produce movement
141630,8217013,8217013,2.0,106,describe how muscles and bones work together to produce movement
141630,7004631,7004631,2.0,107,describe how muscles and bones work together to produce movement
141630,806878,806878,2.0,108,describe how muscles and bones work together to produce movement
141630,8065287,8065287,2.0,109,describe how muscles and bones work together to produce movement
141630,7985119,7985119,2.0,110,describe how muscles and bones work together to produce movement
141630,7985117,7985117,2.0,111,describe how muscles and bones work together to produce movement
141630,7743596,7743596,2.0,112,describe how muscles and bones work together to produce movement
141630,7705603,7705603,2.0,113,describe how muscles and bones work together to produce movement
141630,5316337,5316337,2.0,114,describe how muscles and bones work together to produce movement
141630,7261857,7261857,2.0,115,describe how muscles and bones work together to produce movement
141630,7228530,7228530,2.0,116,describe how muscles and bones work together to produce movement
141630,7107466,7107466,2.0,117,describe how muscles and bones work together to produce movement
141630,704609,704609,2.0,118,describe how muscles and bones work together to produce movement
141630,5316338,5316338,2.0,119,describe how muscles and bones work together to produce movement
141630,4422338,4422338,2.0,120,describe how muscles and bones work together to produce movement
141630,5271691,5271691,2.0,121,describe how muscles and bones work together to produce movement
141630,3500854,3500854,2.0,122,describe how muscles and bones work together to produce movement
141630,2265942,2265942,2.0,123,describe how muscles and bones work together to produce movement
141630,2362952,2362952,2.0,124,describe how muscles and bones work together to produce movement
141630,2366115,2366115,2.0,125,describe how muscles and bones work together to produce movement
141630,2366117,2366117,2.0,126,describe how muscles and bones work together to produce movement
141630,2366121,2366121,2.0,127,describe how muscles and bones work together to produce movement
141630,2418363,2418363,2.0,128,describe how muscles and bones work together to produce movement
141630,2510073,2510073,2.0,129,describe how muscles and bones work together to produce movement
141630,2658026,2658026,2.0,130,describe how muscles and bones work together to produce movement
141630,2668726,2668726,2.0,131,describe how muscles and bones work together to produce movement
141630,2851002,2851002,2.0,132,describe how muscles and bones work together to produce movement
141630,3016126,3016126,2.0,133,describe how muscles and bones work together to produce movement
141630,3139270,3139270,2.0,134,describe how muscles and bones work together to produce movement
141630,3212500,3212500,2.0,135,describe how muscles and bones work together to produce movement
141630,3304067,3304067,2.0,136,describe how muscles and bones work together to produce movement
141630,5271686,5271686,2.0,137,describe how muscles and bones work together to produce movement
141630,2173072,2173072,2.0,138,describe how muscles and bones work together to produce movement
141630,2133188,2133188,2.0,139,describe how muscles and bones work together to produce movement
141630,2049694,2049694,2.0,140,describe how muscles and bones work together to produce movement
141630,1225952,1225952,2.0,141,describe how muscles and bones work together to produce movement
141630,104789,104789,2.0,142,describe how muscles and bones work together to produce movement
141630,1157244,1157244,2.0,143,describe how muscles and bones work together to produce movement
141630,1157245,1157245,2.0,144,describe how muscles and bones work together to produce movement
141630,1157247,1157247,2.0,145,describe how muscles and bones work together to produce movement
141630,1157248,1157248,2.0,146,describe how muscles and bones work together to produce movement
141630,1157251,1157251,2.0,147,describe how muscles and bones work together to produce movement
141630,1314684,1314684,2.0,148,describe how muscles and bones work together to produce movement
141630,1889340,1889340,2.0,149,describe how muscles and bones work together to produce movement
141630,1314689,1314689,2.0,150,describe how muscles and bones work together to produce movement
141630,1333839,1333839,2.0,151,describe how muscles and bones work together to produce movement
141630,1611313,1611313,2.0,152,describe how muscles and bones work together to produce movement
141630,1705204,1705204,2.0,153,describe how muscles and bones work together to produce movement
141630,1827753,1827753,2.0,154,describe how muscles and bones work together to produce movement
141630,1835658,1835658,2.0,155,describe how muscles and bones work together to produce movement
141630,3500852,3500852,2.0,156,describe how muscles and bones work together to produce movement
141630,340875,340875,2.0,157,describe how muscles and bones work together to produce movement
141630,3500855,3500855,2.0,158,describe how muscles and bones work together to produce movement
141630,41364,41364,2.0,159,describe how muscles and bones work together to produce movement
141630,5190712,5190712,2.0,160,describe how muscles and bones work together to produce movement
141630,516277,516277,2.0,161,describe how muscles and bones work together to produce movement
141630,5126207,5126207,2.0,162,describe how muscles and bones work together to produce movement
141630,5098399,5098399,2.0,163,describe how muscles and bones work together to produce movement
141630,499772,499772,2.0,164,describe how muscles and bones work together to produce movement
141630,4937168,4937168,2.0,165,describe how muscles and bones work together to produce movement
141630,478867,478867,2.0,166,describe how muscles and bones work together to produce movement
141630,4457201,4457201,2.0,167,describe how muscles and bones work together to produce movement
141630,4422344,4422344,2.0,168,describe how muscles and bones work together to produce movement
141630,4422343,4422343,2.0,169,describe how muscles and bones work together to produce movement
141630,4422342,4422342,2.0,170,describe how muscles and bones work together to produce movement
141630,4422340,4422340,2.0,171,describe how muscles and bones work together to produce movement
141630,4367517,4367517,2.0,172,describe how muscles and bones work together to produce movement
141630,430422,430422,2.0,173,describe how muscles and bones work together to produce movement
141630,4422339,4422339,2.0,174,describe how muscles and bones work together to produce movement
141630,885788,885788,2.0,175,describe how muscles and bones work together to produce movement
141630,4098919,4098919,2.0,176,describe how muscles and bones work together to produce movement
141630,4101952,4101952,2.0,177,describe how muscles and bones work together to produce movement
141630,4101951,4101951,2.0,178,describe how muscles and bones work together to produce movement
141630,4101950,4101950,2.0,179,describe how muscles and bones work together to produce movement
141630,3500860,3500860,2.0,180,describe how muscles and bones work together to produce movement
141630,4101948,4101948,2.0,181,describe how muscles and bones work together to produce movement
141630,3865677,3865677,2.0,182,describe how muscles and bones work together to produce movement
141630,3944070,3944070,2.0,183,describe how muscles and bones work together to produce movement
141630,4000566,4000566,2.0,184,describe how muscles and bones work together to produce movement
141630,4101953,4101953,2.0,185,describe how muscles and bones work together to produce movement
141630,4098924,4098924,2.0,186,describe how muscles and bones work together to produce movement
141630,3500858,3500858,1.0,187,describe how muscles and bones work together to produce movement
141630,885784,885784,1.0,188,describe how muscles and bones work together to produce movement
141630,1157249,1157249,1.0,189,describe how muscles and bones work together to produce movement
141630,6486090,6486090,1.0,190,describe how muscles and bones work together to produce movement
141630,2686304,2686304,1.0,191,describe how muscles and bones work together to produce movement
141630,4718251,4718251,1.0,192,describe how muscles and bones work together to produce movement
141630,8319992,8319992,1.0,193,describe how muscles and bones work together to produce movement
141630,6638749,6638749,1.0,194,describe how muscles and bones work together to produce movement
141630,6007469,6007469,1.0,195,describe how muscles and bones work together to produce movement
141630,6319711,6319711,1.0,196,describe how muscles and bones work together to produce movement
141630,8319993,8319993,1.0,197,describe how muscles and bones work together to produce movement
141630,8319987,8319987,0.0,198,describe how muscles and bones work together to produce movement
141630,3500851,3500851,0.0,199,describe how muscles and bones work together to produce movement
156498,1011581,1011581,3.0,0,do google docs auto save
156498,6792610,6792610,3.0,1,do google docs auto save
156498,584841,584841,3.0,2,do google docs auto save
156498,5902752,5902752,3.0,3,do google docs auto save
156498,5953901,5953901,3.0,4,do google docs auto save
156498,602502,602502,3.0,5,do google docs auto save
156498,609771,609771,3.0,6,do google docs auto save
156498,6351768,6351768,3.0,7,do google docs auto save
156498,6351769,6351769,3.0,8,do google docs auto save
156498,6351772,6351772,3.0,9,do google docs auto save
156498,6351773,6351773,3.0,10,do google docs auto save
156498,6368541,6368541,3.0,11,do google docs auto save
156498,6450014,6450014,3.0,12,do google docs auto save
156498,6450016,6450016,3.0,13,do google docs auto save
156498,645636,645636,3.0,14,do google docs auto save
156498,645642,645642,3.0,15,do google docs auto save
156498,6460157,6460157,3.0,16,do google docs auto save
156498,6481019,6481019,3.0,17,do google docs auto save
156498,6602768,6602768,3.0,18,do google docs auto save
156498,6602770,6602770,3.0,19,do google docs auto save
156498,6648982,6648982,3.0,20,do google docs auto save
156498,584835,584835,3.0,21,do google docs auto save
156498,5822726,5822726,3.0,22,do google docs auto save
156498,5816200,5816200,3.0,23,do google docs auto save
156498,5372427,5372427,3.0,24,do google docs auto save
156498,5043014,5043014,3.0,25,do google docs auto save
156498,5043020,5043020,3.0,26,do google docs auto save
156498,5134948,5134948,3.0,27,do google docs auto save
156498,5138951,5138951,3.0,28,do google docs auto save
156498,5230804,5230804,3.0,29,do google docs auto save
156498,5230806,5230806,3.0,30,do google docs auto save
156498,5230808,5230808,3.0,31,do google docs auto save
156498,5230812,5230812,3.0,32,do google docs auto save
156498,5514885,5514885,3.0,33,do google docs auto save
156498,5800251,5800251,3.0,34,do google docs auto save
156498,5558427,5558427,3.0,35,do google docs auto save
156498,5589816,5589816,3.0,36,do google docs auto save
156498,5606983,5606983,3.0,37,do google docs auto save
156498,5606985,5606985,3.0,38,do google docs auto save
156498,5627840,5627840,3.0,39,do google docs auto save
156498,5662698,5662698,3.0,40,do google docs auto save
156498,5762525,5762525,3.0,41,do google docs auto save
156498,5795830,5795830,3.0,42,do google docs auto save
156498,6648986,6648986,3.0,43,do google docs auto save
156498,684414,684414,3.0,44,do google docs auto save
156498,104798,104798,3.0,45,do google docs auto save
156498,6859154,6859154,3.0,46,do google docs auto save
156498,8146073,8146073,3.0,47,do google docs auto save
156498,8146075,8146075,3.0,48,do google docs auto save
156498,8149382,8149382,3.0,49,do google docs auto save
156498,8238887,8238887,3.0,50,do google docs auto save
156498,8275114,8275114,3.0,51,do google docs auto save
156498,8293902,8293902,3.0,52,do google docs auto save
156498,8414922,8414922,3.0,53,do google docs auto save
156498,841988,841988,3.0,54,do google docs auto save
156498,8500238,8500238,3.0,55,do google docs auto save
156498,8500240,8500240,3.0,56,do google docs auto save
156498,8606129,8606129,3.0,57,do google docs auto save
156498,8615228,8615228,3.0,58,do google docs auto save
156498,8615231,8615231,3.0,59,do google docs auto save
156498,8648966,8648966,3.0,60,do google docs auto save
156498,8648975,8648975,3.0,61,do google docs auto save
156498,8681447,8681447,3.0,62,do google docs auto save
156498,8704060,8704060,3.0,63,do google docs auto save
156498,8704062,8704062,3.0,64,do google docs auto save
156498,8765271,8765271,3.0,65,do google docs auto save
156498,7881356,7881356,3.0,66,do google docs auto save
156498,7835392,7835392,3.0,67,do google docs auto save
156498,7807690,7807690,3.0,68,do google docs auto save
156498,7249469,7249469,3.0,69,do google docs auto save
156498,6871676,6871676,3.0,70,do google docs auto save
156498,687748,687748,3.0,71,do google docs auto save
156498,6891227,6891227,3.0,72,do google docs auto save
156498,7005485,7005485,3.0,73,do google docs auto save
156498,7020633,7020633,3.0,74,do google docs auto save
156498,7051181,7051181,3.0,75,do google docs auto save
156498,7075146,7075146,3.0,76,do google docs auto save
156498,7249462,7249462,3.0,77,do google docs auto save
156498,7300615,7300615,3.0,78,do google docs auto save
156498,7781695,7781695,3.0,79,do google docs auto save
156498,7456845,7456845,3.0,80,do google docs auto save
156498,7456851,7456851,3.0,81,do google docs auto save
156498,7524674,7524674,3.0,82,do google docs auto save
156498,752504,752504,3.0,83,do google docs auto save
156498,769467,769467,3.0,84,do google docs auto save
156498,7707055,7707055,3.0,85,do google docs auto save
156498,7707056,7707056,3.0,86,do google docs auto save
156498,7707057,7707057,3.0,87,do google docs auto save
156498,494576,494576,3.0,88,do google docs auto save
156498,4916160,4916160,3.0,89,do google docs auto save
156498,4903779,4903779,3.0,90,do google docs auto save
156498,2066491,2066491,3.0,91,do google docs auto save
156498,1575717,1575717,3.0,92,do google docs auto save
156498,1575718,1575718,3.0,93,do google docs auto save
156498,1663164,1663164,3.0,94,do google docs auto save
156498,1663169,1663169,3.0,95,do google docs auto save
156498,1746794,1746794,3.0,96,do google docs auto save
156498,182690,182690,3.0,97,do google docs auto save
156498,1998237,1998237,3.0,98,do google docs auto save
156498,2064131,2064131,3.0,99,do google docs auto save
156498,2079878,2079878,3.0,100,do google docs auto save
156498,157262,157262,3.0,101,do google docs auto save
156498,2103457,2103457,3.0,102,do google docs auto save
156498,2126090,2126090,3.0,103,do google docs auto save
156498,2126091,2126091,3.0,104,do google docs auto save
156498,2126095,2126095,3.0,105,do google docs auto save
156498,2149496,2149496,3.0,106,do google docs auto save
156498,2167317,2167317,3.0,107,do google docs auto save
156498,2206872,2206872,3.0,108,do google docs auto save
156498,2349411,2349411,3.0,109,do google docs auto save
156498,1575716,1575716,3.0,110,do google docs auto save
156498,1517369,1517369,3.0,111,do google docs auto save
156498,2427097,2427097,3.0,112,do google docs auto save
156498,1382169,1382169,3.0,113,do google docs auto save
156498,104800,104800,3.0,114,do google docs auto save
156498,104802,104802,3.0,115,do google docs auto save
156498,1107419,1107419,3.0,116,do google docs auto save
156498,1118223,1118223,3.0,117,do google docs auto save
156498,1176897,1176897,3.0,118,do google docs auto save
156498,1245721,1245721,3.0,119,do google docs auto save
156498,1347288,1347288,3.0,120,do google docs auto save
156498,1354420,1354420,3.0,121,do google docs auto save
156498,1382171,1382171,3.0,122,do google docs auto save
156498,1439277,1439277,3.0,123,do google docs auto save
156498,1406647,1406647,3.0,124,do google docs auto save
156498,1422136,1422136,3.0,125,do google docs auto save
156498,1430195,1430195,3.0,126,do google docs auto save
156498,1434098,1434098,3.0,127,do google docs auto save
156498,1434101,1434101,3.0,128,do google docs auto save
156498,1434102,1434102,3.0,129,do google docs auto save
156498,1434103,1434103,3.0,130,do google docs auto save
156498,1439275,1439275,3.0,131,do google docs auto save
156498,4840073,4840073,3.0,132,do google docs auto save
156498,2349414,2349414,3.0,133,do google docs auto save
156498,2455307,2455307,3.0,134,do google docs auto save
156498,4041242,4041242,3.0,135,do google docs auto save
156498,3669929,3669929,3.0,136,do google docs auto save
156498,2537585,2537585,3.0,137,do google docs auto save
156498,3852379,3852379,3.0,138,do google docs auto save
156498,385998,385998,3.0,139,do google docs auto save
156498,396650,396650,3.0,140,do google docs auto save
156498,3987610,3987610,3.0,141,do google docs auto save
156498,4026114,4026114,3.0,142,do google docs auto save
156498,4142077,4142077,3.0,143,do google docs auto save
156498,3669922,3669922,3.0,144,do google docs auto save
156498,4161109,4161109,3.0,145,do google docs auto save
156498,4273412,4273412,3.0,146,do google docs auto save
156498,4315851,4315851,3.0,147,do google docs auto save
156498,4325225,4325225,3.0,148,do google docs auto save
156498,4468112,4468112,3.0,149,do google docs auto save
156498,4532151,4532151,3.0,150,do google docs auto save
156498,4609827,4609827,3.0,151,do google docs auto save
156498,3669928,3669928,3.0,152,do google docs auto save
156498,3852372,3852372,3.0,153,do google docs auto save
156498,3288004,3288004,3.0,154,do google docs auto save
156498,3288005,3288005,3.0,155,do google docs auto save
156498,2948570,2948570,3.0,156,do google docs auto save
156498,3077364,3077364,3.0,157,do google docs auto save
156498,3114158,3114158,3.0,158,do google docs auto save
156498,3287578,3287578,3.0,159,do google docs auto save
156498,3287997,3287997,3.0,160,do google docs auto save
156498,3610545,3610545,3.0,161,do google docs auto save
156498,8823842,8823842,3.0,162,do google docs auto save
156498,3397582,3397582,3.0,163,do google docs auto save
156498,3397580,3397580,3.0,164,do google docs auto save
156498,3610213,3610213,3.0,165,do google docs auto save
156498,3397575,3397575,3.0,166,do google docs auto save
156498,3432455,3432455,3.0,167,do google docs auto save
156498,3397578,3397578,3.0,168,do google docs auto save
156498,104803,104803,2.0,169,do google docs auto save
156498,8648969,8648969,2.0,170,do google docs auto save
156498,3301562,3301562,2.0,171,do google docs auto save
156498,4273418,4273418,2.0,172,do google docs auto save
156498,4273410,4273410,2.0,173,do google docs auto save
156498,4273419,4273419,1.0,174,do google docs auto save
156498,1066785,1066785,1.0,175,do google docs auto save
156498,3301563,3301563,1.0,176,do google docs auto save
156498,104801,104801,1.0,177,do google docs auto save
156498,4960216,4960216,1.0,178,do google docs auto save
156498,3669926,3669926,1.0,179,do google docs auto save
156498,3301559,3301559,0.0,180,do google docs auto save
169208,1071668,1071668,3.0,0,does mississippi have an income tax
169208,6113210,6113210,3.0,1,does mississippi have an income tax
169208,5523561,5523561,3.0,2,does mississippi have an income tax
169208,5620195,5620195,3.0,3,does mississippi have an income tax
169208,5808032,5808032,3.0,4,does mississippi have an income tax
169208,5818050,5818050,3.0,5,does mississippi have an income tax
169208,5880665,5880665,3.0,6,does mississippi have an income tax
169208,5893619,5893619,3.0,7,does mississippi have an income tax
169208,6005446,6005446,3.0,8,does mississippi have an income tax
169208,6141028,6141028,3.0,9,does mississippi have an income tax
169208,6778946,6778946,3.0,10,does mississippi have an income tax
169208,6141031,6141031,3.0,11,does mississippi have an income tax
169208,6141033,6141033,3.0,12,does mississippi have an income tax
169208,6267651,6267651,3.0,13,does mississippi have an income tax
169208,6413011,6413011,3.0,14,does mississippi have an income tax
169208,6453777,6453777,3.0,15,does mississippi have an income tax
169208,6565102,6565102,3.0,16,does mississippi have an income tax
169208,6628987,6628987,3.0,17,does mississippi have an income tax
169208,5480718,5480718,3.0,18,does mississippi have an income tax
169208,5402019,5402019,3.0,19,does mississippi have an income tax
169208,539764,539764,3.0,20,does mississippi have an income tax
169208,5276979,5276979,3.0,21,does mississippi have an income tax
169208,4762140,4762140,3.0,22,does mississippi have an income tax
169208,1095532,1095532,3.0,23,does mississippi have an income tax
169208,4771736,4771736,3.0,24,does mississippi have an income tax
169208,4852630,4852630,3.0,25,does mississippi have an income tax
169208,485547,485547,3.0,26,does mississippi have an income tax
169208,4859431,4859431,3.0,27,does mississippi have an income tax
169208,4859434,4859434,3.0,28,does mississippi have an income tax
169208,4859436,4859436,3.0,29,does mississippi have an income tax
169208,5006401,5006401,3.0,30,does mississippi have an income tax
169208,5157534,5157534,3.0,31,does mississippi have an income tax
169208,517230,517230,3.0,32,does mississippi have an income tax
169208,517231,517231,3.0,33,does mississippi have an income tax
169208,517235,517235,3.0,34,does mississippi have an income tax
169208,517237,517237,3.0,35,does mississippi have an income tax
169208,5271814,5271814,3.0,36,does mississippi have an income tax
169208,6664587,6664587,3.0,37,does mississippi have an income tax
169208,6808744,6808744,3.0,38,does mississippi have an income tax
169208,4694326,4694326,3.0,39,does mississippi have an income tax
169208,7796655,7796655,3.0,40,does mississippi have an income tax
169208,7566421,7566421,3.0,41,does mississippi have an income tax
169208,7575165,7575165,3.0,42,does mississippi have an income tax
169208,7596363,7596363,3.0,43,does mississippi have an income tax
169208,76301,76301,3.0,44,does mississippi have an income tax
169208,7728034,7728034,3.0,45,does mississippi have an income tax
169208,7749069,7749069,3.0,46,does mississippi have an income tax
169208,7791109,7791109,3.0,47,does mississippi have an income tax
169208,7887341,7887341,3.0,48,does mississippi have an income tax
169208,6808748,6808748,3.0,49,does mississippi have an income tax
169208,8303019,8303019,3.0,50,does mississippi have an income tax
169208,8510178,8510178,3.0,51,does mississippi have an income tax
169208,8538408,8538408,3.0,52,does mississippi have an income tax
169208,85989,85989,3.0,53,does mississippi have an income tax
169208,85993,85993,3.0,54,does mississippi have an income tax
169208,8652121,8652121,3.0,55,does mississippi have an income tax
169208,934076,934076,3.0,56,does mississippi have an income tax
169208,7534823,7534823,3.0,57,does mississippi have an income tax
169208,7510710,7510710,3.0,58,does mississippi have an income tax
169208,7484151,7484151,3.0,59,does mississippi have an income tax
169208,7382669,7382669,3.0,60,does mississippi have an income tax
169208,6889425,6889425,3.0,61,does mississippi have an income tax
169208,7081669,7081669,3.0,62,does mississippi have an income tax
169208,7085553,7085553,3.0,63,does mississippi have an income tax
169208,7104203,7104203,3.0,64,does mississippi have an income tax
169208,712310,712310,3.0,65,does mississippi have an income tax
169208,7139783,7139783,3.0,66,does mississippi have an income tax
169208,7169064,7169064,3.0,67,does mississippi have an income tax
169208,7169066,7169066,3.0,68,does mississippi have an income tax
169208,720426,720426,3.0,69,does mississippi have an income tax
169208,721607,721607,3.0,70,does mississippi have an income tax
169208,721610,721610,3.0,71,does mississippi have an income tax
169208,721611,721611,3.0,72,does mississippi have an income tax
169208,7234257,7234257,3.0,73,does mississippi have an income tax
169208,7236905,7236905,3.0,74,does mississippi have an income tax
169208,7352755,7352755,3.0,75,does mississippi have an income tax
169208,4762137,4762137,3.0,76,does mississippi have an income tax
169208,934081,934081,3.0,77,does mississippi have an income tax
169208,4694322,4694322,3.0,78,does mississippi have an income tax
169208,2909310,2909310,3.0,79,does mississippi have an income tax
169208,2394724,2394724,3.0,80,does mississippi have an income tax
169208,2594164,2594164,3.0,81,does mississippi have an income tax
169208,2600014,2600014,3.0,82,does mississippi have an income tax
169208,2653831,2653831,3.0,83,does mississippi have an income tax
169208,2888363,2888363,3.0,84,does mississippi have an income tax
169208,2888366,2888366,3.0,85,does mississippi have an income tax
169208,2888368,2888368,3.0,86,does mississippi have an income tax
169208,2996166,2996166,3.0,87,does mississippi have an income tax
169208,3448262,3448262,3.0,88,does mississippi have an income tax
169208,3059075,3059075,3.0,89,does mississippi have an income tax
169208,3086902,3086902,3.0,90,does mississippi have an income tax
169208,3097470,3097470,3.0,91,does mississippi have an income tax
169208,3244414,3244414,3.0,92,does mississippi have an income tax
169208,3286886,3286886,3.0,93,does mississippi have an income tax
169208,3301369,3301369,3.0,94,does mississippi have an income tax
169208,3316437,3316437,3.0,95,does mississippi have an income tax
169208,2310044,2310044,3.0,96,does mississippi have an income tax
169208,2178936,2178936,3.0,97,does mississippi have an income tax
169208,2162982,2162982,3.0,98,does mississippi have an income tax
169208,2061466,2061466,3.0,99,does mississippi have an income tax
169208,1144225,1144225,3.0,100,does mississippi have an income tax
169208,131999,131999,3.0,101,does mississippi have an income tax
