qid,query,docno,docid,score,rank
1115776,what is an aml surveillance analyst,8238123,8238123,0.81311023,105
1115776,what is an aml surveillance analyst,1286501,1286501,0.8129544,106
1115776,what is an aml surveillance analyst,5900627,5900627,0.81294835,107
1115776,what is an aml surveillance analyst,5492453,5492453,0.8129233,108
1115776,what is an aml surveillance analyst,5069887,5069887,0.81288606,109
1115776,what is an aml surveillance analyst,7847335,7847335,0.8128476,110
1115776,what is an aml surveillance analyst,7218333,7218333,0.81266046,111
1115776,what is an aml surveillance analyst,5741317,5741317,0.81258106,112
1115776,what is an aml surveillance analyst,2424310,2424310,0.8124131,113
1115776,what is an aml surveillance analyst,838942,838942,0.81238705,114
1115776,what is an aml surveillance analyst,3641825,3641825,0.81237835,115
1115776,what is an aml surveillance analyst,900808,900808,0.8123547,116
1115776,what is an aml surveillance analyst,5488865,5488865,0.8121793,117
1115776,what is an aml surveillance analyst,5731401,5731401,0.81216645,118
1115776,what is an aml surveillance analyst,3344355,3344355,0.8119147,119
1112341,what is the daily life of thai people,8139255,8139255,0.879508,0
1112341,what is the daily life of thai people,8139257,8139257,0.8690504,1
1112341,what is the daily life of thai people,8606160,8606160,0.8681167,2
1112341,what is the daily life of thai people,8139256,8139256,0.86635613,3
1112341,what is the daily life of thai people,6726340,6726340,0.8552081,4
1112341,what is the daily life of thai people,8606161,8606161,0.85469025,5
1112341,what is the daily life of thai people,8139258,8139258,0.85389084,6
1112341,what is the daily life of thai people,6726344,6726344,0.8529085,7
1112341,what is the daily life of thai people,6342847,6342847,0.84866107,8
1112341,what is the daily life of thai people,550571,550571,0.84490085,9
1112341,what is the daily life of thai people,4022846,4022846,0.84347093,10
1112341,what is the daily life of thai people,6164791,6164791,0.84133637,11
1112341,what is the daily life of thai people,8442178,8442178,0.8384141,12
1112341,what is the daily life of thai people,4022849,4022849,0.8366332,13
1112341,what is the daily life of thai people,8326587,8326587,0.8365296,14
1112341,what is the daily life of thai people,6903062,6903062,0.83429664,15
1112341,what is the daily life of thai people,8139253,8139253,0.8337654,16
1112341,what is the daily life of thai people,4416075,4416075,0.8319675,17
1112341,what is the daily life of thai people,7079776,7079776,0.83196104,18
1112341,what is the daily life of thai people,8139251,8139251,0.8311984,19
1112341,what is the daily life of thai people,8442180,8442180,0.83079886,20
1112341,what is the daily life of thai people,6903063,6903063,0.8304592,21
1112341,what is the daily life of thai people,4977768,4977768,0.8302865,22
1112341,what is the daily life of thai people,8139252,8139252,0.83003837,23
1112341,what is the daily life of thai people,2596431,2596431,0.8297474,24
1112341,what is the daily life of thai people,6726346,6726346,0.82959056,25
1112341,what is the daily life of thai people,6726337,6726337,0.8293861,26
1112341,what is the daily life of thai people,6947368,6947368,0.8293035,27
1112341,what is the daily life of thai people,6478665,6478665,0.82879114,28
1112341,what is the daily life of thai people,6726341,6726341,0.8286289,29
1112341,what is the daily life of thai people,1373648,1373648,0.82764715,30
1112341,what is the daily life of thai people,2925770,2925770,0.8274013,31
1112341,what is the daily life of thai people,2694635,2694635,0.82739496,32
1112341,what is the daily life of thai people,2925769,2925769,0.8270625,33
1112341,what is the daily life of thai people,7615752,7615752,0.8270608,34
1112341,what is the daily life of thai people,3621567,3621567,0.82604,35
1112341,what is the daily life of thai people,8326581,8326581,0.8260325,36
1112341,what is the daily life of thai people,2637778,2637778,0.8258804,37
1112341,what is the daily life of thai people,2663365,2663365,0.8257021,38
1112341,what is the daily life of thai people,2694636,2694636,0.82555556,39
1112341,what is the daily life of thai people,6726342,6726342,0.8252846,40
1112341,what is the daily life of thai people,3291146,3291146,0.8250978,41
1112341,what is the daily life of thai people,3252208,3252208,0.82498896,42
1112341,what is the daily life of thai people,3212134,3212134,0.8246082,43
1112341,what is the daily life of thai people,2596432,2596432,0.8243738,44
1112341,what is the daily life of thai people,3291145,3291145,0.82413256,45
1112341,what is the daily life of thai people,5043405,5043405,0.82413113,46
1112341,what is the daily life of thai people,6726338,6726338,0.8239608,47
1112341,what is the daily life of thai people,7012509,7012509,0.8234267,48
1112341,what is the daily life of thai people,8134792,8134792,0.8232533,49
1112341,what is the daily life of thai people,6459596,6459596,0.8231118,50
1112341,what is the daily life of thai people,4703755,4703755,0.82283854,51
1112341,what is the daily life of thai people,2468298,2468298,0.82256836,52
1112341,what is the daily life of thai people,2694631,2694631,0.8221725,53
1112341,what is the daily life of thai people,3118343,3118343,0.8220848,54
1112341,what is the daily life of thai people,6311795,6311795,0.8215978,55
1112341,what is the daily life of thai people,7242813,7242813,0.82149464,56
1112341,what is the daily life of thai people,8326588,8326588,0.8214501,57
1112341,what is the daily life of thai people,8442176,8442176,0.8213923,58
1112341,what is the daily life of thai people,2386656,2386656,0.82135165,59
1112341,what is the daily life of thai people,3383365,3383365,0.821134,60
1112341,what is the daily life of thai people,1373649,1373649,0.82106745,61
1112341,what is the daily life of thai people,524251,524251,0.8209686,62
1112341,what is the daily life of thai people,8482325,8482325,0.82087344,63
1112341,what is the daily life of thai people,4833311,4833311,0.82084703,64
1112341,what is the daily life of thai people,4390804,4390804,0.8206743,65
1112341,what is the daily life of thai people,6903059,6903059,0.82061267,66
1112341,what is the daily life of thai people,1724938,1724938,0.820441,67
1112341,what is the daily life of thai people,8442177,8442177,0.8203136,68
1112341,what is the daily life of thai people,7708623,7708623,0.82022786,69
1112341,what is the daily life of thai people,6311799,6311799,0.8201979,70
1112341,what is the daily life of thai people,2386652,2386652,0.8201346,71
1112341,what is the daily life of thai people,1422694,1422694,0.8201175,72
1112341,what is the daily life of thai people,1956560,1956560,0.8198515,73
1112341,what is the daily life of thai people,3795896,3795896,0.8195502,74
1112341,what is the daily life of thai people,4704992,4704992,0.81929386,75
1112341,what is the daily life of thai people,2694637,2694637,0.8192738,76
1112341,what is the daily life of thai people,8326584,8326584,0.8191648,77
1112341,what is the daily life of thai people,2735219,2735219,0.81911576,78
1112341,what is the daily life of thai people,6300180,6300180,0.8191099,79
1112341,what is the daily life of thai people,4390801,4390801,0.8190897,80
1112341,what is the daily life of thai people,1087928,1087928,0.81884587,81
1112341,what is the daily life of thai people,8474289,8474289,0.8188424,82
1112341,what is the daily life of thai people,8139249,8139249,0.81873745,83
1112341,what is the daily life of thai people,3922197,3922197,0.8186785,84
1112341,what is the daily life of thai people,1450347,1450347,0.81853926,85
1112341,what is the daily life of thai people,8700912,8700912,0.81849146,86
1112341,what is the daily life of thai people,2096427,2096427,0.8183741,87
1112341,what is the daily life of thai people,2209048,2209048,0.81832695,88
1112341,what is the daily life of thai people,2253155,2253155,0.81832564,89
1112341,what is the daily life of thai people,2735215,2735215,0.818213,90
1112341,what is the daily life of thai people,3321419,3321419,0.81807935,91
1112341,what is the daily life of thai people,2209055,2209055,0.8180361,92
1112341,what is the daily life of thai people,6726345,6726345,0.8180185,93
1112341,what is the daily life of thai people,3795887,3795887,0.81789404,94
1112341,what is the daily life of thai people,2095993,2095993,0.81785,95
1112341,what is the daily life of thai people,2095998,2095998,0.81767654,96
1112341,what is the daily life of thai people,2173822,2173822,0.8175873,97
1112341,what is the daily life of thai people,6459590,6459590,0.81721485,98
1112341,what is the daily life of thai people,4867302,4867302,0.8171648,99
1112341,what is the daily life of thai people,6681385,6681385,0.8170511,100
1112341,what is the daily life of thai people,2694630,2694630,0.81682277,101
1112341,what is the daily life of thai people,6311801,6311801,0.8167443,102
1112341,what is the daily life of thai people,478767,478767,0.81663716,103
1112341,what is the daily life of thai people,7942017,7942017,0.8165958,104
1112341,what is the daily life of thai people,2468299,2468299,0.81650305,105
1112341,what is the daily life of thai people,2173823,2173823,0.8164979,106
1112341,what is the daily life of thai people,2694632,2694632,0.8161298,107
1112341,what is the daily life of thai people,478773,478773,0.816069,108
1112341,what is the daily life of thai people,6682488,6682488,0.8159987,109
1112341,what is the daily life of thai people,8700909,8700909,0.81585586,110
1112341,what is the daily life of thai people,5491786,5491786,0.81567276,111
1112341,what is the daily life of thai people,2735221,2735221,0.81553394,112
1112341,what is the daily life of thai people,8008349,8008349,0.8152933,113
1112341,what is the daily life of thai people,5748775,5748775,0.8149791,114
1112341,what is the daily life of thai people,4390797,4390797,0.81442887,115
1112341,what is the daily life of thai people,7752460,7752460,0.8142465,116
1112341,what is the daily life of thai people,6509496,6509496,0.81416214,117
1112341,what is the daily life of thai people,3291151,3291151,0.8140789,118
1112341,what is the daily life of thai people,2173819,2173819,0.8139668,119
131843,definition of a sigmet,8305152,8305152,0.90813214,0
131843,definition of a sigmet,985994,985994,0.8826263,1
131843,definition of a sigmet,8305156,8305156,0.88175505,2
131843,definition of a sigmet,8305153,8305153,0.88151014,3
131843,definition of a sigmet,8305158,8305158,0.8687483,4
131843,definition of a sigmet,985988,985988,0.84750324,5
131843,definition of a sigmet,8305154,8305154,0.84108603,6
131843,definition of a sigmet,985990,985990,0.83966804,7
131843,definition of a sigmet,985992,985992,0.83522975,8
131843,definition of a sigmet,7269089,7269089,0.83473325,9
131843,definition of a sigmet,5548327,5548327,0.831032,10
131843,definition of a sigmet,5262494,5262494,0.83004427,11
131843,definition of a sigmet,8456967,8456967,0.8297148,12
131843,definition of a sigmet,5799285,5799285,0.8287532,13
131843,definition of a sigmet,5263887,5263887,0.8285564,14
131843,definition of a sigmet,1429616,1429616,0.8285391,15
131843,definition of a sigmet,6779775,6779775,0.8279912,16
131843,definition of a sigmet,1781040,1781040,0.82631636,17
131843,definition of a sigmet,8456964,8456964,0.826047,18
131843,definition of a sigmet,4478811,4478811,0.8251157,19
131843,definition of a sigmet,1085431,1085431,0.82491827,20
131843,definition of a sigmet,7460404,7460404,0.8246155,21
131843,definition of a sigmet,7269095,7269095,0.82460153,22
131843,definition of a sigmet,6143366,6143366,0.8245727,23
131843,definition of a sigmet,1102562,1102562,0.82416666,24
131843,definition of a sigmet,2104933,2104933,0.8236629,25
131843,definition of a sigmet,985991,985991,0.8234409,26
131843,definition of a sigmet,5799286,5799286,0.82298,27
131843,definition of a sigmet,6715415,6715415,0.82215863,28
131843,definition of a sigmet,1727809,1727809,0.8217186,29
131843,definition of a sigmet,1085427,1085427,0.8210021,30
131843,definition of a sigmet,6835017,6835017,0.8199252,31
131843,definition of a sigmet,5204306,5204306,0.81948245,32
131843,definition of a sigmet,6121788,6121788,0.81795514,33
131843,definition of a sigmet,2084839,2084839,0.81749743,34
131843,definition of a sigmet,8382296,8382296,0.81731606,35
131843,definition of a sigmet,4489929,4489929,0.8172754,36
131843,definition of a sigmet,7679738,7679738,0.81711566,37
131843,definition of a sigmet,369194,369194,0.81692725,38
131843,definition of a sigmet,1160046,1160046,0.81650746,39
131843,definition of a sigmet,8456965,8456965,0.8164572,40
131843,definition of a sigmet,5262495,5262495,0.81642795,41
131843,definition of a sigmet,985989,985989,0.81629515,42
131843,definition of a sigmet,7269092,7269092,0.81623757,43
131843,definition of a sigmet,8132210,8132210,0.8162365,44
131843,definition of a sigmet,369198,369198,0.81606543,45
131843,definition of a sigmet,4933359,4933359,0.8159597,46
131843,definition of a sigmet,6487859,6487859,0.8156171,47
131843,definition of a sigmet,2504453,2504453,0.8154888,48
131843,definition of a sigmet,1158412,1158412,0.8154259,49
131843,definition of a sigmet,1727810,1727810,0.815045,50
131843,definition of a sigmet,8456970,8456970,0.81504405,51
131843,definition of a sigmet,7298837,7298837,0.815039,52
131843,definition of a sigmet,6092913,6092913,0.81497395,53
131843,definition of a sigmet,8456966,8456966,0.8149667,54
131843,definition of a sigmet,4634403,4634403,0.8148515,55
131843,definition of a sigmet,4489931,4489931,0.81483227,56
131843,definition of a sigmet,4113587,4113587,0.81479406,57
131843,definition of a sigmet,8241210,8241210,0.8146572,58
131843,definition of a sigmet,8393615,8393615,0.81457484,59
131843,definition of a sigmet,8495584,8495584,0.81418693,60
131843,definition of a sigmet,5624693,5624693,0.8141512,61
131843,definition of a sigmet,7563237,7563237,0.8136362,62
131843,definition of a sigmet,5325677,5325677,0.8132717,63
131843,definition of a sigmet,4391501,4391501,0.81310576,64
131843,definition of a sigmet,8080266,8080266,0.81310534,65
131843,definition of a sigmet,3841396,3841396,0.8128925,66
131843,definition of a sigmet,8495590,8495590,0.812539,67
131843,definition of a sigmet,924183,924183,0.8125186,68
131843,definition of a sigmet,6475187,6475187,0.8124414,69
131843,definition of a sigmet,8772850,8772850,0.812224,70
131843,definition of a sigmet,5575642,5575642,0.81188273,71
131843,definition of a sigmet,3432705,3432705,0.8115145,72
131843,definition of a sigmet,8305151,8305151,0.81147146,73
131843,definition of a sigmet,2576088,2576088,0.8113524,74
131843,definition of a sigmet,228706,228706,0.81129444,75
131843,definition of a sigmet,8598788,8598788,0.8110832,76
131843,definition of a sigmet,7880471,7880471,0.8109853,77
131843,definition of a sigmet,5103706,5103706,0.81079245,78
131843,definition of a sigmet,1727812,1727812,0.81073415,79
131843,definition of a sigmet,1280397,1280397,0.8105191,80
131843,definition of a sigmet,6086587,6086587,0.8103615,81
131843,definition of a sigmet,4438654,4438654,0.8103434,82
131843,definition of a sigmet,1367017,1367017,0.8102894,83
131843,definition of a sigmet,450107,450107,0.810271,84
131843,definition of a sigmet,5548319,5548319,0.8102647,85
131843,definition of a sigmet,2995723,2995723,0.81002027,86
131843,definition of a sigmet,2385280,2385280,0.81000894,87
131843,definition of a sigmet,369196,369196,0.80988055,88
131843,definition of a sigmet,5145710,5145710,0.8097135,89
131843,definition of a sigmet,4412743,4412743,0.8095584,90
131843,definition of a sigmet,148567,148567,0.8092053,91
131843,definition of a sigmet,6049611,6049611,0.80908525,92
131843,definition of a sigmet,8598789,8598789,0.8089809,93
131843,definition of a sigmet,352863,352863,0.8089774,94
131843,definition of a sigmet,3923381,3923381,0.8089646,95
131843,definition of a sigmet,7700453,7700453,0.8087719,96
131843,definition of a sigmet,1615280,1615280,0.80871606,97
131843,definition of a sigmet,4902254,4902254,0.80867577,98
131843,definition of a sigmet,8123213,8123213,0.8086151,99
131843,definition of a sigmet,7970277,7970277,0.80852616,100
131843,definition of a sigmet,5297233,5297233,0.8083637,101
131843,definition of a sigmet,2995724,2995724,0.808323,102
131843,definition of a sigmet,1727813,1727813,0.8082516,103
131843,definition of a sigmet,2087028,2087028,0.8080544,104
131843,definition of a sigmet,4883723,4883723,0.80789864,105
131843,definition of a sigmet,4957057,4957057,0.8077766,106
131843,definition of a sigmet,1727815,1727815,0.8076232,107
131843,definition of a sigmet,8123214,8123214,0.80759573,108
131843,definition of a sigmet,5098589,5098589,0.80752236,109
131843,definition of a sigmet,8172394,8172394,0.8075174,110
131843,definition of a sigmet,8013575,8013575,0.80745375,111
131843,definition of a sigmet,3217492,3217492,0.8074447,112
131843,definition of a sigmet,2504454,2504454,0.80741787,113
131843,definition of a sigmet,2825774,2825774,0.8074143,114
131843,definition of a sigmet,1121275,1121275,0.80737257,115
131843,definition of a sigmet,7512425,7512425,0.807365,116
131843,definition of a sigmet,6454875,6454875,0.8072718,117
131843,definition of a sigmet,6345947,6345947,0.8072348,118
131843,definition of a sigmet,5249404,5249404,0.8072109,119
104861,cost of interior concrete flooring,146171,146171,0.9065757,0
104861,cost of interior concrete flooring,599604,599604,0.9033362,1
104861,cost of interior concrete flooring,5836442,5836442,0.90236366,2
104861,cost of interior concrete flooring,5652266,5652266,0.8993087,3
104861,cost of interior concrete flooring,6904992,6904992,0.8992574,4
104861,cost of interior concrete flooring,1773805,1773805,0.89898634,5
104861,cost of interior concrete flooring,3443173,3443173,0.8989518,6
104861,cost of interior concrete flooring,4199743,4199743,0.8987713,7
104861,cost of interior concrete flooring,6467580,6467580,0.8987343,8
104861,cost of interior concrete flooring,6467577,6467577,0.89859796,9
104861,cost of interior concrete flooring,1567102,1567102,0.8985225,10
104861,cost of interior concrete flooring,1017092,1017092,0.89850193,11
104861,cost of interior concrete flooring,8546160,8546160,0.89802337,12
104861,cost of interior concrete flooring,1773807,1773807,0.8978205,13
104861,cost of interior concrete flooring,8546162,8546162,0.89685726,14
104861,cost of interior concrete flooring,629277,629277,0.89662784,15
104861,cost of interior concrete flooring,6467579,6467579,0.8963132,16
104861,cost of interior concrete flooring,6653675,6653675,0.89602184,17
104861,cost of interior concrete flooring,6467581,6467581,0.89581144,18
104861,cost of interior concrete flooring,1046334,1046334,0.8957993,19
104861,cost of interior concrete flooring,146172,146172,0.8957935,20
104861,cost of interior concrete flooring,7034375,7034375,0.8957351,21
104861,cost of interior concrete flooring,5138472,5138472,0.8956968,22
104861,cost of interior concrete flooring,2611066,2611066,0.8955961,23
104861,cost of interior concrete flooring,5483490,5483490,0.8954442,24
104861,cost of interior concrete flooring,4230208,4230208,0.8951984,25
104861,cost of interior concrete flooring,629270,629270,0.8949894,26
104861,cost of interior concrete flooring,6467578,6467578,0.8949716,27
104861,cost of interior concrete flooring,5138471,5138471,0.89474976,28
104861,cost of interior concrete flooring,4017858,4017858,0.8947331,29
104861,cost of interior concrete flooring,5688417,5688417,0.8946275,30
104861,cost of interior concrete flooring,7302612,7302612,0.8945962,31
104861,cost of interior concrete flooring,5394110,5394110,0.8942626,32
104861,cost of interior concrete flooring,5248340,5248340,0.89414847,33
104861,cost of interior concrete flooring,8349574,8349574,0.8939709,34
104861,cost of interior concrete flooring,2377050,2377050,0.8939369,35
104861,cost of interior concrete flooring,5703401,5703401,0.8938638,36
104861,cost of interior concrete flooring,1977801,1977801,0.89381635,37
104861,cost of interior concrete flooring,1814642,1814642,0.8936004,38
104861,cost of interior concrete flooring,6187055,6187055,0.89359176,39
104861,cost of interior concrete flooring,3925933,3925933,0.89334595,40
104861,cost of interior concrete flooring,5138468,5138468,0.8933332,41
104861,cost of interior concrete flooring,4017854,4017854,0.8931711,42
104861,cost of interior concrete flooring,5138473,5138473,0.8929072,43
104861,cost of interior concrete flooring,3443176,3443176,0.8928715,44
104861,cost of interior concrete flooring,5248341,5248341,0.8928381,45
104861,cost of interior concrete flooring,8546158,8546158,0.8928251,46
104861,cost of interior concrete flooring,5667475,5667475,0.8927993,47
104861,cost of interior concrete flooring,5801822,5801822,0.8927056,48
104861,cost of interior concrete flooring,629274,629274,0.89252716,49
104861,cost of interior concrete flooring,7506029,7506029,0.8925241,50
104861,cost of interior concrete flooring,5138469,5138469,0.8923913,51
104861,cost of interior concrete flooring,5138474,5138474,0.8921788,52
104861,cost of interior concrete flooring,1948963,1948963,0.89215463,53
104861,cost of interior concrete flooring,171927,171927,0.8921393,54
104861,cost of interior concrete flooring,146170,146170,0.892112,55
104861,cost of interior concrete flooring,1275721,1275721,0.8917453,56
104861,cost of interior concrete flooring,5138467,5138467,0.891724,57
104861,cost of interior concrete flooring,629278,629278,0.8916725,58
104861,cost of interior concrete flooring,4017856,4017856,0.8914732,59
104861,cost of interior concrete flooring,629273,629273,0.89141345,60
104861,cost of interior concrete flooring,1046339,1046339,0.89088047,61
104861,cost of interior concrete flooring,6585554,6585554,0.8907192,62
104861,cost of interior concrete flooring,7185282,7185282,0.8905245,63
104861,cost of interior concrete flooring,6187058,6187058,0.89038146,64
104861,cost of interior concrete flooring,629276,629276,0.8901961,65
104861,cost of interior concrete flooring,6241793,6241793,0.88984454,66
104861,cost of interior concrete flooring,8546159,8546159,0.8891612,67
104861,cost of interior concrete flooring,146176,146176,0.8891402,68
104861,cost of interior concrete flooring,6200734,6200734,0.8890282,69
104861,cost of interior concrete flooring,6653674,6653674,0.889024,70
104861,cost of interior concrete flooring,298180,298180,0.888994,71
104861,cost of interior concrete flooring,5652262,5652262,0.8887178,72
104861,cost of interior concrete flooring,5864693,5864693,0.8885718,73
104861,cost of interior concrete flooring,5248344,5248344,0.8884381,74
104861,cost of interior concrete flooring,1424217,1424217,0.8884032,75
104861,cost of interior concrete flooring,146169,146169,0.88828576,76
104861,cost of interior concrete flooring,2377051,2377051,0.8881944,77
104861,cost of interior concrete flooring,146174,146174,0.88815546,78
104861,cost of interior concrete flooring,5248342,5248342,0.88799345,79
104861,cost of interior concrete flooring,5394112,5394112,0.88779306,80
104861,cost of interior concrete flooring,2916631,2916631,0.8876779,81
104861,cost of interior concrete flooring,629272,629272,0.88761544,82
104861,cost of interior concrete flooring,8495099,8495099,0.8869494,83
104861,cost of interior concrete flooring,4350439,4350439,0.88665867,84
104861,cost of interior concrete flooring,6187057,6187057,0.886525,85
104861,cost of interior concrete flooring,3516196,3516196,0.8861035,86
104861,cost of interior concrete flooring,5340891,5340891,0.88607454,87
104861,cost of interior concrete flooring,3471756,3471756,0.88595986,88
104861,cost of interior concrete flooring,5688416,5688416,0.8857404,89
104861,cost of interior concrete flooring,8748173,8748173,0.8855727,90
104861,cost of interior concrete flooring,6704672,6704672,0.885558,91
104861,cost of interior concrete flooring,1567107,1567107,0.8851199,92
104861,cost of interior concrete flooring,1017089,1017089,0.8850454,93
104861,cost of interior concrete flooring,7657159,7657159,0.88480616,94
104861,cost of interior concrete flooring,2202682,2202682,0.8847438,95
104861,cost of interior concrete flooring,5138476,5138476,0.8844421,96
104861,cost of interior concrete flooring,1058524,1058524,0.88437235,97
104861,cost of interior concrete flooring,2294852,2294852,0.8842591,98
104861,cost of interior concrete flooring,5652264,5652264,0.8842466,99
104861,cost of interior concrete flooring,5073457,5073457,0.88405925,100
104861,cost of interior concrete flooring,6653677,6653677,0.8840499,101
104861,cost of interior concrete flooring,5340890,5340890,0.88400674,102
104861,cost of interior concrete flooring,5688418,5688418,0.8839367,103
104861,cost of interior concrete flooring,5150431,5150431,0.8836379,104
104861,cost of interior concrete flooring,1313687,1313687,0.8835596,105
104861,cost of interior concrete flooring,5703400,5703400,0.8833405,106
104861,cost of interior concrete flooring,5864695,5864695,0.8833332,107
104861,cost of interior concrete flooring,2497738,2497738,0.88331735,108
104861,cost of interior concrete flooring,6056676,6056676,0.88320637,109
104861,cost of interior concrete flooring,3471751,3471751,0.88303316,110
104861,cost of interior concrete flooring,2158194,2158194,0.8830142,111
104861,cost of interior concrete flooring,4223386,4223386,0.8829267,112
104861,cost of interior concrete flooring,6653678,6653678,0.8829073,113
104861,cost of interior concrete flooring,5688415,5688415,0.8824134,114
104861,cost of interior concrete flooring,2294849,2294849,0.88238573,115
104861,cost of interior concrete flooring,5688420,5688420,0.8820927,116
104861,cost of interior concrete flooring,7506027,7506027,0.8820534,117
104861,cost of interior concrete flooring,5688421,5688421,0.88190293,118
104861,cost of interior concrete flooring,6653679,6653679,0.88189054,119
833860,what is the most popular food in switzerland,6230227,6230227,0.89523655,0
833860,what is the most popular food in switzerland,5167513,5167513,0.8914035,1
833860,what is the most popular food in switzerland,3087481,3087481,0.8900031,2
833860,what is the most popular food in switzerland,6230226,6230226,0.8887369,3
833860,what is the most popular food in switzerland,6230222,6230222,0.88385206,4
833860,what is the most popular food in switzerland,3437288,3437288,0.87984115,5
833860,what is the most popular food in switzerland,3437281,3437281,0.8793682,6
833860,what is the most popular food in switzerland,6218032,6218032,0.878507,7
833860,what is the most popular food in switzerland,6230220,6230220,0.87787914,8
833860,what is the most popular food in switzerland,1889863,1889863,0.8777806,9
833860,what is the most popular food in switzerland,6230221,6230221,0.87748563,10
833860,what is the most popular food in switzerland,8344031,8344031,0.8770367,11
833860,what is the most popular food in switzerland,5167510,5167510,0.87691355,12
833860,what is the most popular food in switzerland,8833504,8833504,0.8752402,13
833860,what is the most popular food in switzerland,6230229,6230229,0.8749556,14
833860,what is the most popular food in switzerland,2206197,2206197,0.87453496,15
833860,what is the most popular food in switzerland,2206194,2206194,0.8730631,16
833860,what is the most popular food in switzerland,4881965,4881965,0.8697318,17
833860,what is the most popular food in switzerland,6230228,6230228,0.86781704,18
833860,what is the most popular food in switzerland,2702357,2702357,0.86762655,19
833860,what is the most popular food in switzerland,6230224,6230224,0.86216664,20
833860,what is the most popular food in switzerland,3437283,3437283,0.86180115,21
833860,what is the most popular food in switzerland,8833509,8833509,0.8617452,22
833860,what is the most popular food in switzerland,8833506,8833506,0.86139315,23
833860,what is the most popular food in switzerland,7944293,7944293,0.8609054,24
833860,what is the most popular food in switzerland,8833502,8833502,0.860842,25
833860,what is the most popular food in switzerland,3437286,3437286,0.8602979,26
833860,what is the most popular food in switzerland,3437284,3437284,0.85985035,27
833860,what is the most popular food in switzerland,1187661,1187661,0.85337496,28
833860,what is the most popular food in switzerland,3087483,3087483,0.852838,29
833860,what is the most popular food in switzerland,3437285,3437285,0.8527175,30
833860,what is the most popular food in switzerland,3437290,3437290,0.85219634,31
833860,what is the most popular food in switzerland,1733841,1733841,0.85013795,32
833860,what is the most popular food in switzerland,6230223,6230223,0.8486155,33
833860,what is the most popular food in switzerland,5897836,5897836,0.84731483,34
833860,what is the most popular food in switzerland,2037474,2037474,0.8459195,35
833860,what is the most popular food in switzerland,2206195,2206195,0.84542847,36
833860,what is the most popular food in switzerland,3087477,3087477,0.8448063,37
833860,what is the most popular food in switzerland,2022688,2022688,0.84450626,38
833860,what is the most popular food in switzerland,313127,313127,0.8436729,39
833860,what is the most popular food in switzerland,5167512,5167512,0.8435128,40
833860,what is the most popular food in switzerland,6230225,6230225,0.8433409,41
833860,what is the most popular food in switzerland,8697642,8697642,0.8419677,42
833860,what is the most popular food in switzerland,6218040,6218040,0.8401662,43
833860,what is the most popular food in switzerland,6209972,6209972,0.83996826,44
833860,what is the most popular food in switzerland,6211800,6211800,0.83990693,45
833860,what is the most popular food in switzerland,3421947,3421947,0.8398862,46
833860,what is the most popular food in switzerland,6218035,6218035,0.83953255,47
833860,what is the most popular food in switzerland,3318545,3318545,0.83947337,48
833860,what is the most popular food in switzerland,5097141,5097141,0.8388833,49
833860,what is the most popular food in switzerland,7714610,7714610,0.837837,50
833860,what is the most popular food in switzerland,4046129,4046129,0.8376433,51
833860,what is the most popular food in switzerland,1863879,1863879,0.837288,52
833860,what is the most popular food in switzerland,5832657,5832657,0.8365121,53
833860,what is the most popular food in switzerland,2206199,2206199,0.8352961,54
833860,what is the most popular food in switzerland,5167514,5167514,0.8352711,55
833860,what is the most popular food in switzerland,3437289,3437289,0.8348124,56
833860,what is the most popular food in switzerland,3990986,3990986,0.83479255,57
833860,what is the most popular food in switzerland,8025159,8025159,0.8334323,58
833860,what is the most popular food in switzerland,5652528,5652528,0.8331275,59
833860,what is the most popular food in switzerland,4460348,4460348,0.8328806,60
833860,what is the most popular food in switzerland,5897837,5897837,0.8325594,61
833860,what is the most popular food in switzerland,456068,456068,0.83218133,62
833860,what is the most popular food in switzerland,5417402,5417402,0.8321109,63
833860,what is the most popular food in switzerland,6812180,6812180,0.83188146,64
833860,what is the most popular food in switzerland,2206196,2206196,0.8318176,65
833860,what is the most popular food in switzerland,6683658,6683658,0.8313117,66
833860,what is the most popular food in switzerland,207381,207381,0.8312467,67
833860,what is the most popular food in switzerland,6292957,6292957,0.83106565,68
833860,what is the most popular food in switzerland,3987306,3987306,0.8308878,69
833860,what is the most popular food in switzerland,596153,596153,0.8307995,70
833860,what is the most popular food in switzerland,8650076,8650076,0.83073056,71
833860,what is the most popular food in switzerland,6218036,6218036,0.83064497,72
833860,what is the most popular food in switzerland,5167518,5167518,0.8304734,73
833860,what is the most popular food in switzerland,7506146,7506146,0.8304689,74
833860,what is the most popular food in switzerland,115142,115142,0.8303348,75
833860,what is the most popular food in switzerland,4046122,4046122,0.83031493,76
833860,what is the most popular food in switzerland,8400007,8400007,0.8300482,77
833860,what is the most popular food in switzerland,6875877,6875877,0.83000803,78
833860,what is the most popular food in switzerland,313128,313128,0.82977563,79
833860,what is the most popular food in switzerland,5897842,5897842,0.82962906,80
833860,what is the most popular food in switzerland,2192806,2192806,0.8292649,81
833860,what is the most popular food in switzerland,8833507,8833507,0.82864964,82
833860,what is the most popular food in switzerland,3087479,3087479,0.82864964,83
833860,what is the most popular food in switzerland,8767220,8767220,0.82785964,84
833860,what is the most popular food in switzerland,474455,474455,0.8277253,85
833860,what is the most popular food in switzerland,3798217,3798217,0.827688,86
