qid,docno,docid,score,rank,query
1114819,3241509,3241509,3.0,60,what is durable medical equipment consist of
1114819,517067,517067,3.0,61,what is durable medical equipment consist of
1114819,7698085,7698085,3.0,62,what is durable medical equipment consist of
1114819,510716,510716,3.0,63,what is durable medical equipment consist of
1114819,5044485,5044485,3.0,64,what is durable medical equipment consist of
1114819,7714232,7714232,3.0,65,what is durable medical equipment consist of
1114819,3341895,3341895,3.0,66,what is durable medical equipment consist of
1114819,8096819,8096819,3.0,67,what is durable medical equipment consist of
1114819,4945141,4945141,3.0,68,what is durable medical equipment consist of
1114819,7786792,7786792,3.0,69,what is durable medical equipment consist of
1114819,7800062,7800062,3.0,70,what is durable medical equipment consist of
1114819,8088109,8088109,3.0,71,what is durable medical equipment consist of
1114819,4865756,4865756,3.0,72,what is durable medical equipment consist of
1114819,3588499,3588499,3.0,73,what is durable medical equipment consist of
1114819,3637385,3637385,3.0,74,what is durable medical equipment consist of
1114819,2136433,2136433,3.0,75,what is durable medical equipment consist of
1114819,2212054,2212054,3.0,76,what is durable medical equipment consist of
1114819,5686039,5686039,3.0,77,what is durable medical equipment consist of
1114819,8625092,8625092,3.0,78,what is durable medical equipment consist of
1114819,7407231,7407231,3.0,79,what is durable medical equipment consist of
1114819,8651755,8651755,3.0,80,what is durable medical equipment consist of
1114819,7355559,7355559,3.0,81,what is durable medical equipment consist of
1114819,6134462,6134462,3.0,82,what is durable medical equipment consist of
1114819,7331748,7331748,3.0,83,what is durable medical equipment consist of
1114819,8736060,8736060,3.0,84,what is durable medical equipment consist of
1114819,1625829,1625829,3.0,85,what is durable medical equipment consist of
1114819,7221002,7221002,3.0,86,what is durable medical equipment consist of
1114819,7501440,7501440,3.0,87,what is durable medical equipment consist of
1114819,1438788,1438788,3.0,88,what is durable medical equipment consist of
1114819,6256156,6256156,3.0,89,what is durable medical equipment consist of
1114819,6326221,6326221,3.0,90,what is durable medical equipment consist of
1114819,6366187,6366187,3.0,91,what is durable medical equipment consist of
1114819,6372968,6372968,3.0,92,what is durable medical equipment consist of
1114819,8754400,8754400,3.0,93,what is durable medical equipment consist of
1114819,1419797,1419797,3.0,94,what is durable medical equipment consist of
1114819,1351423,1351423,3.0,95,what is durable medical equipment consist of
1114819,7166531,7166531,3.0,96,what is durable medical equipment consist of
1114819,6688221,6688221,3.0,97,what is durable medical equipment consist of
1114819,6706268,6706268,3.0,98,what is durable medical equipment consist of
1114819,7144266,7144266,3.0,99,what is durable medical equipment consist of
1114819,8789462,8789462,3.0,100,what is durable medical equipment consist of
1114819,980927,980927,3.0,101,what is durable medical equipment consist of
1114819,6920586,6920586,3.0,102,what is durable medical equipment consist of
1114819,6920591,6920591,3.0,103,what is durable medical equipment consist of
1114819,7084519,7084519,3.0,104,what is durable medical equipment consist of
1114819,1052569,1052569,3.0,105,what is durable medical equipment consist of
1114819,7407233,7407233,3.0,106,what is durable medical equipment consist of
1114819,1467125,1467125,3.0,107,what is durable medical equipment consist of
1114819,5989800,5989800,3.0,108,what is durable medical equipment consist of
1114819,1761757,1761757,3.0,109,what is durable medical equipment consist of
1114819,1878078,1878078,3.0,110,what is durable medical equipment consist of
1114819,5759333,5759333,3.0,111,what is durable medical equipment consist of
1114819,5740247,5740247,3.0,112,what is durable medical equipment consist of
1114819,1967603,1967603,3.0,113,what is durable medical equipment consist of
1114819,5790568,5790568,3.0,114,what is durable medical equipment consist of
1114819,5859029,5859029,3.0,115,what is durable medical equipment consist of
1114819,1816956,1816956,3.0,116,what is durable medical equipment consist of
1114819,1884289,1884289,3.0,117,what is durable medical equipment consist of
1114819,572417,572417,3.0,118,what is durable medical equipment consist of
1114819,5859030,5859030,3.0,119,what is durable medical equipment consist of
1114819,5723731,5723731,3.0,120,what is durable medical equipment consist of
1114819,1891675,1891675,3.0,121,what is durable medical equipment consist of
1114819,1738245,1738245,3.0,122,what is durable medical equipment consist of
1114819,586944,586944,3.0,123,what is durable medical equipment consist of
1114819,597047,597047,3.0,124,what is durable medical equipment consist of
1114819,7425396,7425396,3.0,125,what is durable medical equipment consist of
1114819,5922989,5922989,3.0,126,what is durable medical equipment consist of
1114819,5891747,5891747,3.0,127,what is durable medical equipment consist of
1114819,5917855,5917855,3.0,128,what is durable medical equipment consist of
1114819,4415944,4415944,2.0,129,what is durable medical equipment consist of
1114819,7132895,7132895,2.0,130,what is durable medical equipment consist of
1114819,7132897,7132897,2.0,131,what is durable medical equipment consist of
1114819,7803436,7803436,2.0,132,what is durable medical equipment consist of
1114819,7132896,7132896,2.0,133,what is durable medical equipment consist of
1114819,785034,785034,2.0,134,what is durable medical equipment consist of
1114819,7850622,7850622,2.0,135,what is durable medical equipment consist of
1114819,4162627,4162627,2.0,136,what is durable medical equipment consist of
1114819,468011,468011,2.0,137,what is durable medical equipment consist of
1114819,7070943,7070943,2.0,138,what is durable medical equipment consist of
1114819,7132894,7132894,2.0,139,what is durable medical equipment consist of
1114819,7132893,7132893,2.0,140,what is durable medical equipment consist of
1114819,710524,710524,2.0,141,what is durable medical equipment consist of
1114819,6912304,6912304,2.0,142,what is durable medical equipment consist of
1114819,7070941,7070941,2.0,143,what is durable medical equipment consist of
1114819,694738,694738,2.0,144,what is durable medical equipment consist of
1114819,710523,710523,2.0,145,what is durable medical equipment consist of
1114819,6941479,6941479,2.0,146,what is durable medical equipment consist of
1114819,5673333,5673333,2.0,147,what is durable medical equipment consist of
1114819,6472425,6472425,2.0,148,what is durable medical equipment consist of
1114819,6691165,6691165,2.0,149,what is durable medical equipment consist of
1114819,6611820,6611820,2.0,150,what is durable medical equipment consist of
1114819,7655522,7655522,2.0,151,what is durable medical equipment consist of
1114819,6202317,6202317,2.0,152,what is durable medical equipment consist of
1114819,6202318,6202318,2.0,153,what is durable medical equipment consist of
1114819,5363583,5363583,2.0,154,what is durable medical equipment consist of
1114819,5363582,5363582,2.0,155,what is durable medical equipment consist of
1114819,5363580,5363580,2.0,156,what is durable medical equipment consist of
1114819,7588042,7588042,2.0,157,what is durable medical equipment consist of
1114819,6202323,6202323,2.0,158,what is durable medical equipment consist of
1114819,5626702,5626702,2.0,159,what is durable medical equipment consist of
1114819,5196819,5196819,2.0,160,what is durable medical equipment consist of
1114819,750447,750447,2.0,161,what is durable medical equipment consist of
1114819,6329859,6329859,2.0,162,what is durable medical equipment consist of
1114819,750446,750446,2.0,163,what is durable medical equipment consist of
1114819,5628956,5628956,2.0,164,what is durable medical equipment consist of
1114819,5026286,5026286,2.0,165,what is durable medical equipment consist of
1114819,5019838,5019838,2.0,166,what is durable medical equipment consist of
1114819,576253,576253,2.0,167,what is durable medical equipment consist of
1114819,771719,771719,2.0,168,what is durable medical equipment consist of
1114819,5019831,5019831,2.0,169,what is durable medical equipment consist of
1114819,5019830,5019830,2.0,170,what is durable medical equipment consist of
1114819,6027612,6027612,2.0,171,what is durable medical equipment consist of
1114819,7425395,7425395,2.0,172,what is durable medical equipment consist of
1114819,6564169,6564169,2.0,173,what is durable medical equipment consist of
1114819,4077426,4077426,2.0,174,what is durable medical equipment consist of
1114819,694741,694741,2.0,175,what is durable medical equipment consist of
1114819,7851748,7851748,2.0,176,what is durable medical equipment consist of
1114819,1315999,1315999,2.0,177,what is durable medical equipment consist of
1114819,8336231,8336231,2.0,178,what is durable medical equipment consist of
1114819,8754398,8754398,2.0,179,what is durable medical equipment consist of
1114819,8336228,8336228,2.0,180,what is durable medical equipment consist of
1114819,2312859,2312859,2.0,181,what is durable medical equipment consist of
1114819,8754401,8754401,2.0,182,what is durable medical equipment consist of
1114819,8754403,8754403,2.0,183,what is durable medical equipment consist of
1114819,8754404,8754404,2.0,184,what is durable medical equipment consist of
1114819,2421176,2421176,2.0,185,what is durable medical equipment consist of
1114819,2490830,2490830,2.0,186,what is durable medical equipment consist of
1114819,1434688,1434688,2.0,187,what is durable medical equipment consist of
1114819,1315997,1315997,2.0,188,what is durable medical equipment consist of
1114819,8336223,8336223,2.0,189,what is durable medical equipment consist of
1114819,8768743,8768743,2.0,190,what is durable medical equipment consist of
1114819,2590448,2590448,2.0,191,what is durable medical equipment consist of
1114819,2590449,2590449,2.0,192,what is durable medical equipment consist of
1114819,264537,264537,2.0,193,what is durable medical equipment consist of
1114819,2649370,2649370,2.0,194,what is durable medical equipment consist of
1114819,8146123,8146123,2.0,195,what is durable medical equipment consist of
1114819,1434686,1434686,2.0,196,what is durable medical equipment consist of
1114819,2049582,2049582,2.0,197,what is durable medical equipment consist of
1114819,2831393,2831393,2.0,198,what is durable medical equipment consist of
1114819,1816950,1816950,2.0,199,what is durable medical equipment consist of
1114819,862869,862869,2.0,200,what is durable medical equipment consist of
1114819,862865,862865,2.0,201,what is durable medical equipment consist of
1114819,1724519,1724519,2.0,202,what is durable medical equipment consist of
1114819,1663338,1663338,2.0,203,what is durable medical equipment consist of
1114819,8579833,8579833,2.0,204,what is durable medical equipment consist of
1114819,8579832,8579832,2.0,205,what is durable medical equipment consist of
1114819,8579830,8579830,2.0,206,what is durable medical equipment consist of
1114819,1761563,1761563,2.0,207,what is durable medical equipment consist of
1114819,1816958,1816958,2.0,208,what is durable medical equipment consist of
1114819,8480573,8480573,2.0,209,what is durable medical equipment consist of
1114819,1845189,1845189,2.0,210,what is durable medical equipment consist of
1114819,1851540,1851540,2.0,211,what is durable medical equipment consist of
1114819,8579828,8579828,2.0,212,what is durable medical equipment consist of
1114819,1663336,1663336,2.0,213,what is durable medical equipment consist of
1114819,1917091,1917091,2.0,214,what is durable medical equipment consist of
1114819,8754395,8754395,2.0,215,what is durable medical equipment consist of
1114819,8505797,8505797,2.0,216,what is durable medical equipment consist of
1114819,1501762,1501762,2.0,217,what is durable medical equipment consist of
1114819,8125457,8125457,2.0,218,what is durable medical equipment consist of
1114819,2668962,2668962,2.0,219,what is durable medical equipment consist of
1114819,2839946,2839946,2.0,220,what is durable medical equipment consist of
1114819,1092242,1092242,2.0,221,what is durable medical equipment consist of
1114819,344357,344357,2.0,222,what is durable medical equipment consist of
1114819,8088105,8088105,2.0,223,what is durable medical equipment consist of
1114819,3650126,3650126,2.0,224,what is durable medical equipment consist of
1114819,988375,988375,2.0,225,what is durable medical equipment consist of
1114819,3693260,3693260,2.0,226,what is durable medical equipment consist of
1114819,3734236,3734236,2.0,227,what is durable medical equipment consist of
1114819,3781416,3781416,2.0,228,what is durable medical equipment consist of
1114819,8027205,8027205,2.0,229,what is durable medical equipment consist of
1114819,3810530,3810530,2.0,230,what is durable medical equipment consist of
1114819,1245295,1245295,2.0,231,what is durable medical equipment consist of
1114819,8022281,8022281,2.0,232,what is durable medical equipment consist of
1114819,8022279,8022279,2.0,233,what is durable medical equipment consist of
1114819,3906951,3906951,2.0,234,what is durable medical equipment consist of
1114819,7991181,7991181,2.0,235,what is durable medical equipment consist of
1114819,7928900,7928900,2.0,236,what is durable medical equipment consist of
1114819,3906955,3906955,2.0,237,what is durable medical equipment consist of
1114819,104626,104626,2.0,238,what is durable medical equipment consist of
1114819,1036133,1036133,2.0,239,what is durable medical equipment consist of
1114819,1245292,1245292,2.0,240,what is durable medical equipment consist of
1114819,8088107,8088107,2.0,241,what is durable medical equipment consist of
1114819,988369,988369,2.0,242,what is durable medical equipment consist of
1114819,8115438,8115438,2.0,243,what is durable medical equipment consist of
1114819,8115705,8115705,2.0,244,what is durable medical equipment consist of
1114819,956102,956102,2.0,245,what is durable medical equipment consist of
1114819,8115703,8115703,2.0,246,what is durable medical equipment consist of
1114819,126883,126883,2.0,247,what is durable medical equipment consist of
1114819,3213416,3213416,2.0,248,what is durable medical equipment consist of
1114819,8115442,8115442,2.0,249,what is durable medical equipment consist of
1114819,8115441,8115441,2.0,250,what is durable medical equipment consist of
1114819,8099707,8099707,2.0,251,what is durable medical equipment consist of
1114819,1724528,1724528,2.0,252,what is durable medical equipment consist of
1114819,1245298,1245298,2.0,253,what is durable medical equipment consist of
1114819,3288112,3288112,2.0,254,what is durable medical equipment consist of
1114819,8115437,8115437,2.0,255,what is durable medical equipment consist of
1114819,3353671,3353671,2.0,256,what is durable medical equipment consist of
1114819,7156443,7156443,1.0,257,what is durable medical equipment consist of
1114819,988373,988373,1.0,258,what is durable medical equipment consist of
1114819,988370,988370,1.0,259,what is durable medical equipment consist of
1114819,8653330,8653330,1.0,260,what is durable medical equipment consist of
1114819,8688167,8688167,1.0,261,what is durable medical equipment consist of
1114819,8804489,8804489,1.0,262,what is durable medical equipment consist of
1114819,8772339,8772339,1.0,263,what is durable medical equipment consist of
1114819,7070942,7070942,1.0,264,what is durable medical equipment consist of
1114819,988376,988376,1.0,265,what is durable medical equipment consist of
1114819,988374,988374,1.0,266,what is durable medical equipment consist of
1114819,8754397,8754397,1.0,267,what is durable medical equipment consist of
1114819,7355554,7355554,1.0,268,what is durable medical equipment consist of
1114819,8768742,8768742,1.0,269,what is durable medical equipment consist of
1114819,8754399,8754399,1.0,270,what is durable medical equipment consist of
1114819,8336230,8336230,1.0,271,what is durable medical equipment consist of
1114819,7355561,7355561,1.0,272,what is durable medical equipment consist of
1114819,8088111,8088111,1.0,273,what is durable medical equipment consist of
1114819,768360,768360,1.0,274,what is durable medical equipment consist of
1114819,7696996,7696996,1.0,275,what is durable medical equipment consist of
1114819,8115700,8115700,1.0,276,what is durable medical equipment consist of
1114819,8115440,8115440,1.0,277,what is durable medical equipment consist of
1114819,8115434,8115434,1.0,278,what is durable medical equipment consist of
1114819,8096824,8096824,1.0,279,what is durable medical equipment consist of
1114819,8096817,8096817,1.0,280,what is durable medical equipment consist of
1114819,7803429,7803429,1.0,281,what is durable medical equipment consist of
1114819,8321012,8321012,1.0,282,what is durable medical equipment consist of
1114819,8027210,8027210,1.0,283,what is durable medical equipment consist of
1114819,785028,785028,1.0,284,what is durable medical equipment consist of
1114819,8024890,8024890,1.0,285,what is durable medical equipment consist of
1114819,8022276,8022276,1.0,286,what is durable medical equipment consist of
1114819,7991186,7991186,1.0,287,what is durable medical equipment consist of
1114819,7914603,7914603,1.0,288,what is durable medical equipment consist of
1114819,7873197,7873197,1.0,289,what is durable medical equipment consist of
1114819,7655520,7655520,1.0,290,what is durable medical equipment consist of
1114819,7588046,7588046,1.0,291,what is durable medical equipment consist of
1114819,8601477,8601477,1.0,292,what is durable medical equipment consist of
1114819,8461285,8461285,1.0,293,what is durable medical equipment consist of
1114819,858812,858812,1.0,294,what is durable medical equipment consist of
1114819,7425393,7425393,1.0,295,what is durable medical equipment consist of
1114819,7425394,7425394,1.0,296,what is durable medical equipment consist of
1114819,8508263,8508263,1.0,297,what is durable medical equipment consist of
1114819,8508255,8508255,1.0,298,what is durable medical equipment consist of
1114819,8480574,8480574,1.0,299,what is durable medical equipment consist of
1114819,7425397,7425397,1.0,300,what is durable medical equipment consist of
1114819,8336232,8336232,1.0,301,what is durable medical equipment consist of
1114819,7588045,7588045,1.0,302,what is durable medical equipment consist of
1114819,7851749,7851749,1.0,303,what is durable medical equipment consist of
1114819,8336226,8336226,1.0,304,what is durable medical equipment consist of
1114819,7552823,7552823,1.0,305,what is durable medical equipment consist of
1114819,7562839,7562839,1.0,306,what is durable medical equipment consist of
1114819,7562841,7562841,1.0,307,what is durable medical equipment consist of
1114819,7567806,7567806,1.0,308,what is durable medical equipment consist of
1114819,8336225,8336225,1.0,309,what is durable medical equipment consist of
1114819,8027206,8027206,1.0,310,what is durable medical equipment consist of
1114819,1009500,1009500,1.0,311,what is durable medical equipment consist of
1114819,6988364,6988364,1.0,312,what is durable medical equipment consist of
1114819,2008577,2008577,1.0,313,what is durable medical equipment consist of
1114819,2590450,2590450,1.0,314,what is durable medical equipment consist of
1114819,2590447,2590447,1.0,315,what is durable medical equipment consist of
1114819,255283,255283,1.0,316,what is durable medical equipment consist of
1114819,255280,255280,1.0,317,what is durable medical equipment consist of
1114819,2490838,2490838,1.0,318,what is durable medical equipment consist of
1114819,2477692,2477692,1.0,319,what is durable medical equipment consist of
1114819,236347,236347,1.0,320,what is durable medical equipment consist of
1114819,2258946,2258946,1.0,321,what is durable medical equipment consist of
1114819,2212059,2212059,1.0,322,what is durable medical equipment consist of
1114819,2212056,2212056,1.0,323,what is durable medical equipment consist of
1114819,2212053,2212053,1.0,324,what is durable medical equipment consist of
1114819,2188726,2188726,1.0,325,what is durable medical equipment consist of
1114819,2185131,2185131,1.0,326,what is durable medical equipment consist of
1114819,2185129,2185129,1.0,327,what is durable medical equipment consist of
1114819,2136434,2136434,1.0,328,what is durable medical equipment consist of
1114819,2590451,2590451,1.0,329,what is durable medical equipment consist of
1114819,2590453,2590453,1.0,330,what is durable medical equipment consist of
1114819,2590454,2590454,1.0,331,what is durable medical equipment consist of
1114819,3256332,3256332,1.0,332,what is durable medical equipment consist of
1114819,3477360,3477360,1.0,333,what is durable medical equipment consist of
1114819,344355,344355,1.0,334,what is durable medical equipment consist of
1114819,694740,694740,1.0,335,what is durable medical equipment consist of
1114819,344351,344351,1.0,336,what is durable medical equipment consist of
1114819,327926,327926,1.0,337,what is durable medical equipment consist of
1114819,327923,327923,1.0,338,what is durable medical equipment consist of
1114819,3256329,3256329,1.0,339,what is durable medical equipment consist of
1114819,2694515,2694515,1.0,340,what is durable medical equipment consist of
1114819,3256328,3256328,1.0,341,what is durable medical equipment consist of
1114819,3256326,3256326,1.0,342,what is durable medical equipment consist of
1114819,3200532,3200532,1.0,343,what is durable medical equipment consist of
1114819,306606,306606,1.0,344,what is durable medical equipment consist of
1114819,2926432,2926432,1.0,345,what is durable medical equipment consist of
1114819,2756880,2756880,1.0,346,what is durable medical equipment consist of
1114819,2040811,2040811,1.0,347,what is durable medical equipment consist of
1114819,2008574,2008574,1.0,348,what is durable medical equipment consist of
1114819,3641925,3641925,1.0,349,what is durable medical equipment consist of
1114819,2008569,2008569,1.0,350,what is durable medical equipment consist of
1114819,1333807,1333807,1.0,351,what is durable medical equipment consist of
1114819,1316000,1316000,1.0,352,what is durable medical equipment consist of
1114819,1315998,1315998,1.0,353,what is durable medical equipment consist of
1114819,1315996,1315996,1.0,354,what is durable medical equipment consist of
1114819,1315995,1315995,1.0,355,what is durable medical equipment consist of
1114819,1315994,1315994,1.0,356,what is durable medical equipment consist of
1114819,1315993,1315993,1.0,357,what is durable medical equipment consist of
1114819,1302007,1302007,1.0,358,what is durable medical equipment consist of
1114819,1302004,1302004,1.0,359,what is durable medical equipment consist of
1114819,1248112,1248112,1.0,360,what is durable medical equipment consist of
1114819,1245291,1245291,1.0,361,what is durable medical equipment consist of
1114819,1204744,1204744,1.0,362,what is durable medical equipment consist of
1114819,11843,11843,1.0,363,what is durable medical equipment consist of
1114819,1119234,1119234,1.0,364,what is durable medical equipment consist of
1114819,1074899,1074899,1.0,365,what is durable medical equipment consist of
1114819,1396258,1396258,1.0,366,what is durable medical equipment consist of
1114819,1419798,1419798,1.0,367,what is durable medical equipment consist of
1114819,1419801,1419801,1.0,368,what is durable medical equipment consist of
1114819,1738243,1738243,1.0,369,what is durable medical equipment consist of
1114819,1852066,1852066,1.0,370,what is durable medical equipment consist of
1114819,1852065,1852065,1.0,371,what is durable medical equipment consist of
1114819,1738248,1738248,1.0,372,what is durable medical equipment consist of
1114819,1738247,1738247,1.0,373,what is durable medical equipment consist of
1114819,1738246,1738246,1.0,374,what is durable medical equipment consist of
1114819,1738244,1738244,1.0,375,what is durable medical equipment consist of
1114819,1738242,1738242,1.0,376,what is durable medical equipment consist of
1114819,1426631,1426631,1.0,377,what is durable medical equipment consist of
1114819,1735443,1735443,1.0,378,what is durable medical equipment consist of
1114819,1724526,1724526,1.0,379,what is durable medical equipment consist of
1114819,1724523,1724523,1.0,380,what is durable medical equipment consist of
1114819,1625836,1625836,1.0,381,what is durable medical equipment consist of
1114819,1602333,1602333,1.0,382,what is durable medical equipment consist of
1114819,1437537,1437537,1.0,383,what is durable medical equipment consist of
1114819,3556105,3556105,1.0,384,what is durable medical equipment consist of
1114819,344354,344354,1.0,385,what is durable medical equipment consist of
1114819,3641926,3641926,1.0,386,what is durable medical equipment consist of
1114819,5628952,5628952,1.0,387,what is durable medical equipment consist of
1114819,5858980,5858980,1.0,388,what is durable medical equipment consist of
1114819,576249,576249,1.0,389,what is durable medical equipment consist of
1114819,5718418,5718418,1.0,390,what is durable medical equipment consist of
1114819,5718417,5718417,1.0,391,what is durable medical equipment consist of
1114819,5718415,5718415,1.0,392,what is durable medical equipment consist of
1114819,5628955,5628955,1.0,393,what is durable medical equipment consist of
1114819,5628953,5628953,1.0,394,what is durable medical equipment consist of
1114819,5628950,5628950,1.0,395,what is durable medical equipment consist of
1114819,5375243,5375243,1.0,396,what is durable medical equipment consist of
1114819,5626706,5626706,1.0,397,what is durable medical equipment consist of
1114819,1009502,1009502,1.0,398,what is durable medical equipment consist of
1114819,5521373,5521373,1.0,399,what is durable medical equipment consist of
1114819,5521372,5521372,1.0,400,what is durable medical equipment consist of
1114819,5521371,5521371,1.0,401,what is durable medical equipment consist of
1114819,3641927,3641927,1.0,402,what is durable medical equipment consist of
1114819,5375246,5375246,1.0,403,what is durable medical equipment consist of
1114819,59259,59259,1.0,404,what is durable medical equipment consist of
1114819,6027616,6027616,1.0,405,what is durable medical equipment consist of
1114819,605467,605467,1.0,406,what is durable medical equipment consist of
1114819,605472,605472,1.0,407,what is durable medical equipment consist of
1114819,694735,694735,1.0,408,what is durable medical equipment consist of
1114819,6941481,6941481,1.0,409,what is durable medical equipment consist of
1114819,6912302,6912302,1.0,410,what is durable medical equipment consist of
1114819,6900774,6900774,1.0,411,what is durable medical equipment consist of
1114819,6900773,6900773,1.0,412,what is durable medical equipment consist of
1114819,6900769,6900769,1.0,413,what is durable medical equipment consist of
1114819,6900767,6900767,1.0,414,what is durable medical equipment consist of
1114819,6900766,6900766,1.0,415,what is durable medical equipment consist of
1114819,6820823,6820823,1.0,416,what is durable medical equipment consist of
1114819,6631099,6631099,1.0,417,what is durable medical equipment consist of
1114819,6631098,6631098,1.0,418,what is durable medical equipment consist of
1114819,6239487,6239487,1.0,419,what is durable medical equipment consist of
1114819,6202321,6202321,1.0,420,what is durable medical equipment consist of
1114819,6202319,6202319,1.0,421,what is durable medical equipment consist of
1114819,6094261,6094261,1.0,422,what is durable medical equipment consist of
1114819,5375245,5375245,1.0,423,what is durable medical equipment consist of
1114819,538319,538319,1.0,424,what is durable medical equipment consist of
1114819,5375238,5375238,1.0,425,what is durable medical equipment consist of
1114819,4700106,4700106,1.0,426,what is durable medical equipment consist of
1114819,3734231,3734231,1.0,427,what is durable medical equipment consist of
1114819,3781419,3781419,1.0,428,what is durable medical equipment consist of
1114819,3814005,3814005,1.0,429,what is durable medical equipment consist of
1114819,3814007,3814007,1.0,430,what is durable medical equipment consist of
1114819,3824972,3824972,1.0,431,what is durable medical equipment consist of
1114819,3835158,3835158,1.0,432,what is durable medical equipment consist of
1114819,3835163,3835163,1.0,433,what is durable medical equipment consist of
1114819,3906952,3906952,1.0,434,what is durable medical equipment consist of
1114819,3906954,3906954,1.0,435,what is durable medical equipment consist of
1114819,3906956,3906956,1.0,436,what is durable medical equipment consist of
1114819,3925394,3925394,1.0,437,what is durable medical equipment consist of
1114819,393994,393994,1.0,438,what is durable medical equipment consist of
1114819,4404333,4404333,1.0,439,what is durable medical equipment consist of
1114819,4550069,4550069,1.0,440,what is durable medical equipment consist of
1114819,988378,988378,1.0,441,what is durable medical equipment consist of
1114819,4700110,4700110,1.0,442,what is durable medical equipment consist of
1114819,5165249,5165249,1.0,443,what is durable medical equipment consist of
1114819,4700114,4700114,1.0,444,what is durable medical equipment consist of
1114819,5019839,5019839,1.0,445,what is durable medical equipment consist of
1114819,5019832,5019832,1.0,446,what is durable medical equipment consist of
1114819,4865755,4865755,1.0,447,what is durable medical equipment consist of
1114819,4865758,4865758,1.0,448,what is durable medical equipment consist of
1114819,4890560,4890560,1.0,449,what is durable medical equipment consist of
1114819,4700111,4700111,1.0,450,what is durable medical equipment consist of
1114819,8115435,8115435,0.0,451,what is durable medical equipment consist of
1114819,694737,694737,0.0,452,what is durable medical equipment consist of
1114819,3484458,3484458,0.0,453,what is durable medical equipment consist of
1114819,6941478,6941478,0.0,454,what is durable medical equipment consist of
1114819,3781418,3781418,0.0,455,what is durable medical equipment consist of
1114819,344350,344350,0.0,456,what is durable medical equipment consist of
1114819,8022280,8022280,0.0,457,what is durable medical equipment consist of
1114819,8115439,8115439,0.0,458,what is durable medical equipment consist of
1114819,8336229,8336229,0.0,459,what is durable medical equipment consist of
1114819,8508259,8508259,0.0,460,what is durable medical equipment consist of
1114819,1738250,1738250,0.0,461,what is durable medical equipment consist of
1114819,7803435,7803435,0.0,462,what is durable medical equipment consist of
1114819,3906959,3906959,0.0,463,what is durable medical equipment consist of
1114819,785027,785027,0.0,464,what is durable medical equipment consist of
1114819,534362,534362,0.0,465,what is durable medical equipment consist of
1114819,8736056,8736056,0.0,466,what is durable medical equipment consist of
1114819,1724520,1724520,0.0,467,what is durable medical equipment consist of
1114819,8625086,8625086,0.0,468,what is durable medical equipment consist of
1114819,2590455,2590455,0.0,469,what is durable medical equipment consist of
183378,1050571,1050571,3.0,0,exons definition biology
183378,3752862,3752862,3.0,1,exons definition biology
183378,3561706,3561706,3.0,2,exons definition biology
183378,3573382,3573382,3.0,3,exons definition biology
183378,3605397,3605397,3.0,4,exons definition biology
183378,3605404,3605404,3.0,5,exons definition biology
183378,3614551,3614551,3.0,6,exons definition biology
183378,3617216,3617216,3.0,7,exons definition biology
183378,3624847,3624847,3.0,8,exons definition biology
183378,3624848,3624848,3.0,9,exons definition biology
183378,3662782,3662782,3.0,10,exons definition biology
183378,6484763,6484763,3.0,11,exons definition biology
183378,3719069,3719069,3.0,12,exons definition biology
183378,6437631,6437631,3.0,13,exons definition biology
183378,376576,376576,3.0,14,exons definition biology
183378,3113412,3113412,3.0,15,exons definition biology
183378,3790601,3790601,3.0,16,exons definition biology
183378,6338918,6338918,3.0,17,exons definition biology
183378,6301977,6301977,3.0,18,exons definition biology
183378,6291377,6291377,3.0,19,exons definition biology
183378,3867603,3867603,3.0,20,exons definition biology
183378,6176526,6176526,3.0,21,exons definition biology
183378,388338,388338,3.0,22,exons definition biology
183378,6134568,6134568,3.0,23,exons definition biology
183378,388938,388938,3.0,24,exons definition biology
183378,6109459,6109459,3.0,25,exons definition biology
183378,3917524,3917524,3.0,26,exons definition biology
183378,6109454,6109454,3.0,27,exons definition biology
183378,6626074,6626074,3.0,28,exons definition biology
183378,6653851,6653851,3.0,29,exons definition biology
183378,6653856,6653856,3.0,30,exons definition biology
183378,676766,676766,3.0,31,exons definition biology
183378,7212210,7212210,3.0,32,exons definition biology
183378,716319,716319,3.0,33,exons definition biology
183378,3129136,3129136,3.0,34,exons definition biology
183378,5026684,5026684,3.0,35,exons definition biology
183378,7145668,7145668,3.0,36,exons definition biology
183378,7145667,7145667,3.0,37,exons definition biology
183378,3185609,3185609,3.0,38,exons definition biology
183378,711450,711450,3.0,39,exons definition biology
183378,324175,324175,3.0,40,exons definition biology
183378,3243573,3243573,3.0,41,exons definition biology
183378,3243575,3243575,3.0,42,exons definition biology
183378,7060842,7060842,3.0,43,exons definition biology
183378,327910,327910,3.0,44,exons definition biology
183378,327912,327912,3.0,45,exons definition biology
183378,7039080,7039080,3.0,46,exons definition biology
183378,6944335,6944335,3.0,47,exons definition biology
183378,327917,327917,3.0,48,exons definition biology
183378,3362411,3362411,3.0,49,exons definition biology
183378,3362417,3362417,3.0,50,exons definition biology
183378,6944330,6944330,3.0,51,exons definition biology
183378,6880045,6880045,3.0,52,exons definition biology
183378,6846321,6846321,3.0,53,exons definition biology
183378,6846314,6846314,3.0,54,exons definition biology
183378,678584,678584,3.0,55,exons definition biology
183378,3389583,3389583,3.0,56,exons definition biology
183378,6096576,6096576,3.0,57,exons definition biology
