qid,docno,label,iteration
23849,6705133,1,0
23849,67500,0,0
23849,6803015,1,0
23849,6970103,0,0
23849,7008458,1,0
23849,7014217,0,0
23849,7039665,2,0
23849,7039668,0,0
23849,7098341,1,0
23849,7119957,0,0
23849,7153659,0,0
23849,7186713,3,0
23849,723681,1,0
23849,7300641,1,0
23849,7395195,1,0
23849,7526373,0,0
23849,7624167,0,0
23849,7624168,3,0
23849,7752628,0,0
23849,7845081,3,0
23849,7896999,1,0
23849,7907569,0,0
23849,794785,0,0
23849,7987538,2,0
23849,7987541,2,0
23849,7987542,3,0
23849,7991033,0,0
23849,8010558,2,0
23849,8010559,2,0
23849,8010560,3,0
23849,8010561,3,0
23849,8010562,3,0
23849,8010564,1,0
23849,8010566,1,0
23849,8017141,2,0
23849,8052286,1,0
23849,8059826,1,0
23849,8133127,0,0
23849,8135871,0,0
23849,8140319,0,0
23849,8163080,0,0
23849,8177749,1,0
23849,8246990,1,0
23849,8336161,2,0
23849,836559,2,0
23849,8379423,1,0
23849,8420441,0,0
23849,8466750,0,0
23849,8534117,1,0
23849,8547803,0,0
23849,8707726,0,0
23849,8737814,0,0
23849,958491,0,0
23849,958495,1,0
23849,970243,0,0
23849,970247,0,0
42255,1109260,0,0
42255,1109262,0,0
42255,1151784,0,0
42255,1191782,0,0
42255,1235701,0,0
42255,1290294,0,0
42255,1328283,0,0
42255,1452741,0,0
42255,1470399,0,0
42255,1470400,0,0
42255,1470405,0,0
42255,1510976,0,0
42255,1514743,0,0
42255,1573275,0,0
42255,1601662,0,0
42255,1601663,0,0
42255,1601666,0,0
42255,1601667,0,0
42255,1606221,0,0
42255,1606224,0,0
42255,1606227,0,0
42255,1625132,0,0
42255,1665122,0,0
42255,1665123,0,0
42255,1739981,0,0
42255,179532,0,0
42255,179534,0,0
42255,179539,0,0
42255,182410,0,0
42255,182411,0,0
42255,1863182,0,0
42255,1863188,0,0
42255,1896378,0,0
42255,1896382,0,0
42255,1912147,0,0
42255,1967917,0,0
42255,1987992,0,0
42255,2040834,0,0
42255,2172522,0,0
42255,2189723,0,0
42255,2189727,0,0
42255,2229961,0,0
42255,2335785,0,0
42255,2452871,0,0
42255,2478289,0,0
42255,2478293,0,0
42255,2584024,0,0
42255,2584026,0,0
42255,2584028,0,0
42255,2622952,0,0
42255,2637808,0,0
42255,2673763,0,0
42255,2673764,0,0
42255,2799681,0,0
42255,2799683,0,0
42255,2799685,0,0
42255,2799686,0,0
42255,2799687,0,0
42255,2882385,0,0
42255,3063186,0,0
42255,3063193,0,0
42255,3077465,0,0
42255,3077466,0,0
42255,3120758,0,0
42255,3120759,0,0
42255,3120760,0,0
42255,3349781,0,0
42255,3349782,0,0
42255,3349786,0,0
42255,363749,0,0
42255,3716282,0,0
42255,3723425,0,0
42255,3778202,0,0
42255,3783705,0,0
42255,3817242,0,0
42255,3862109,0,0
42255,4058733,0,0
42255,4158621,0,0
42255,459262,0,0
42255,459264,0,0
42255,461282,0,0
42255,471838,0,0
42255,4718738,0,0
42255,499027,0,0
42255,499032,0,0
42255,499034,0,0
42255,5326925,0,0
42255,5326929,0,0
42255,5326930,0,0
42255,542943,0,0
42255,5436512,0,0
42255,5462358,0,0
42255,5488089,0,0
42255,5489475,0,0
42255,5519434,0,0
42255,5524726,0,0
42255,5524727,0,0
42255,5538135,0,0
42255,5538138,0,0
42255,5550454,0,0
42255,5550457,0,0
42255,5656056,0,0
42255,5783297,0,0
42255,5783298,0,0
42255,5823922,0,0
42255,5823924,0,0
42255,5823925,0,0
42255,5823927,0,0
42255,5890416,0,0
42255,5921276,0,0
42255,5977535,0,0
42255,5977537,0,0
42255,5997797,0,0
42255,6000161,0,0
42255,6000165,0,0
42255,6000167,0,0
42255,6030147,0,0
42255,6098601,0,0
42255,6159642,0,0
42255,6159644,0,0
42255,6159645,0,0
42255,6170528,0,0
42255,6170535,0,0
42255,6186369,0,0
42255,6220184,0,0
42255,6261568,0,0
42255,6278918,0,0
42255,6307609,0,0
42255,6312915,0,0
42255,6312919,0,0
42255,6312922,0,0
42255,6468049,0,0
42255,6487361,0,0
42255,6560210,0,0
42255,6694504,0,0
42255,6694507,0,0
42255,6784918,0,0
42255,6784920,0,0
42255,6784921,0,0
42255,6784924,0,0
42255,6825602,0,0
42255,6971740,0,0
42255,6973546,0,0
42255,6983042,0,0
42255,6983048,0,0
42255,7123386,0,0
42255,7123389,0,0
42255,7123390,0,0
42255,7237384,0,0
42255,7270407,0,0
42255,731997,0,0
42255,731999,0,0
42255,732000,0,0
42255,732001,0,0
42255,7360526,0,0
42255,7360533,0,0
42255,7545797,0,0
42255,7545801,0,0
42255,7545805,0,0
42255,7552538,0,0
42255,7686741,0,0
42255,7688778,0,0
42255,7688779,0,0
42255,7743198,0,0
42255,7795610,0,0
42255,7863564,0,0
42255,7863567,0,0
42255,7944027,0,0
42255,7975405,0,0
42255,8012290,0,0
42255,8012296,0,0
42255,804570,0,0
42255,8170475,0,0
42255,823322,0,0
42255,8249852,0,0
42255,8286390,0,0
42255,8328839,0,0
42255,8372966,0,0
42255,8372967,0,0
42255,8372968,0,0
42255,8405342,0,0
42255,842640,0,0
42255,8472836,0,0
42255,857478,0,0
42255,857479,0,0
42255,8612644,0,0
42255,8654156,0,0
42255,8654160,0,0
42255,8679833,0,0
42255,8690589,0,0
42255,8708183,0,0
42255,8720116,0,0
42255,8720119,0,0
42255,8746188,3,0
42255,8746189,3,0
42255,8746190,0,0
42255,8746191,2,0
42255,8746192,0,0
42255,8746194,1,0
42255,8746195,2,0
42255,8746196,2,0
42255,8746197,3,0
42255,8841517,0,0
47210,1033562,0,0
47210,1131414,0,0
47210,1156867,1,0
47210,1193029,0,0
47210,1560499,0,0
47210,1560504,1,0
47210,1764823,0,0
47210,1839667,0,0
47210,1839668,0,0
47210,1839669,2,0
47210,1839670,0,0
47210,1839674,0,0
47210,1839675,2,0
47210,1880177,2,0
47210,1880178,1,0
47210,1880179,0,0
47210,1880180,0,0
47210,1880181,2,0
47210,1880184,0,0
47210,1941138,0,0
47210,1941143,0,0
47210,2000373,0,0
47210,2042918,3,0
47210,2042920,2,0
47210,2042922,2,0
47210,2042923,1,0
47210,2042924,2,0
47210,2091802,0,0
47210,2131771,0,0
47210,2205327,0,0
47210,2338382,1,0
47210,2338383,1,0
47210,2338384,1,0
47210,2338385,2,0
47210,2338386,0,0
47210,2477446,1,0
47210,2545998,3,0
47210,2545999,1,0
47210,2546000,1,0
47210,2546001,3,0
47210,2546002,3,0
47210,2546003,1,0
47210,2546004,1,0
47210,2546005,3,0
47210,2546007,3,0
47210,2566998,1,0
47210,3131197,0,0
47210,3136853,0,0
47210,3304358,1,0
47210,3304359,1,0
47210,3304361,1,0
47210,3304362,3,0
47210,3304365,1,0
47210,3381910,0,0
47210,3381914,0,0
47210,347981,0,0
47210,3491885,0,0
47210,3713692,0,0
47210,3757933,0,0
47210,4007103,2,0
47210,4007105,2,0
47210,4007106,1,0
47210,4007107,2,0
47210,4007108,2,0
47210,4007109,1,0
47210,4748992,0,0
47210,4748997,1,0
47210,4783567,0,0
47210,488908,0,0
47210,4915785,0,0
47210,4924263,0,0
47210,5104162,0,0
47210,5131088,0,0
47210,5207323,0,0
47210,5207325,1,0
47210,5207326,0,0
47210,5207327,1,0
47210,5207328,1,0
47210,5207329,1,0
47210,5219856,0,0
47210,5219857,0,0
47210,5252558,0,0
47210,5301401,0,0
47210,5301402,2,0
47210,5301403,1,0
47210,5301404,2,0
47210,5301406,1,0
47210,5497272,1,0
47210,5497277,0,0
47210,5497278,0,0
47210,5509243,0,0
47210,5511819,0,0
47210,5561968,0,0
47210,5627231,1,0
47210,5642098,0,0
47210,5642101,0,0
47210,5642104,1,0
47210,5642106,0,0
47210,5642107,1,0
47210,5691600,1,0
47210,5691601,0,0
47210,5698323,0,0
47210,5738110,0,0
47210,5738112,0,0
47210,5787615,0,0
47210,5947917,0,0
47210,6023074,0,0
47210,6168275,2,0
47210,6168277,2,0
47210,6168279,0,0
47210,6168516,0,0
47210,6168517,1,0
47210,6168520,2,0
47210,6180502,0,0
47210,6180503,2,0
47210,6180504,1,0
47210,6180507,0,0
47210,6330618,1,0
47210,6395755,0,0
47210,6502206,0,0
47210,6502207,2,0
47210,6910680,0,0
47210,6910682,0,0
47210,6910687,0,0
47210,6990781,0,0
47210,6990782,1,0
47210,7067449,0,0
47210,7067451,0,0
47210,7067453,0,0
47210,7367870,1,0
47210,7367872,2,0
47210,7367873,1,0
47210,7386897,0,0
47210,7440357,0,0
47210,7509248,2,0
47210,7509249,1,0
47210,7509250,2,0
47210,7509251,1,0
47210,7509252,1,0
47210,7509253,1,0
47210,7562282,0,0
47210,7562284,1,0
47210,756519,0,0
47210,7580141,0,0
47210,823036,0,0
47210,8234744,0,0
47210,8241222,1,0
47210,8261977,1,0
47210,8261978,1,0
47210,8264966,0,0
47210,8339173,0,0
47210,8339175,0,0
47210,8609955,0,0
47210,8626700,0,0
47210,8646331,0,0
47210,8703469,0,0
47210,8806600,0,0
47210,89912,0,0
47210,968238,0,0
67316,1134526,0,0
67316,1179054,0,0
67316,1218759,1,0
67316,1218764,2,0
67316,1228611,0,0
67316,1237487,0,0
67316,1261955,0,0
67316,1299238,0,0
67316,1299339,0,0
67316,1320687,0,0
67316,1320692,0,0
67316,1324303,0,0
67316,1325095,0,0
67316,1401789,2,0
67316,1408563,0,0
67316,1471086,0,0
67316,1480716,0,0
67316,1494278,0,0
67316,1815035,0,0
67316,1865901,0,0
67316,1920786,1,0
67316,1973272,0,0
67316,1974375,0,0
67316,2082259,0,0
67316,209705,1,0
67316,209706,1,0
67316,209707,2,0
67316,2135020,0,0
67316,2162326,1,0
67316,2169133,0,0
67316,2173084,0,0
67316,2268657,1,0
67316,2347766,0,0
67316,2365990,0,0
67316,2365993,0,0
67316,2365997,0,0
67316,2508367,1,0
67316,255845,0,0
67316,2590585,0,0
67316,2713508,0,0
67316,2713510,0,0
67316,2739087,0,0
67316,2748419,0,0
67316,2784534,0,0
67316,2784536,0,0
67316,2930654,1,0
67316,2930655,0,0
67316,2930660,3,0
67316,2930661,2,0
67316,3063530,0,0
67316,3082750,0,0
67316,308681,0,0
67316,3120268,0,0
67316,3227881,0,0
67316,3250707,2,0
67316,3345303,0,0
67316,3353057,0,0
67316,3393479,2,0
67316,34752,0,0
67316,34754,0,0
67316,3501429,0,0
67316,351053,0,0
67316,351055,0,0
67316,3552831,0,0
67316,3557359,0,0
67316,3679358,0,0
67316,3713997,0,0
67316,3743854,0,0
67316,376564,1,0
67316,3810716,0,0
67316,3810719,0,0
67316,3837706,0,0
67316,3840812,0,0
67316,3857558,0,0
67316,3884310,0,0
67316,4141330,0,0
67316,4163705,0,0
67316,4180169,0,0
67316,4204490,0,0
67316,4217953,0,0
67316,4252546,0,0
67316,4267676,0,0
67316,4294518,1,0
67316,4294519,1,0
67316,4294523,1,0
67316,4343003,0,0
67316,4482562,0,0
67316,450305,0,0
67316,450306,0,0
67316,450309,0,0
67316,4540631,2,0
67316,4540632,1,0
67316,46280,0,0
67316,4661069,0,0
67316,4682921,0,0
67316,4706476,0,0
67316,4744135,0,0
67316,4789318,1,0
67316,4789319,3,0
67316,4789322,1,0
67316,479887,0,0
67316,4863059,0,0
67316,5029981,1,0
67316,5029984,0,0
67316,5029988,0,0
67316,5035978,0,0
67316,5068002,0,0
67316,5071152,0,0
67316,5165130,0,0
67316,5181841,0,0
67316,5194687,0,0
67316,5198659,0,0
67316,5255537,0,0
67316,529225,0,0
67316,529228,0,0
67316,5432569,0,0
67316,5432571,0,0
67316,546521,0,0
67316,5470840,0,0
67316,5470841,0,0
67316,5470845,0,0
67316,5502613,0,0
67316,5546039,0,0
67316,5622317,0,0
67316,5631030,0,0
67316,5640235,0,0
67316,5644606,0,0
67316,5695904,0,0
67316,5695950,0,0
67316,5697652,0,0
67316,5755052,0,0
67316,5824138,0,0
67316,5836324,1,0
67316,5836325,1,0
67316,5919654,0,0
67316,5976604,0,0
67316,6091258,1,0
67316,6116679,0,0
67316,6179106,0,0
67316,6179107,0,0
67316,6179111,0,0
67316,6190970,1,0
67316,6290072,0,0
67316,6290074,0,0
67316,6290078,0,0
67316,6290080,0,0
67316,6354033,0,0
67316,6387611,2,0
67316,6387612,2,0
67316,6439840,1,0
67316,6459308,0,0
67316,6573920,0,0
67316,6607539,1,0
67316,6607540,0,0
67316,6607541,1,0
67316,6607543,1,0
67316,6607546,0,0
67316,6619286,0,0
67316,6680964,3,0
67316,6680965,1,0
67316,6680966,2,0
67316,6680967,1,0
67316,6680968,0,0
67316,6683215,0,0
67316,6725832,2,0
67316,6764668,0,0
67316,6764671,0,0
67316,6764674,0,0
67316,6764675,0,0
67316,6808297,0,0
67316,6905735,0,0
67316,6909151,1,0
67316,6925995,0,0
67316,6926001,1,0
67316,6957398,0,0
67316,699797,1,0
67316,7019081,2,0
67316,707665,0,0
67316,708462,0,0
67316,7087577,0,0
67316,7111671,0,0
67316,7112302,1,0
67316,7114279,3,0
67316,7183389,1,0
67316,7348851,3,0
67316,7355924,0,0
67316,7382309,0,0
67316,7389433,0,0
67316,7418431,1,0
67316,7418432,2,0
67316,7418438,2,0
67316,7447210,0,0
67316,7523745,0,0
67316,7630885,0,0
67316,7659429,0,0
67316,7666497,0,0
67316,7684369,0,0
67316,7688987,0,0
67316,7701876,1,0
67316,7803081,0,0
67316,800359,2,0
67316,8003840,0,0
67316,8018785,0,0
67316,8161992,1,0
67316,8174901,0,0
67316,8244168,0,0
67316,8285434,0,0
67316,8308297,2,0
67316,8312258,3,0
67316,8312262,0,0
67316,8312265,2,0
67316,8322645,0,0
67316,8351314,0,0
67316,8377581,0,0
67316,8381113,0,0
67316,8385984,0,0
67316,8385989,0,0
67316,8423873,0,0
67316,8431632,0,0
67316,8431637,0,0
67316,8496425,0,0
67316,8606514,0,0
67316,8625475,0,0
67316,8708982,0,0
67316,8781744,0,0
67316,8803025,0,0
67316,958313,0,0
67316,964173,0,0
67316,973226,0,0
118440,1016474,0,0
118440,1016475,0,0
118440,1018686,0,0
118440,1034871,0,0
118440,1072188,0,0
118440,1072189,0,0
118440,1072191,0,0
118440,1087056,0,0
118440,1087061,0,0
118440,1093861,0,0
118440,1093864,0,0
118440,1137106,2,0
118440,1138296,0,0
118440,1145052,1,0
118440,1160097,0,0
118440,1173271,0,0
118440,118365,0,0
118440,118372,0,0
118440,1200016,0,0
118440,120234,0,0
118440,1212204,1,0
118440,1271162,0,0
118440,1279934,2,0
118440,1281433,0,0
118440,1305126,0,0
118440,1306758,0,0
118440,1323063,2,0
118440,1323064,3,0
118440,1323065,1,0
118440,1323066,1,0
118440,1323067,2,0
118440,1341172,0,0
118440,1353287,0,0
118440,1362777,0,0
118440,1363109,1,0
118440,1363111,3,0
118440,1363115,2,0
118440,1363116,2,0
118440,1410004,0,0
118440,1437305,0,0
118440,144056,1,0
118440,144057,1,0
118440,144061,1,0
118440,1443589,0,0
118440,1445679,0,0
118440,1445681,0,0
118440,1445685,1,0
118440,1465558,0,0
118440,1466776,3,0
118440,1466777,1,0
118440,1466778,1,0
118440,1466779,1,0
118440,1466781,1,0
118440,1466782,2,0
118440,1491519,1,0
118440,149314,1,0
118440,1501272,0,0
118440,154963,0,0
118440,1569786,3,0
118440,1569787,0,0
118440,1595384,2,0
118440,1617037,0,0
118440,1670339,1,0
118440,1675975,0,0
118440,1680085,2,0
118440,1695440,2,0
118440,1697395,2,0
118440,1711898,0,0
118440,1721846,2,0
118440,172294,0,0
118440,1775211,1,0
118440,1804730,3,0
118440,1827531,0,0
118440,1841633,0,0
118440,1874577,0,0
118440,1877853,2,0
118440,1877854,2,0
118440,1938787,0,0
118440,1938791,0,0
118440,1974382,0,0
118440,2017912,0,0
118440,2131740,3,0
118440,224513,3,0
118440,2286340,0,0
118440,2408162,1,0
118440,2408167,2,0
118440,2504007,2,0
118440,2601987,1,0
118440,2605332,0,0
118440,2605338,0,0
118440,2605341,0,0
118440,2607749,1,0
118440,2607750,2,0
118440,2607751,1,0
118440,2607752,2,0
118440,2607753,3,0
118440,2607755,0,0
118440,2607756,0,0
118440,2607757,1,0
118440,2607758,2,0
118440,2614071,0,0
118440,2699180,3,0
118440,2699182,2,0
118440,2699184,2,0
118440,2699188,1,0
118440,2733363,1,0
118440,2790299,0,0
118440,2833698,2,0
118440,2843797,1,0
118440,2843798,1,0
118440,2843799,3,0
118440,2859277,1,0
118440,293542,1,0
118440,293544,1,0
118440,293547,1,0
118440,2969571,0,0
118440,2975214,0,0
118440,2975216,0,0
118440,3033116,1,0
118440,3038505,3,0
118440,3038506,1,0
118440,3038507,3,0
118440,3038509,2,0
118440,3038511,0,0
118440,3038512,2,0
118440,3038513,2,0
118440,3094878,1,0
118440,310475,1,0
118440,3156618,1,0
118440,3156619,2,0
118440,3156620,2,0
118440,3156621,2,0
118440,3156622,2,0
118440,3156623,3,0
118440,3156624,2,0
118440,3156625,1,0
118440,3156626,2,0
118440,317033,1,0
118440,3194550,1,0
118440,3220938,0,0
118440,3265126,0,0
118440,3516513,1,0
118440,3516515,1,0
118440,3592261,1,0
118440,3592262,0,0
118440,3625272,1,0
118440,3654562,0,0
118440,3683466,3,0
118440,3683467,2,0
118440,3683468,2,0
118440,3683469,2,0
118440,3683470,2,0
118440,3683471,1,0
118440,3683472,2,0
118440,3789153,1,0
118440,384424,0,0
118440,385602,0,0
118440,3920975,0,0
118440,3920976,2,0
118440,4070255,2,0
118440,4070256,2,0
118440,4083748,0,0
118440,4183264,0,0
118440,420882,2,0
118440,4270698,1,0
118440,4315576,1,0
118440,434276,0,0
118440,4364920,0,0
118440,4403465,0,0
118440,4403471,0,0
118440,4406104,0,0
118440,4408771,1,0
118440,4430975,0,0
118440,4447373,1,0
118440,4480168,2,0
118440,4486898,1,0
118440,4599704,3,0
118440,4658246,1,0
118440,4667455,1,0
118440,4667460,1,0
118440,4667462,2,0
118440,4737856,0,0
118440,473926,1,0
118440,473930,1,0
118440,4761721,0,0
118440,47776,0,0
118440,47781,2,0
118440,477964,2,0
118440,4787995,1,0
118440,4880050,2,0
118440,4909309,2,0
118440,4909312,0,0
118440,4909314,1,0
118440,4909315,2,0
118440,4909317,1,0
118440,4928538,2,0
118440,5051961,0,0
118440,5129764,0,0
118440,520512,1,0
118440,5229209,0,0
118440,5255509,2,0
118440,5274664,1,0
118440,5276975,1,0
118440,5336689,1,0
118440,5338805,0,0
118440,535883,1,0
118440,5365149,0,0
118440,5365150,0,0
118440,5475288,1,0
118440,5475294,1,0
118440,5577871,1,0
118440,5577872,1,0
118440,5577877,2,0
118440,5577879,1,0
118440,5630948,0,0
118440,5630952,1,0
118440,5723357,0,0
118440,5740187,1,0
118440,5821384,0,0
118440,5833421,1,0
118440,5833423,2,0
118440,5833424,2,0
118440,5845642,2,0
118440,5971408,3,0
118440,5971411,0,0
118440,6004576,0,0
118440,6033909,3,0
118440,6033913,2,0
118440,6035767,2,0
118440,6081782,1,0
118440,6100851,1,0
118440,615926,1,0
118440,6185397,2,0
118440,6185398,2,0
118440,6263715,1,0
118440,6291749,0,0
118440,6302074,0,0
118440,6360238,0,0
118440,6382751,0,0
118440,6449505,0,0
118440,6458427,1,0
118440,6523592,0,0
118440,6530471,1,0
118440,6535690,2,0
118440,6592769,0,0
118440,6596669,1,0
118440,6609238,2,0
118440,6609240,1,0
118440,6612445,0,0
118440,66360,1,0
118440,6648624,2,0
118440,6648626,1,0
118440,6648627,1,0
118440,6687964,1,0
118440,6687965,0,0
118440,6687966,2,0
118440,6687968,2,0
118440,6687970,1,0
118440,6744365,0,0
118440,6744366,0,0
118440,6750547,0,0
118440,6750548,0,0
118440,6750550,0,0
118440,6750552,0,0
118440,6750553,0,0
118440,6750554,0,0
118440,6765714,0,0
118440,6765719,1,0
118440,6769658,1,0
118440,6802136,1,0
118440,6802137,2,0
118440,7029580,0,0
118440,7035722,0,0
118440,7058650,2,0
118440,7070311,1,0
118440,7080262,1,0
118440,7092475,2,0
118440,7092476,3,0
118440,7106155,0,0
118440,7151289,1,0
118440,7163794,1,0
118440,7263710,1,0
118440,7273638,2,0
118440,7303160,0,0
118440,7305252,1,0
118440,7305253,1,0
118440,7305255,1,0
118440,7305260,2,0
118440,7311729,1,0
118440,7318629,1,0
118440,7318630,1,0
118440,7329481,0,0
118440,7339241,2,0
118440,7339242,0,0
118440,7419168,3,0
118440,7439162,0,0
118440,7447687,2,0
118440,7447688,1,0
118440,7447691,0,0
118440,7447692,2,0
118440,7554155,1,0
118440,7572822,0,0
118440,7663580,1,0
118440,7703789,0,0
118440,7720199,1,0
118440,773304,1,0
118440,775291,0,0
118440,7768573,0,0
118440,7848562,1,0
118440,7883911,1,0
118440,7926139,2,0
118440,7962203,0,0
118440,7977791,1,0
118440,8041325,1,0
118440,8071112,1,0
118440,8106597,1,0
118440,8109250,1,0
118440,8123947,0,0
118440,8128704,2,0
118440,8128706,0,0
118440,8128710,0,0
118440,8128711,2,0
118440,8197938,0,0
118440,8334593,0,0
118440,8339781,1,0
118440,8367839,2,0
118440,8367842,1,0
118440,8367843,1,0
118440,8379150,1,0
118440,8412702,0,0
118440,8472524,0,0
118440,8527718,3,0
118440,8527723,1,0
118440,8586372,2,0
118440,860530,2,0
118440,8624752,1,0
118440,8629810,1,0
118440,8629813,1,0
118440,8655970,1,0
118440,8724459,0,0
118440,8785852,0,0
118440,98383,2,0
118440,985264,1,0
118440,985267,2,0
121171,1007876,0,0
121171,1048214,0,0
121171,1072890,0,0
121171,107552,0,0
121171,1075868,0,0
121171,1087061,0,0
121171,1087310,1,0
121171,1087311,1,0
121171,1100675,0,0
121171,1102916,0,0
121171,1105284,0,0
121171,1114530,0,0
121171,1129307,0,0
121171,113254,0,0
121171,1138296,0,0
121171,1139967,0,0
121171,1160097,0,0
121171,1175612,1,0
121171,1178694,0,0
121171,1181917,0,0
121171,118372,0,0
121171,120234,0,0
121171,1207573,0,0
121171,1210742,0,0
121171,1219224,2,0
121171,1219231,2,0
121171,1236382,0,0
121171,1249459,0,0
121171,1260874,0,0
121171,1261654,0,0
121171,1272983,0,0
121171,1278921,1,0
121171,1278926,1,0
121171,1278927,0,0
121171,1278929,1,0
121171,1278930,2,0
121171,128949,0,0
121171,1290163,0,0
121171,1331148,1,0
121171,1408246,0,0
121171,1408247,0,0
121171,1421180,0,0
121171,1448528,2,0
121171,1460907,2,0
121171,1521190,0,0
121171,1543703,0,0
121171,1568658,1,0
121171,1629037,1,0
121171,1648244,2,0
121171,1651653,1,0
121171,165363,0,0
121171,1659234,0,0
121171,1683909,0,0
121171,1710883,1,0
121171,1710884,1,0
121171,1898444,1,0
121171,1912872,1,0
121171,1955507,1,0
121171,1957753,1,0
121171,1971149,0,0
121171,1974443,0,0
121171,1984483,0,0
121171,1984785,2,0
121171,2132090,1,0
121171,2132420,2,0
121171,2156101,1,0
121171,2184701,1,0
121171,2214980,1,0
121171,2226645,2,0
121171,2226651,2,0
121171,2282917,1,0
121171,2282923,1,0
121171,2297406,0,0
121171,2297409,1,0
121171,2320297,0,0
121171,2320300,0,0
121171,2337570,0,0
121171,2343233,1,0
121171,2367589,0,0
121171,2370501,1,0
121171,2371741,0,0
121171,2442812,0,0
121171,2467756,1,0
121171,2472387,0,0
121171,2474195,2,0
121171,2479538,1,0
121171,2550805,1,0
121171,2550806,2,0
121171,2550807,2,0
121171,2550809,1,0
121171,2550810,1,0
121171,2550811,2,0
121171,2550812,1,0
121171,2550813,2,0
121171,2550814,2,0
121171,2579338,1,0
121171,2579341,1,0
121171,259430,1,0
121171,259431,0,0
121171,259432,2,0
121171,259433,2,0
121171,259434,1,0
121171,259435,1,0
121171,259436,1,0
121171,259437,0,0
121171,2626097,1,0
121171,2626098,2,0
121171,2626099,2,0
121171,2626100,1,0
121171,2626101,1,0
121171,2626106,2,0
121171,2631821,2,0
121171,2631822,1,0
121171,2631823,2,0
121171,2631824,0,0
121171,2631825,1,0
121171,2631826,2,0
121171,2631827,2,0
121171,2640471,1,0
121171,2640473,1,0
121171,2643863,0,0
121171,2643868,1,0
121171,2735729,1,0
121171,2735732,1,0
121171,2780358,2,0
121171,2780359,0,0
121171,2780360,2,0
121171,2780362,2,0
121171,278324,0,0
121171,2836028,1,0
121171,2839813,2,0
121171,2878648,1,0
121171,2896410,1,0
121171,2896413,1,0
121171,2949253,1,0
121171,2954055,0,0
121171,3029510,2,0
121171,3077043,1,0
121171,3092263,2,0
121171,3092271,1,0
121171,3117365,0,0
121171,3121401,0,0
121171,3157976,1,0
121171,3186752,0,0
121171,3196379,1,0
121171,3208849,0,0
121171,3219396,2,0
121171,323246,1,0
121171,323247,1,0
121171,323249,1,0
121171,323252,0,0
121171,3240547,1,0
121171,3256060,2,0
121171,330731,0,0
121171,3315743,2,0
121171,3396686,0,0
121171,343805,0,0
121171,3464741,0,0
121171,3573421,0,0
121171,3588694,1,0
121171,3644060,1,0
121171,3680797,1,0
121171,3722182,1,0
121171,3812018,1,0
121171,3812019,1,0
121171,3812020,0,0
121171,3812021,0,0
121171,3812022,1,0
121171,3818498,2,0
121171,3906148,1,0
121171,3954466,1,0
121171,3954469,2,0
121171,3978277,1,0
121171,4013976,0,0
121171,4131096,1,0
121171,4194866,0,0
121171,4355386,1,0
121171,4494818,2,0
121171,449487,1,0
121171,451169,2,0
121171,451170,2,0
121171,451171,1,0
121171,451172,2,0
121171,451173,1,0
121171,451174,2,0
121171,451175,2,0
121171,451176,2,0
121171,451177,1,0
121171,451178,2,0
121171,4547194,0,0
121171,4599666,1,0
121171,4609616,1,0
121171,4700542,0,0
121171,4700545,0,0
121171,4785931,0,0
121171,4788891,0,0
121171,4814387,0,0
121171,4878253,2,0
121171,4896376,0,0
121171,4913402,1,0
121171,4926075,1,0
121171,4975662,1,0
121171,4982923,0,0
121171,4983778,0,0
121171,5065594,1,0
121171,5065595,0,0
121171,5089136,0,0
121171,5098604,0,0
121171,5105078,2,0
121171,5133494,0,0
121171,5176519,1,0
121171,517906,2,0
121171,5185591,1,0
121171,5188444,0,0
121171,5237901,1,0
121171,5237902,1,0
121171,5237903,1,0
121171,5237905,1,0
121171,5237906,1,0
121171,5237907,2,0
121171,5237908,1,0
121171,5237909,2,0
121171,5289635,2,0
121171,5292207,1,0
121171,5316217,1,0
121171,5327045,2,0
121171,5415832,0,0
121171,5415835,0,0
121171,5432077,1,0
121171,5537460,1,0
121171,5611240,0,0
121171,5671306,1,0
121171,5679596,0,0
121171,5713959,1,0
121171,5713962,2,0
121171,5713965,1,0
121171,575134,1,0
121171,5809826,0,0
121171,5809827,1,0
121171,5809828,2,0
121171,5809829,1,0
121171,5809830,1,0
121171,5809831,1,0
121171,5809832,2,0
121171,5809833,2,0
121171,5809834,1,0
121171,5881042,2,0
121171,5881046,2,0
121171,5930982,2,0
121171,5930985,1,0
121171,5930986,1,0
121171,5930987,2,0
121171,5930988,1,0
121171,6010402,0,0
121171,6042757,1,0
121171,6042759,1,0
121171,6096109,1,0
121171,6096116,0,0
121171,6219641,1,0
121171,6223547,2,0
121171,6277476,1,0
121171,6289799,2,0
121171,6289802,0,0
121171,6289804,0,0
121171,6415203,0,0
121171,6459626,1,0
121171,6461186,1,0
121171,6462279,0,0
121171,6480272,1,0
121171,6510450,0,0
121171,6580474,0,0
121171,6580475,1,0
121171,6580476,1,0
121171,6580477,1,0
121171,6580478,2,0
121171,6580479,0,0
121171,6580480,2,0
121171,6580481,2,0
121171,6580482,2,0
121171,6724271,1,0
121171,6754763,1,0
121171,6807287,0,0
121171,6809413,0,0
121171,6858625,0,0
121171,6858629,0,0
121171,6930941,0,0
121171,6940933,0,0
121171,6954542,0,0
121171,6954543,0,0
121171,6954544,0,0
121171,6954546,0,0
121171,6968369,0,0
